Namespace(attack_bn='clean', attack_iter=5, attack_type='noise', batch_size=12, checkpoint=1, dampening=0.0, detector_path='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/detect_train/resnet50/save_4.pth', epsilon=4, exp_name='pgd_bn_aware', framing_width=5, ft_begin_index=0, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', learning_rate=0.001, lr_patience=10, manual_seed=1, mode='score', model_depth=101, model_name='resnext_3bn', momentum=0.9, n_classes=101, n_epochs=7, n_finetune_classes=3, n_threads=4, nesterov=False, no_cuda=False, num_pixel=100, optimizer='sgd', pretrain_path='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', weight_decay=1e-05, wide_resnet_k=2)

-test data: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth
-detector: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/detect_train/resnet50/save_4.pth

2020-02-28 15:05:13.358789

id: 0001, acc: 0.00, label: 1 ApplyEyeMakeup, predict: 14 BlowingCandles
id: 0040, acc: 65.00, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0041, acc: 65.85, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0042, acc: 66.67, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0043, acc: 65.12, label: 1 ApplyEyeMakeup, predict: 34 Haircut
id: 0044, acc: 63.64, label: 1 ApplyEyeMakeup, predict: 34 Haircut
id: 0045, acc: 62.22, label: 2 ApplyLipstick, predict: 95 Typing
id: 0046, acc: 60.87, label: 2 ApplyLipstick, predict: 78 ShavingBeard
id: 0047, acc: 59.57, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0048, acc: 58.33, label: 2 ApplyLipstick, predict: 95 Typing
id: 0049, acc: 57.14, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0050, acc: 56.00, label: 2 ApplyLipstick, predict: 95 Typing
id: 0051, acc: 54.90, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0052, acc: 53.85, label: 2 ApplyLipstick, predict: 95 Typing
id: 0053, acc: 52.83, label: 2 ApplyLipstick, predict: 31 FrisbeeCatch
id: 0054, acc: 51.85, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0055, acc: 50.91, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0056, acc: 50.00, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0057, acc: 49.12, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0058, acc: 48.28, label: 2 ApplyLipstick, predict: 78 ShavingBeard
id: 0059, acc: 47.46, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0060, acc: 46.67, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0061, acc: 47.54, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0062, acc: 48.39, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0063, acc: 47.62, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0064, acc: 46.88, label: 2 ApplyLipstick, predict: 14 BlowingCandles
id: 0065, acc: 46.15, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0066, acc: 45.45, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0067, acc: 44.78, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0068, acc: 44.12, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0069, acc: 43.48, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0070, acc: 42.86, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0071, acc: 42.25, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0072, acc: 41.67, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0073, acc: 42.47, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0074, acc: 41.89, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0075, acc: 41.33, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0076, acc: 40.79, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0077, acc: 40.26, label: 3 Archery, predict: 35 Hammering
id: 0078, acc: 39.74, label: 3 Archery, predict: 36 HammerThrow
id: 0079, acc: 40.51, label: 3 Archery, predict: 3 Archery
id: 0080, acc: 40.00, label: 3 Archery, predict: 35 Hammering
id: 0081, acc: 39.51, label: 3 Archery, predict: 50 Knitting
id: 0082, acc: 39.02, label: 3 Archery, predict: 88 Surfing
id: 0083, acc: 38.55, label: 3 Archery, predict: 35 Hammering
id: 0084, acc: 38.10, label: 3 Archery, predict: 52 Lunges
id: 0085, acc: 37.65, label: 3 Archery, predict: 52 Lunges
id: 0086, acc: 37.21, label: 3 Archery, predict: 6 BandMarching
id: 0087, acc: 36.78, label: 3 Archery, predict: 6 BandMarching
id: 0088, acc: 36.36, label: 3 Archery, predict: 52 Lunges
id: 0089, acc: 35.96, label: 3 Archery, predict: 6 BandMarching
id: 0090, acc: 35.56, label: 3 Archery, predict: 6 BandMarching
id: 0091, acc: 35.16, label: 3 Archery, predict: 33 GolfSwing
id: 0092, acc: 35.87, label: 3 Archery, predict: 3 Archery
id: 0093, acc: 35.48, label: 3 Archery, predict: 16 Bowling
id: 0094, acc: 35.11, label: 3 Archery, predict: 75 RopeClimbing
id: 0095, acc: 34.74, label: 3 Archery, predict: 55 MoppingFloor
id: 0096, acc: 34.38, label: 3 Archery, predict: 46 JugglingBalls
id: 0097, acc: 34.02, label: 3 Archery, predict: 46 JugglingBalls
id: 0098, acc: 33.67, label: 3 Archery, predict: 46 JugglingBalls
id: 0099, acc: 33.33, label: 3 Archery, predict: 46 JugglingBalls
id: 0100, acc: 33.00, label: 3 Archery, predict: 46 JugglingBalls
id: 0101, acc: 32.67, label: 3 Archery, predict: 18 BoxingSpeedBag
id: 0102, acc: 32.35, label: 3 Archery, predict: 18 BoxingSpeedBag
id: 0103, acc: 32.04, label: 3 Archery, predict: 18 BoxingSpeedBag
id: 0104, acc: 31.73, label: 3 Archery, predict: 22 CliffDiving
id: 0105, acc: 31.43, label: 3 Archery, predict: 35 Hammering
id: 0106, acc: 31.13, label: 3 Archery, predict: 56 Nunchucks
id: 0107, acc: 30.84, label: 3 Archery, predict: 46 JugglingBalls
id: 0108, acc: 30.56, label: 3 Archery, predict: 56 Nunchucks
id: 0109, acc: 30.28, label: 3 Archery, predict: 75 RopeClimbing
id: 0110, acc: 30.00, label: 3 Archery, predict: 94 TrampolineJumping
id: 0111, acc: 29.73, label: 3 Archery, predict: 46 JugglingBalls
id: 0112, acc: 29.46, label: 3 Archery, predict: 35 Hammering
id: 0113, acc: 29.20, label: 3 Archery, predict: 67 PlayingViolin
id: 0114, acc: 28.95, label: 3 Archery, predict: 75 RopeClimbing
id: 0115, acc: 28.70, label: 3 Archery, predict: 35 Hammering
id: 0116, acc: 28.45, label: 3 Archery, predict: 83 SkyDiving
id: 0117, acc: 28.21, label: 3 Archery, predict: 67 PlayingViolin
id: 0118, acc: 27.97, label: 4 BabyCrawling, predict: 74 RockClimbingIndoor
id: 0119, acc: 27.73, label: 4 BabyCrawling, predict: 74 RockClimbingIndoor
id: 0120, acc: 27.50, label: 4 BabyCrawling, predict: 10 BenchPress
id: 0121, acc: 27.27, label: 4 BabyCrawling, predict: 74 RockClimbingIndoor
id: 0122, acc: 27.87, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0123, acc: 28.46, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0124, acc: 28.23, label: 4 BabyCrawling, predict: 72 PushUps
id: 0125, acc: 28.00, label: 4 BabyCrawling, predict: 74 RockClimbingIndoor
id: 0126, acc: 27.78, label: 4 BabyCrawling, predict: 72 PushUps
id: 0127, acc: 27.56, label: 4 BabyCrawling, predict: 74 RockClimbingIndoor
id: 0128, acc: 27.34, label: 4 BabyCrawling, predict: 41 HorseRace
id: 0129, acc: 27.13, label: 4 BabyCrawling, predict: 41 HorseRace
id: 0130, acc: 26.92, label: 4 BabyCrawling, predict: 55 MoppingFloor
id: 0131, acc: 26.72, label: 4 BabyCrawling, predict: 16 Bowling
id: 0132, acc: 27.27, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0133, acc: 27.82, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0134, acc: 28.36, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0135, acc: 28.15, label: 4 BabyCrawling, predict: 46 JugglingBalls
id: 0136, acc: 27.94, label: 4 BabyCrawling, predict: 80 SkateBoarding
id: 0137, acc: 27.74, label: 4 BabyCrawling, predict: 88 Surfing
id: 0138, acc: 27.54, label: 4 BabyCrawling, predict: 72 PushUps
id: 0139, acc: 27.34, label: 4 BabyCrawling, predict: 72 PushUps
id: 0140, acc: 27.14, label: 4 BabyCrawling, predict: 38 HandstandWalking
id: 0141, acc: 26.95, label: 4 BabyCrawling, predict: 16 Bowling
id: 0142, acc: 26.76, label: 4 BabyCrawling, predict: 16 Bowling
id: 0143, acc: 26.57, label: 4 BabyCrawling, predict: 39 HeadMassage
id: 0144, acc: 26.39, label: 4 BabyCrawling, predict: 16 Bowling
id: 0145, acc: 26.21, label: 4 BabyCrawling, predict: 39 HeadMassage
id: 0146, acc: 26.03, label: 4 BabyCrawling, predict: 55 MoppingFloor
id: 0147, acc: 25.85, label: 4 BabyCrawling, predict: 18 BoxingSpeedBag
id: 0148, acc: 25.68, label: 4 BabyCrawling, predict: 16 Bowling
id: 0149, acc: 26.17, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0150, acc: 26.00, label: 4 BabyCrawling, predict: 16 Bowling
id: 0151, acc: 25.83, label: 4 BabyCrawling, predict: 1 ApplyEyeMakeup
id: 0152, acc: 26.32, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0153, acc: 26.14, label: 5 BalanceBeam, predict: 75 RopeClimbing
id: 0154, acc: 25.97, label: 5 BalanceBeam, predict: 58 PizzaTossing
id: 0155, acc: 25.81, label: 5 BalanceBeam, predict: 78 ShavingBeard
id: 0156, acc: 26.28, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0157, acc: 26.75, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0158, acc: 27.22, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0159, acc: 27.67, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0160, acc: 28.12, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0161, acc: 28.57, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0162, acc: 28.40, label: 5 BalanceBeam, predict: 30 FloorGymnastics
id: 0163, acc: 28.83, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0164, acc: 29.27, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0165, acc: 29.70, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0166, acc: 29.52, label: 5 BalanceBeam, predict: 79 Shotput
id: 0167, acc: 29.34, label: 5 BalanceBeam, predict: 30 FloorGymnastics
id: 0168, acc: 29.17, label: 5 BalanceBeam, predict: 30 FloorGymnastics
id: 0169, acc: 28.99, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0170, acc: 29.41, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0171, acc: 29.82, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0172, acc: 29.65, label: 5 BalanceBeam, predict: 30 FloorGymnastics
id: 0173, acc: 30.06, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0174, acc: 29.89, label: 5 BalanceBeam, predict: 28 Fencing
id: 0175, acc: 29.71, label: 5 BalanceBeam, predict: 28 Fencing
id: 0176, acc: 29.55, label: 5 BalanceBeam, predict: 31 FrisbeeCatch
id: 0177, acc: 29.38, label: 5 BalanceBeam, predict: 31 FrisbeeCatch
id: 0178, acc: 29.78, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0179, acc: 30.17, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0180, acc: 30.00, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0181, acc: 30.39, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0182, acc: 30.22, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0183, acc: 30.05, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0184, acc: 30.43, label: 6 BandMarching, predict: 6 BandMarching
id: 0185, acc: 30.81, label: 6 BandMarching, predict: 6 BandMarching
id: 0186, acc: 31.18, label: 6 BandMarching, predict: 6 BandMarching
id: 0187, acc: 31.02, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0188, acc: 30.85, label: 6 BandMarching, predict: 24 CricketShot
id: 0189, acc: 30.69, label: 6 BandMarching, predict: 24 CricketShot
id: 0190, acc: 30.53, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0191, acc: 30.37, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0192, acc: 30.21, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0193, acc: 30.57, label: 6 BandMarching, predict: 6 BandMarching
id: 0194, acc: 30.93, label: 6 BandMarching, predict: 6 BandMarching
id: 0195, acc: 31.28, label: 6 BandMarching, predict: 6 BandMarching
id: 0196, acc: 31.63, label: 6 BandMarching, predict: 6 BandMarching
id: 0197, acc: 31.98, label: 6 BandMarching, predict: 6 BandMarching
id: 0198, acc: 32.32, label: 6 BandMarching, predict: 6 BandMarching
id: 0199, acc: 32.16, label: 6 BandMarching, predict: 81 Skiing
id: 0200, acc: 32.00, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0201, acc: 32.34, label: 6 BandMarching, predict: 6 BandMarching
id: 0202, acc: 32.67, label: 6 BandMarching, predict: 6 BandMarching
id: 0203, acc: 32.51, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0204, acc: 32.84, label: 6 BandMarching, predict: 6 BandMarching
id: 0205, acc: 32.68, label: 6 BandMarching, predict: 38 HandstandWalking
id: 0206, acc: 33.01, label: 6 BandMarching, predict: 6 BandMarching
id: 0207, acc: 33.33, label: 6 BandMarching, predict: 6 BandMarching
id: 0208, acc: 33.65, label: 6 BandMarching, predict: 6 BandMarching
id: 0209, acc: 33.49, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0210, acc: 33.33, label: 6 BandMarching, predict: 5 BalanceBeam
id: 0211, acc: 33.65, label: 6 BandMarching, predict: 6 BandMarching
id: 0212, acc: 33.49, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0213, acc: 33.33, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0214, acc: 33.64, label: 6 BandMarching, predict: 6 BandMarching
id: 0215, acc: 33.95, label: 6 BandMarching, predict: 6 BandMarching
id: 0216, acc: 34.26, label: 6 BandMarching, predict: 6 BandMarching
id: 0217, acc: 34.10, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0218, acc: 33.94, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0219, acc: 33.79, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0220, acc: 33.64, label: 6 BandMarching, predict: 10 BenchPress
id: 0221, acc: 33.48, label: 6 BandMarching, predict: 55 MoppingFloor
id: 0222, acc: 33.78, label: 6 BandMarching, predict: 6 BandMarching
id: 0223, acc: 34.08, label: 6 BandMarching, predict: 6 BandMarching
id: 0224, acc: 34.38, label: 6 BandMarching, predict: 6 BandMarching
id: 0225, acc: 34.67, label: 6 BandMarching, predict: 6 BandMarching
id: 0226, acc: 34.96, label: 6 BandMarching, predict: 6 BandMarching
id: 0227, acc: 34.80, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0228, acc: 34.65, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0229, acc: 34.50, label: 7 BaseballPitch, predict: 8 Basketball
id: 0230, acc: 34.35, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0231, acc: 34.20, label: 7 BaseballPitch, predict: 8 Basketball
id: 0232, acc: 34.05, label: 7 BaseballPitch, predict: 8 Basketball
id: 0233, acc: 34.33, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0234, acc: 34.19, label: 7 BaseballPitch, predict: 45 JavelinThrow
id: 0235, acc: 34.04, label: 7 BaseballPitch, predict: 45 JavelinThrow
id: 0236, acc: 33.90, label: 7 BaseballPitch, predict: 45 JavelinThrow
id: 0237, acc: 33.76, label: 7 BaseballPitch, predict: 97 VolleyballSpiking
id: 0238, acc: 33.61, label: 7 BaseballPitch, predict: 4 BabyCrawling
id: 0239, acc: 33.47, label: 7 BaseballPitch, predict: 4 BabyCrawling
id: 0240, acc: 33.33, label: 7 BaseballPitch, predict: 23 CricketBowling
id: 0241, acc: 33.20, label: 7 BaseballPitch, predict: 23 CricketBowling
id: 0242, acc: 33.06, label: 7 BaseballPitch, predict: 23 CricketBowling
id: 0243, acc: 32.92, label: 7 BaseballPitch, predict: 23 CricketBowling
id: 0244, acc: 32.79, label: 7 BaseballPitch, predict: 41 HorseRace
id: 0245, acc: 32.65, label: 7 BaseballPitch, predict: 41 HorseRace
id: 0246, acc: 32.52, label: 7 BaseballPitch, predict: 75 RopeClimbing
id: 0247, acc: 32.39, label: 7 BaseballPitch, predict: 75 RopeClimbing
id: 0248, acc: 32.26, label: 7 BaseballPitch, predict: 75 RopeClimbing
id: 0249, acc: 32.53, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0250, acc: 32.80, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0251, acc: 33.07, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0252, acc: 33.33, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0253, acc: 33.60, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0254, acc: 33.86, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0255, acc: 34.12, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0256, acc: 34.38, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0257, acc: 34.63, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0258, acc: 34.88, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0259, acc: 35.14, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0260, acc: 35.38, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0261, acc: 35.63, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0262, acc: 35.88, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0263, acc: 36.12, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0264, acc: 36.36, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0265, acc: 36.60, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0266, acc: 36.84, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0267, acc: 37.08, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0268, acc: 37.31, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0269, acc: 37.55, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0270, acc: 37.41, label: 8 Basketball, predict: 92 TennisSwing
id: 0271, acc: 37.27, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0272, acc: 37.13, label: 8 Basketball, predict: 92 TennisSwing
id: 0273, acc: 37.00, label: 8 Basketball, predict: 92 TennisSwing
id: 0274, acc: 36.86, label: 8 Basketball, predict: 92 TennisSwing
id: 0275, acc: 36.73, label: 8 Basketball, predict: 23 CricketBowling
id: 0276, acc: 36.59, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0277, acc: 36.46, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0278, acc: 36.33, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0279, acc: 36.20, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0280, acc: 36.07, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0281, acc: 35.94, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0282, acc: 35.82, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0283, acc: 36.04, label: 8 Basketball, predict: 8 Basketball
id: 0284, acc: 36.27, label: 8 Basketball, predict: 8 Basketball
id: 0285, acc: 36.49, label: 8 Basketball, predict: 8 Basketball
id: 0286, acc: 36.71, label: 8 Basketball, predict: 8 Basketball
id: 0287, acc: 36.93, label: 8 Basketball, predict: 8 Basketball
id: 0288, acc: 37.15, label: 8 Basketball, predict: 8 Basketball
id: 0289, acc: 37.37, label: 8 Basketball, predict: 8 Basketball
id: 0290, acc: 37.24, label: 8 Basketball, predict: 80 SkateBoarding
id: 0291, acc: 37.11, label: 8 Basketball, predict: 80 SkateBoarding
id: 0292, acc: 36.99, label: 8 Basketball, predict: 80 SkateBoarding
id: 0293, acc: 37.20, label: 8 Basketball, predict: 8 Basketball
id: 0294, acc: 37.07, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0295, acc: 36.95, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0296, acc: 37.16, label: 8 Basketball, predict: 8 Basketball
id: 0297, acc: 37.04, label: 8 Basketball, predict: 5 BalanceBeam
id: 0298, acc: 36.91, label: 8 Basketball, predict: 75 RopeClimbing
id: 0299, acc: 36.79, label: 8 Basketball, predict: 75 RopeClimbing
id: 0300, acc: 36.67, label: 8 Basketball, predict: 75 RopeClimbing
id: 0301, acc: 36.88, label: 8 Basketball, predict: 8 Basketball
id: 0302, acc: 37.09, label: 8 Basketball, predict: 8 Basketball
id: 0303, acc: 37.29, label: 8 Basketball, predict: 8 Basketball
id: 0304, acc: 37.50, label: 8 Basketball, predict: 8 Basketball
id: 0305, acc: 37.70, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0306, acc: 37.91, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0307, acc: 38.11, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0308, acc: 38.31, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0309, acc: 38.51, label: 9 BasketballDunk, predict: 9 BasketballDunk
