One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0019, acc: 73.68, label: , predict: WritingOnBoard
id: 0019, acc: 15.79, label: , predict: RockClimbingIndoor
id: 0020, acc: 35.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 75.00, label: , predict: ApplyEyeMakeup
id: 0020, acc: 15.00, label: , predict: RockClimbingIndoor
id: 0021, acc: 33.33, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0021, acc: 76.19, label: , predict: ApplyEyeMakeup
id: 0021, acc: 14.29, label: , predict: RockClimbingIndoor
id: 0022, acc: 31.82, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0022, acc: 77.27, label: , predict: ApplyEyeMakeup
id: 0022, acc: 13.64, label: , predict: RockClimbingIndoor
id: 0023, acc: 30.43, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0023, acc: 78.26, label: , predict: ApplyEyeMakeup
id: 0023, acc: 13.04, label: , predict: RockClimbingIndoor
id: 0024, acc: 29.17, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0024, acc: 79.17, label: , predict: ApplyEyeMakeup
id: 0024, acc: 12.50, label: , predict: RockClimbingIndoor
id: 0025, acc: 28.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0025, acc: 80.00, label: , predict: ApplyEyeMakeup
id: 0025, acc: 12.00, label: , predict: SkyDiving
id: 0026, acc: 26.92, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0026, acc: 80.77, label: , predict: ApplyEyeMakeup
id: 0026, acc: 11.54, label: , predict: MilitaryParade
id: 0027, acc: 25.93, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0027, acc: 81.48, label: , predict: ApplyEyeMakeup
id: 0027, acc: 11.11, label: , predict: MilitaryParade
id: 0028, acc: 25.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0028, acc: 82.14, label: , predict: ApplyEyeMakeup
id: 0028, acc: 10.71, label: , predict: Billiards
id: 0029, acc: 24.14, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0029, acc: 82.76, label: , predict: ApplyEyeMakeup
id: 0029, acc: 10.34, label: , predict: MilitaryParade
id: 0030, acc: 23.33, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0030, acc: 83.33, label: , predict: ApplyEyeMakeup
id: 0030, acc: 10.00, label: , predict: MilitaryParade
id: 0031, acc: 22.58, label: ApplyEyeMakeup, predict: Rafting
id: 0031, acc: 83.87, label: , predict: ApplyEyeMakeup
id: 0031, acc: 9.68, label: , predict: Rafting
id: 0032, acc: 21.88, label: ApplyEyeMakeup, predict: Rafting
id: 0032, acc: 84.38, label: , predict: ApplyEyeMakeup
id: 0032, acc: 9.38, label: , predict: Rafting
id: 0033, acc: 21.21, label: ApplyEyeMakeup, predict: Rafting
id: 0033, acc: 81.82, label: , predict: Rafting
id: 0033, acc: 9.09, label: , predict: RockClimbingIndoor
id: 0034, acc: 20.59, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0034, acc: 82.35, label: , predict: ApplyEyeMakeup
id: 0034, acc: 8.82, label: , predict: Rafting
id: 0035, acc: 20.00, label: ApplyEyeMakeup, predict: Rafting
id: 0035, acc: 82.86, label: , predict: ApplyEyeMakeup
id: 0035, acc: 8.57, label: , predict: Rafting
id: 0036, acc: 19.44, label: ApplyEyeMakeup, predict: Rafting
id: 0036, acc: 80.56, label: , predict: Rafting
id: 0036, acc: 8.33, label: , predict: Rafting
id: 0037, acc: 18.92, label: ApplyEyeMakeup, predict: Rafting
id: 0037, acc: 78.38, label: , predict: Rafting
id: 0037, acc: 8.11, label: , predict: Rafting
id: 0038, acc: 18.42, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0038, acc: 78.95, label: , predict: ApplyEyeMakeup
id: 0038, acc: 7.89, label: , predict: MilitaryParade
id: 0039, acc: 17.95, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0039, acc: 79.49, label: , predict: ApplyEyeMakeup
id: 0039, acc: 7.69, label: , predict: MilitaryParade
id: 0040, acc: 17.50, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0040, acc: 80.00, label: , predict: ApplyEyeMakeup
id: 0040, acc: 7.50, label: , predict: RockClimbingIndoor
id: 0041, acc: 17.07, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0041, acc: 80.49, label: , predict: ApplyEyeMakeup
id: 0041, acc: 7.32, label: , predict: RockClimbingIndoor
id: 0042, acc: 16.67, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0042, acc: 80.95, label: , predict: ApplyEyeMakeup
id: 0042, acc: 7.14, label: , predict: RockClimbingIndoor
id: 0043, acc: 16.28, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0043, acc: 81.40, label: , predict: ApplyEyeMakeup
id: 0043, acc: 6.98, label: , predict: RockClimbingIndoor
id: 0044, acc: 18.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 81.82, label: , predict: ApplyEyeMakeup
id: 0044, acc: 6.82, label: , predict: Haircut
id: 0045, acc: 17.78, label: ApplyLipstick, predict: ShavingBeard
id: 0045, acc: 80.00, label: , predict: ShavingBeard
id: 0045, acc: 6.67, label: , predict: ShavingBeard
id: 0046, acc: 17.39, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 78.26, label: , predict: ShavingBeard
id: 0046, acc: 6.52, label: , predict: ShavingBeard
id: 0047, acc: 17.02, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 76.60, label: , predict: ShavingBeard
id: 0047, acc: 6.38, label: , predict: ShavingBeard
id: 0048, acc: 16.67, label: ApplyLipstick, predict: MilitaryParade
id: 0048, acc: 75.00, label: , predict: ShavingBeard
id: 0048, acc: 6.25, label: , predict: MilitaryParade
id: 0049, acc: 16.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0049, acc: 73.47, label: , predict: BrushingTeeth
id: 0049, acc: 6.12, label: , predict: ShavingBeard
id: 0050, acc: 16.00, label: ApplyLipstick, predict: MilitaryParade
id: 0050, acc: 72.00, label: , predict: ApplyEyeMakeup
id: 0050, acc: 6.00, label: , predict: MilitaryParade
id: 0051, acc: 15.69, label: ApplyLipstick, predict: MilitaryParade
id: 0051, acc: 70.59, label: , predict: ApplyEyeMakeup
id: 0051, acc: 5.88, label: , predict: MilitaryParade
id: 0052, acc: 15.38, label: ApplyLipstick, predict: MilitaryParade
id: 0052, acc: 69.23, label: , predict: ApplyEyeMakeup
id: 0052, acc: 5.77, label: , predict: MilitaryParade
id: 0053, acc: 15.09, label: ApplyLipstick, predict: MilitaryParade
id: 0053, acc: 67.92, label: , predict: ApplyEyeMakeup
id: 0053, acc: 5.66, label: , predict: MilitaryParade
id: 0054, acc: 14.81, label: ApplyLipstick, predict: BrushingTeeth
id: 0054, acc: 66.67, label: , predict: PlayingFlute
id: 0054, acc: 5.56, label: , predict: BrushingTeeth
id: 0055, acc: 14.55, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 65.45, label: , predict: BrushingTeeth
id: 0055, acc: 5.45, label: , predict: ShavingBeard
id: 0056, acc: 14.29, label: ApplyLipstick, predict: RopeClimbing
id: 0056, acc: 64.29, label: , predict: PlayingFlute
id: 0056, acc: 5.36, label: , predict: RopeClimbing
id: 0057, acc: 14.04, label: ApplyLipstick, predict: MilitaryParade
id: 0057, acc: 63.16, label: , predict: BrushingTeeth
id: 0057, acc: 5.26, label: , predict: MilitaryParade
id: 0058, acc: 13.79, label: ApplyLipstick, predict: MilitaryParade
id: 0058, acc: 62.07, label: , predict: BrushingTeeth
id: 0058, acc: 5.17, label: , predict: MilitaryParade
id: 0059, acc: 13.56, label: ApplyLipstick, predict: MilitaryParade
id: 0059, acc: 61.02, label: , predict: ShavingBeard
id: 0059, acc: 5.08, label: , predict: MilitaryParade
id: 0060, acc: 13.33, label: ApplyLipstick, predict: MilitaryParade
id: 0060, acc: 60.00, label: , predict: BrushingTeeth
id: 0060, acc: 5.00, label: , predict: MilitaryParade
id: 0061, acc: 13.11, label: ApplyLipstick, predict: MilitaryParade
id: 0061, acc: 59.02, label: , predict: BrushingTeeth
id: 0061, acc: 4.92, label: , predict: MilitaryParade
id: 0062, acc: 12.90, label: ApplyLipstick, predict: MilitaryParade
id: 0062, acc: 58.06, label: , predict: BrushingTeeth
id: 0062, acc: 4.84, label: , predict: ApplyEyeMakeup
id: 0063, acc: 12.70, label: ApplyLipstick, predict: MilitaryParade
id: 0063, acc: 57.14, label: , predict: BrushingTeeth
id: 0063, acc: 4.76, label: , predict: MilitaryParade
id: 0064, acc: 12.50, label: ApplyLipstick, predict: MilitaryParade
id: 0064, acc: 56.25, label: , predict: ShavingBeard
id: 0064, acc: 4.69, label: , predict: MilitaryParade
id: 0065, acc: 12.31, label: ApplyLipstick, predict: MilitaryParade
id: 0065, acc: 55.38, label: , predict: ShavingBeard
id: 0065, acc: 4.62, label: , predict: MilitaryParade
id: 0066, acc: 12.12, label: ApplyLipstick, predict: MilitaryParade
id: 0066, acc: 54.55, label: , predict: BrushingTeeth
id: 0066, acc: 4.55, label: , predict: MilitaryParade
id: 0067, acc: 11.94, label: ApplyLipstick, predict: MilitaryParade
id: 0067, acc: 53.73, label: , predict: BrushingTeeth
id: 0067, acc: 4.48, label: , predict: MilitaryParade
id: 0068, acc: 11.76, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 52.94, label: , predict: BrushingTeeth
id: 0068, acc: 4.41, label: , predict: BrushingTeeth
id: 0069, acc: 11.59, label: ApplyLipstick, predict: MilitaryParade
id: 0069, acc: 52.17, label: , predict: BrushingTeeth
id: 0069, acc: 4.35, label: , predict: PlayingSitar
id: 0070, acc: 11.43, label: ApplyLipstick, predict: BrushingTeeth
id: 0070, acc: 51.43, label: , predict: BrushingTeeth
id: 0070, acc: 4.29, label: , predict: BrushingTeeth
id: 0071, acc: 11.27, label: ApplyLipstick, predict: BrushingTeeth
id: 0071, acc: 50.70, label: , predict: BrushingTeeth
id: 0071, acc: 4.23, label: , predict: BrushingTeeth
id: 0072, acc: 11.11, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 50.00, label: , predict: BrushingTeeth
id: 0072, acc: 4.17, label: , predict: BrushingTeeth
id: 0073, acc: 10.96, label: ApplyLipstick, predict: MilitaryParade
id: 0073, acc: 49.32, label: , predict: PlayingFlute
id: 0073, acc: 4.11, label: , predict: MilitaryParade
id: 0074, acc: 10.81, label: ApplyLipstick, predict: MilitaryParade
id: 0074, acc: 48.65, label: , predict: BrushingTeeth
id: 0074, acc: 4.05, label: , predict: MilitaryParade
id: 0075, acc: 10.67, label: ApplyLipstick, predict: MilitaryParade
id: 0075, acc: 48.00, label: , predict: PlayingFlute
id: 0075, acc: 4.00, label: , predict: MilitaryParade
id: 0076, acc: 10.53, label: ApplyLipstick, predict: ShavingBeard
id: 0076, acc: 47.37, label: , predict: PlayingFlute
id: 0076, acc: 3.95, label: , predict: ShavingBeard
id: 0077, acc: 10.39, label: Archery, predict: RockClimbingIndoor
id: 0077, acc: 48.05, label: , predict: Archery
id: 0077, acc: 3.90, label: , predict: RockClimbingIndoor
id: 0078, acc: 10.26, label: Archery, predict: RockClimbingIndoor
id: 0078, acc: 47.44, label: , predict: Diving
id: 0078, acc: 3.85, label: , predict: RockClimbingIndoor
id: 0079, acc: 10.13, label: Archery, predict: RockClimbingIndoor
id: 0079, acc: 48.10, label: , predict: Archery
id: 0079, acc: 3.80, label: , predict: Billiards
id: 0080, acc: 10.00, label: Archery, predict: RockClimbingIndoor
id: 0080, acc: 48.75, label: , predict: Archery
id: 0080, acc: 3.75, label: , predict: Billiards
id: 0081, acc: 9.88, label: Archery, predict: Billiards
id: 0081, acc: 48.15, label: , predict: Rowing
id: 0081, acc: 3.70, label: , predict: Billiards
id: 0082, acc: 9.76, label: Archery, predict: Billiards
id: 0082, acc: 47.56, label: , predict: Rowing
id: 0082, acc: 3.66, label: , predict: Billiards
id: 0083, acc: 9.64, label: Archery, predict: RockClimbingIndoor
id: 0083, acc: 48.19, label: , predict: Archery
id: 0083, acc: 3.61, label: , predict: RockClimbingIndoor
id: 0084, acc: 10.71, label: Archery, predict: Archery
id: 0084, acc: 48.81, label: , predict: Archery
id: 0084, acc: 4.76, label: , predict: Archery
id: 0085, acc: 11.76, label: Archery, predict: Archery
id: 0085, acc: 49.41, label: , predict: Archery
id: 0085, acc: 5.88, label: , predict: Archery
id: 0086, acc: 12.79, label: Archery, predict: Archery
id: 0086, acc: 50.00, label: , predict: Archery
id: 0086, acc: 6.98, label: , predict: Archery
id: 0087, acc: 13.79, label: Archery, predict: Archery
id: 0087, acc: 50.57, label: , predict: Archery
id: 0087, acc: 8.05, label: , predict: Archery
id: 0088, acc: 14.77, label: Archery, predict: Archery
id: 0088, acc: 51.14, label: , predict: Archery
id: 0088, acc: 9.09, label: , predict: Archery
id: 0089, acc: 15.73, label: Archery, predict: Archery
id: 0089, acc: 51.69, label: , predict: Archery
id: 0089, acc: 10.11, label: , predict: Archery
id: 0090, acc: 16.67, label: Archery, predict: Archery
id: 0090, acc: 52.22, label: , predict: Archery
id: 0090, acc: 11.11, label: , predict: Archery
id: 0091, acc: 16.48, label: Archery, predict: GolfSwing
id: 0091, acc: 51.65, label: , predict: GolfSwing
id: 0091, acc: 10.99, label: , predict: GolfSwing
id: 0092, acc: 17.39, label: Archery, predict: Archery
id: 0092, acc: 52.17, label: , predict: Archery
id: 0092, acc: 10.87, label: , predict: Billiards
id: 0093, acc: 17.20, label: Archery, predict: RockClimbingIndoor
id: 0093, acc: 51.61, label: , predict: RopeClimbing
id: 0093, acc: 10.75, label: , predict: RockClimbingIndoor
id: 0094, acc: 17.02, label: Archery, predict: Rafting
id: 0094, acc: 51.06, label: , predict: Diving
id: 0094, acc: 10.64, label: , predict: Kayaking
id: 0095, acc: 17.89, label: Archery, predict: Archery
id: 0095, acc: 51.58, label: , predict: Archery
id: 0095, acc: 11.58, label: , predict: Archery
id: 0096, acc: 18.75, label: Archery, predict: Archery
id: 0096, acc: 52.08, label: , predict: Archery
id: 0096, acc: 12.50, label: , predict: Archery
id: 0097, acc: 19.59, label: Archery, predict: Archery
id: 0097, acc: 52.58, label: , predict: Archery
id: 0097, acc: 13.40, label: , predict: Archery
id: 0098, acc: 20.41, label: Archery, predict: Archery
id: 0098, acc: 53.06, label: , predict: Archery
id: 0098, acc: 14.29, label: , predict: Archery
id: 0099, acc: 21.21, label: Archery, predict: Archery
id: 0099, acc: 53.54, label: , predict: Archery
id: 0099, acc: 15.15, label: , predict: Archery
id: 0100, acc: 21.00, label: Archery, predict: YoYo
id: 0100, acc: 54.00, label: , predict: Archery
id: 0100, acc: 15.00, label: , predict: YoYo
id: 0101, acc: 20.79, label: Archery, predict: RockClimbingIndoor
id: 0101, acc: 54.46, label: , predict: Archery
id: 0101, acc: 14.85, label: , predict: Billiards
id: 0102, acc: 20.59, label: Archery, predict: RockClimbingIndoor
id: 0102, acc: 54.90, label: , predict: Archery
id: 0102, acc: 14.71, label: , predict: RockClimbingIndoor
id: 0103, acc: 20.39, label: Archery, predict: MilitaryParade
id: 0103, acc: 55.34, label: , predict: Archery
id: 0103, acc: 14.56, label: , predict: MilitaryParade
id: 0104, acc: 20.19, label: Archery, predict: Billiards
id: 0104, acc: 55.77, label: , predict: Archery
id: 0104, acc: 14.42, label: , predict: Billiards
id: 0105, acc: 20.95, label: Archery, predict: Archery
id: 0105, acc: 56.19, label: , predict: Archery
id: 0105, acc: 14.29, label: , predict: Billiards
id: 0106, acc: 20.75, label: Archery, predict: MilitaryParade
id: 0106, acc: 55.66, label: , predict: JugglingBalls
id: 0106, acc: 14.15, label: , predict: MilitaryParade
id: 0107, acc: 20.56, label: Archery, predict: MilitaryParade
id: 0107, acc: 55.14, label: , predict: JugglingBalls
id: 0107, acc: 14.02, label: , predict: MilitaryParade
id: 0108, acc: 20.37, label: Archery, predict: MilitaryParade
id: 0108, acc: 54.63, label: , predict: JugglingBalls
id: 0108, acc: 13.89, label: , predict: SkyDiving
id: 0109, acc: 20.18, label: Archery, predict: MilitaryParade
id: 0109, acc: 54.13, label: , predict: Hammering
id: 0109, acc: 13.76, label: , predict: MilitaryParade
id: 0110, acc: 20.00, label: Archery, predict: MilitaryParade
id: 0110, acc: 53.64, label: , predict: Hammering
id: 0110, acc: 13.64, label: , predict: MilitaryParade
id: 0111, acc: 19.82, label: Archery, predict: MilitaryParade
id: 0111, acc: 53.15, label: , predict: JugglingBalls
id: 0111, acc: 13.51, label: , predict: MilitaryParade
id: 0112, acc: 19.64, label: Archery, predict: RockClimbingIndoor
id: 0112, acc: 53.57, label: , predict: Archery
id: 0112, acc: 13.39, label: , predict: RockClimbingIndoor
id: 0113, acc: 19.47, label: Archery, predict: RockClimbingIndoor
id: 0113, acc: 53.98, label: , predict: Archery
id: 0113, acc: 13.27, label: , predict: RockClimbingIndoor
id: 0114, acc: 19.30, label: Archery, predict: MilitaryParade
id: 0114, acc: 54.39, label: , predict: Archery
id: 0114, acc: 13.16, label: , predict: MilitaryParade
id: 0115, acc: 19.13, label: Archery, predict: MilitaryParade
id: 0115, acc: 54.78, label: , predict: Archery
id: 0115, acc: 13.04, label: , predict: MilitaryParade
id: 0116, acc: 18.97, label: Archery, predict: MilitaryParade
id: 0116, acc: 55.17, label: , predict: Archery
id: 0116, acc: 12.93, label: , predict: MilitaryParade
id: 0117, acc: 18.80, label: Archery, predict: RockClimbingIndoor
id: 0117, acc: 54.70, label: , predict: PlayingViolin
id: 0117, acc: 12.82, label: , predict: RockClimbingIndoor
id: 0118, acc: 18.64, label: BabyCrawling, predict: RockClimbingIndoor
id: 0118, acc: 54.24, label: , predict: RockClimbingIndoor
id: 0118, acc: 12.71, label: , predict: RockClimbingIndoor
id: 0119, acc: 18.49, label: BabyCrawling, predict: RockClimbingIndoor
id: 0119, acc: 53.78, label: , predict: WritingOnBoard
id: 0119, acc: 12.61, label: , predict: RockClimbingIndoor
id: 0120, acc: 18.33, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 53.33, label: , predict: RockClimbingIndoor
id: 0120, acc: 12.50, label: , predict: RockClimbingIndoor
id: 0121, acc: 18.18, label: BabyCrawling, predict: RockClimbingIndoor
id: 0121, acc: 52.89, label: , predict: PlayingGuitar
id: 0121, acc: 12.40, label: , predict: RockClimbingIndoor
id: 0122, acc: 18.03, label: BabyCrawling, predict: RockClimbingIndoor
id: 0122, acc: 53.28, label: , predict: BabyCrawling
id: 0122, acc: 12.30, label: , predict: RockClimbingIndoor
id: 0123, acc: 17.89, label: BabyCrawling, predict: RockClimbingIndoor
id: 0123, acc: 53.66, label: , predict: BabyCrawling
id: 0123, acc: 12.20, label: , predict: RockClimbingIndoor
id: 0124, acc: 17.74, label: BabyCrawling, predict: RockClimbingIndoor
id: 0124, acc: 54.03, label: , predict: BabyCrawling
id: 0124, acc: 12.10, label: , predict: RockClimbingIndoor
id: 0125, acc: 17.60, label: BabyCrawling, predict: RockClimbingIndoor
id: 0125, acc: 53.60, label: , predict: RockClimbingIndoor
id: 0125, acc: 12.00, label: , predict: RockClimbingIndoor
id: 0126, acc: 17.46, label: BabyCrawling, predict: RockClimbingIndoor
id: 0126, acc: 53.17, label: , predict: RockClimbingIndoor
id: 0126, acc: 11.90, label: , predict: RockClimbingIndoor
id: 0127, acc: 17.32, label: BabyCrawling, predict: RockClimbingIndoor
id: 0127, acc: 52.76, label: , predict: RockClimbingIndoor
id: 0127, acc: 11.81, label: , predict: RockClimbingIndoor
id: 0128, acc: 17.19, label: BabyCrawling, predict: RockClimbingIndoor
id: 0128, acc: 52.34, label: , predict: Rafting
id: 0128, acc: 11.72, label: , predict: RockClimbingIndoor
id: 0129, acc: 17.05, label: BabyCrawling, predict: RockClimbingIndoor
id: 0129, acc: 51.94, label: , predict: Rafting
id: 0129, acc: 11.63, label: , predict: RockClimbingIndoor
id: 0130, acc: 16.92, label: BabyCrawling, predict: RockClimbingIndoor
id: 0130, acc: 51.54, label: , predict: RockClimbingIndoor
id: 0130, acc: 11.54, label: , predict: RockClimbingIndoor
id: 0131, acc: 16.79, label: BabyCrawling, predict: RockClimbingIndoor
id: 0131, acc: 51.15, label: , predict: RockClimbingIndoor
id: 0131, acc: 11.45, label: , predict: RockClimbingIndoor
id: 0132, acc: 16.67, label: BabyCrawling, predict: RockClimbingIndoor
id: 0132, acc: 51.52, label: , predict: BabyCrawling
id: 0132, acc: 11.36, label: , predict: RockClimbingIndoor
id: 0133, acc: 16.54, label: BabyCrawling, predict: RockClimbingIndoor
id: 0133, acc: 51.88, label: , predict: BabyCrawling
id: 0133, acc: 11.28, label: , predict: RockClimbingIndoor
id: 0134, acc: 16.42, label: BabyCrawling, predict: RockClimbingIndoor
id: 0134, acc: 52.24, label: , predict: BabyCrawling
id: 0134, acc: 11.94, label: , predict: BabyCrawling
id: 0135, acc: 16.30, label: BabyCrawling, predict: RockClimbingIndoor
id: 0135, acc: 51.85, label: , predict: JugglingBalls
id: 0135, acc: 11.85, label: , predict: RockClimbingIndoor
id: 0136, acc: 16.18, label: BabyCrawling, predict: MilitaryParade
id: 0136, acc: 52.21, label: , predict: BabyCrawling
id: 0136, acc: 11.76, label: , predict: MilitaryParade
id: 0137, acc: 16.06, label: BabyCrawling, predict: HorseRiding
id: 0137, acc: 52.55, label: , predict: BabyCrawling
id: 0137, acc: 11.68, label: , predict: HorseRiding
id: 0138, acc: 15.94, label: BabyCrawling, predict: HorseRiding
id: 0138, acc: 52.90, label: , predict: BabyCrawling
id: 0138, acc: 11.59, label: , predict: HandstandWalking
id: 0139, acc: 15.83, label: BabyCrawling, predict: SumoWrestling
id: 0139, acc: 53.24, label: , predict: BabyCrawling
id: 0139, acc: 11.51, label: , predict: SumoWrestling
id: 0140, acc: 15.71, label: BabyCrawling, predict: HandstandWalking
id: 0140, acc: 53.57, label: , predict: BabyCrawling
id: 0140, acc: 11.43, label: , predict: HandstandWalking
id: 0141, acc: 15.60, label: BabyCrawling, predict: TaiChi
id: 0141, acc: 53.19, label: , predict: WallPushups
id: 0141, acc: 11.35, label: , predict: Nunchucks
id: 0142, acc: 15.49, label: BabyCrawling, predict: RockClimbingIndoor
id: 0142, acc: 52.82, label: , predict: PlayingSitar
id: 0142, acc: 11.27, label: , predict: RockClimbingIndoor
id: 0143, acc: 15.38, label: BabyCrawling, predict: RockClimbingIndoor
id: 0143, acc: 52.45, label: , predict: HeadMassage
id: 0143, acc: 11.19, label: , predict: RockClimbingIndoor
id: 0144, acc: 15.28, label: BabyCrawling, predict: MilitaryParade
id: 0144, acc: 52.08, label: , predict: FrontCrawl
id: 0144, acc: 11.11, label: , predict: MilitaryParade
id: 0145, acc: 15.17, label: BabyCrawling, predict: RockClimbingIndoor
id: 0145, acc: 51.72, label: , predict: HeadMassage
id: 0145, acc: 11.03, label: , predict: RockClimbingIndoor
id: 0146, acc: 15.07, label: BabyCrawling, predict: RockClimbingIndoor
id: 0146, acc: 51.37, label: , predict: Swing
id: 0146, acc: 10.96, label: , predict: RockClimbingIndoor
id: 0147, acc: 14.97, label: BabyCrawling, predict: MilitaryParade
id: 0147, acc: 51.02, label: , predict: WritingOnBoard
id: 0147, acc: 10.88, label: , predict: MilitaryParade
id: 0148, acc: 14.86, label: BabyCrawling, predict: MilitaryParade
id: 0148, acc: 50.68, label: , predict: Rafting
id: 0148, acc: 10.81, label: , predict: MilitaryParade
id: 0149, acc: 14.77, label: BabyCrawling, predict: MilitaryParade
id: 0149, acc: 51.01, label: , predict: BabyCrawling
id: 0149, acc: 10.74, label: , predict: YoYo
id: 0150, acc: 14.67, label: BabyCrawling, predict: MilitaryParade
id: 0150, acc: 50.67, label: , predict: Rafting
id: 0150, acc: 10.67, label: , predict: MilitaryParade
id: 0151, acc: 14.57, label: BabyCrawling, predict: Rafting
id: 0151, acc: 50.33, label: , predict: Rafting
id: 0151, acc: 10.60, label: , predict: Rafting
