Clean

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0117, acc: 74.36, label: Archery, predict: Archery
id: 0118, acc: 74.58, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 73.95, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 74.17, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 74.38, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 74.59, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 74.80, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 75.00, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 75.20, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 75.40, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 75.59, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 75.78, label: BabyCrawling, predict: BabyCrawling
id: 0129, acc: 75.97, label: BabyCrawling, predict: BabyCrawling
id: 0130, acc: 76.15, label: BabyCrawling, predict: BabyCrawling
id: 0131, acc: 75.57, label: BabyCrawling, predict: MoppingFloor
id: 0132, acc: 75.76, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 75.94, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 76.12, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 76.30, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 76.47, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 76.64, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 76.81, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 76.98, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 77.14, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 76.60, label: BabyCrawling, predict: BlowingCandles
id: 0142, acc: 76.76, label: BabyCrawling, predict: BabyCrawling
id: 0143, acc: 76.22, label: BabyCrawling, predict: BlowingCandles
id: 0144, acc: 76.39, label: BabyCrawling, predict: BabyCrawling
id: 0145, acc: 75.86, label: BabyCrawling, predict: BlowingCandles
id: 0146, acc: 76.03, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 76.19, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 76.35, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 76.51, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 76.67, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 76.16, label: BabyCrawling, predict: SumoWrestling
id: 0152, acc: 76.32, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 76.47, label: BalanceBeam, predict: BalanceBeam
id: 0154, acc: 76.62, label: BalanceBeam, predict: BalanceBeam
id: 0155, acc: 76.77, label: BalanceBeam, predict: BalanceBeam
id: 0156, acc: 76.92, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 77.07, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 77.22, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 77.36, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 77.50, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 77.64, label: BalanceBeam, predict: BalanceBeam
id: 0162, acc: 77.78, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 77.91, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 78.05, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 78.18, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 77.71, label: BalanceBeam, predict: FloorGymnastics
id: 0167, acc: 77.25, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 76.79, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 76.92, label: BalanceBeam, predict: BalanceBeam
id: 0170, acc: 77.06, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 77.19, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 76.74, label: BalanceBeam, predict: FloorGymnastics
id: 0173, acc: 76.88, label: BalanceBeam, predict: BalanceBeam
id: 0174, acc: 76.44, label: BalanceBeam, predict: Diving
id: 0175, acc: 76.57, label: BalanceBeam, predict: BalanceBeam
id: 0176, acc: 76.14, label: BalanceBeam, predict: BasketballDunk
id: 0177, acc: 76.27, label: BalanceBeam, predict: BalanceBeam
id: 0178, acc: 76.40, label: BalanceBeam, predict: BalanceBeam
id: 0179, acc: 76.54, label: BalanceBeam, predict: BalanceBeam
id: 0180, acc: 76.67, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 76.80, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 76.37, label: BalanceBeam, predict: FloorGymnastics
id: 0183, acc: 76.50, label: BalanceBeam, predict: BalanceBeam
id: 0184, acc: 76.09, label: BandMarching, predict: MilitaryParade
id: 0185, acc: 75.68, label: BandMarching, predict: MilitaryParade
id: 0186, acc: 75.81, label: BandMarching, predict: BandMarching
id: 0187, acc: 75.40, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 75.53, label: BandMarching, predict: BandMarching
id: 0189, acc: 75.66, label: BandMarching, predict: BandMarching
id: 0190, acc: 75.79, label: BandMarching, predict: BandMarching
id: 0191, acc: 75.92, label: BandMarching, predict: BandMarching
id: 0192, acc: 76.04, label: BandMarching, predict: BandMarching
id: 0193, acc: 76.17, label: BandMarching, predict: BandMarching
id: 0194, acc: 76.29, label: BandMarching, predict: BandMarching
id: 0195, acc: 76.41, label: BandMarching, predict: BandMarching
id: 0196, acc: 76.53, label: BandMarching, predict: BandMarching
id: 0197, acc: 76.65, label: BandMarching, predict: BandMarching
id: 0198, acc: 76.77, label: BandMarching, predict: BandMarching
id: 0199, acc: 76.38, label: BandMarching, predict: SalsaSpin
id: 0200, acc: 76.50, label: BandMarching, predict: BandMarching
id: 0201, acc: 76.12, label: BandMarching, predict: MilitaryParade
id: 0202, acc: 75.74, label: BandMarching, predict: MilitaryParade
id: 0203, acc: 75.37, label: BandMarching, predict: MilitaryParade
id: 0204, acc: 75.49, label: BandMarching, predict: BandMarching
id: 0205, acc: 75.12, label: BandMarching, predict: MilitaryParade
id: 0206, acc: 75.24, label: BandMarching, predict: BandMarching
id: 0207, acc: 75.36, label: BandMarching, predict: BandMarching
id: 0208, acc: 75.48, label: BandMarching, predict: BandMarching
id: 0209, acc: 75.60, label: BandMarching, predict: BandMarching
id: 0210, acc: 75.71, label: BandMarching, predict: BandMarching
id: 0211, acc: 75.83, label: BandMarching, predict: BandMarching
id: 0212, acc: 75.94, label: BandMarching, predict: BandMarching
id: 0213, acc: 75.59, label: BandMarching, predict: BasketballDunk
id: 0214, acc: 75.70, label: BandMarching, predict: BandMarching
id: 0215, acc: 75.81, label: BandMarching, predict: BandMarching
id: 0216, acc: 75.46, label: BandMarching, predict: BasketballDunk
id: 0217, acc: 75.12, label: BandMarching, predict: BasketballDunk
id: 0218, acc: 74.77, label: BandMarching, predict: MilitaryParade
id: 0219, acc: 74.43, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 74.55, label: BandMarching, predict: BandMarching
id: 0221, acc: 74.21, label: BandMarching, predict: PlayingSitar
id: 0222, acc: 74.32, label: BandMarching, predict: BandMarching
id: 0223, acc: 74.44, label: BandMarching, predict: BandMarching
id: 0224, acc: 74.55, label: BandMarching, predict: BandMarching
id: 0225, acc: 74.67, label: BandMarching, predict: BandMarching
id: 0226, acc: 74.78, label: BandMarching, predict: BandMarching
id: 0227, acc: 74.45, label: BaseballPitch, predict: GolfSwing
id: 0228, acc: 74.12, label: BaseballPitch, predict: GolfSwing
id: 0229, acc: 73.80, label: BaseballPitch, predict: Archery
id: 0230, acc: 73.48, label: BaseballPitch, predict: GolfSwing
id: 0231, acc: 73.16, label: BaseballPitch, predict: Archery
id: 0232, acc: 72.84, label: BaseballPitch, predict: Archery
id: 0233, acc: 72.96, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 73.08, label: BaseballPitch, predict: BaseballPitch
id: 0235, acc: 73.19, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 73.31, label: BaseballPitch, predict: BaseballPitch
id: 0237, acc: 73.42, label: BaseballPitch, predict: BaseballPitch
id: 0238, acc: 73.53, label: BaseballPitch, predict: BaseballPitch
id: 0239, acc: 73.64, label: BaseballPitch, predict: BaseballPitch
id: 0240, acc: 73.75, label: BaseballPitch, predict: BaseballPitch
id: 0241, acc: 73.86, label: BaseballPitch, predict: BaseballPitch
id: 0242, acc: 73.97, label: BaseballPitch, predict: BaseballPitch
id: 0243, acc: 74.07, label: BaseballPitch, predict: BaseballPitch
id: 0244, acc: 74.18, label: BaseballPitch, predict: BaseballPitch
id: 0245, acc: 74.29, label: BaseballPitch, predict: BaseballPitch
id: 0246, acc: 74.39, label: BaseballPitch, predict: BaseballPitch
id: 0247, acc: 74.49, label: BaseballPitch, predict: BaseballPitch
id: 0248, acc: 74.60, label: BaseballPitch, predict: BaseballPitch
id: 0249, acc: 74.70, label: BaseballPitch, predict: BaseballPitch
id: 0250, acc: 74.80, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 74.90, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 75.00, label: BaseballPitch, predict: BaseballPitch
id: 0253, acc: 75.10, label: BaseballPitch, predict: BaseballPitch
id: 0254, acc: 75.20, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 75.29, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 75.39, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 75.49, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 75.58, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 75.68, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 75.77, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 75.86, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 75.95, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 76.05, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 76.14, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 76.23, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 76.32, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 76.40, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 76.49, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 76.58, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 76.67, label: Basketball, predict: Basketball
id: 0271, acc: 76.75, label: Basketball, predict: Basketball
id: 0272, acc: 76.84, label: Basketball, predict: Basketball
id: 0273, acc: 76.92, label: Basketball, predict: Basketball
id: 0274, acc: 77.01, label: Basketball, predict: Basketball
id: 0275, acc: 77.09, label: Basketball, predict: Basketball
id: 0276, acc: 76.81, label: Basketball, predict: VolleyballSpiking
id: 0277, acc: 76.90, label: Basketball, predict: Basketball
id: 0278, acc: 76.98, label: Basketball, predict: Basketball
id: 0279, acc: 77.06, label: Basketball, predict: Basketball
id: 0280, acc: 76.79, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 76.51, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 76.60, label: Basketball, predict: Basketball
id: 0283, acc: 76.68, label: Basketball, predict: Basketball
id: 0284, acc: 76.76, label: Basketball, predict: Basketball
id: 0285, acc: 76.84, label: Basketball, predict: Basketball
id: 0286, acc: 76.92, label: Basketball, predict: Basketball
id: 0287, acc: 77.00, label: Basketball, predict: Basketball
id: 0288, acc: 77.08, label: Basketball, predict: Basketball
id: 0289, acc: 76.82, label: Basketball, predict: GolfSwing
id: 0290, acc: 76.90, label: Basketball, predict: Basketball
id: 0291, acc: 76.63, label: Basketball, predict: FieldHockeyPenalty
id: 0292, acc: 76.71, label: Basketball, predict: Basketball
id: 0293, acc: 76.79, label: Basketball, predict: Basketball
id: 0294, acc: 76.53, label: Basketball, predict: VolleyballSpiking
id: 0295, acc: 76.27, label: Basketball, predict: VolleyballSpiking
id: 0296, acc: 76.35, label: Basketball, predict: Basketball
id: 0297, acc: 76.43, label: Basketball, predict: Basketball
id: 0298, acc: 76.51, label: Basketball, predict: Basketball
id: 0299, acc: 76.59, label: Basketball, predict: Basketball
id: 0300, acc: 76.33, label: Basketball, predict: BlowingCandles
id: 0301, acc: 76.41, label: Basketball, predict: Basketball
id: 0302, acc: 76.49, label: Basketball, predict: Basketball
id: 0303, acc: 76.57, label: Basketball, predict: Basketball
id: 0304, acc: 76.64, label: Basketball, predict: Basketball
id: 0305, acc: 76.72, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 76.80, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 76.87, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 76.95, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 77.02, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 77.10, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 77.17, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 77.24, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 77.32, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 77.39, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 77.46, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 77.53, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 77.60, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 77.67, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 77.74, label: BasketballDunk, predict: BasketballDunk
id: 0320, acc: 77.81, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 77.88, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 77.95, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 78.02, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 78.09, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 78.15, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 78.22, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 78.29, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 78.35, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 78.42, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 78.48, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 78.55, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 78.61, label: BasketballDunk, predict: BasketballDunk
id: 0333, acc: 78.68, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 78.74, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 78.81, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 78.87, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 78.93, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 78.99, label: BasketballDunk, predict: BasketballDunk
id: 0339, acc: 79.06, label: BasketballDunk, predict: BasketballDunk
id: 0340, acc: 79.12, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 79.18, label: BasketballDunk, predict: BasketballDunk
id: 0342, acc: 79.24, label: BenchPress, predict: BenchPress
id: 0343, acc: 79.30, label: BenchPress, predict: BenchPress
id: 0344, acc: 79.36, label: BenchPress, predict: BenchPress
id: 0345, acc: 79.42, label: BenchPress, predict: BenchPress
id: 0346, acc: 79.48, label: BenchPress, predict: BenchPress
id: 0347, acc: 79.54, label: BenchPress, predict: BenchPress
id: 0348, acc: 79.60, label: BenchPress, predict: BenchPress
id: 0349, acc: 79.66, label: BenchPress, predict: BenchPress
id: 0350, acc: 79.71, label: BenchPress, predict: BenchPress
id: 0351, acc: 79.77, label: BenchPress, predict: BenchPress
id: 0352, acc: 79.83, label: BenchPress, predict: BenchPress
id: 0353, acc: 79.89, label: BenchPress, predict: BenchPress
id: 0354, acc: 79.94, label: BenchPress, predict: BenchPress
id: 0355, acc: 80.00, label: BenchPress, predict: BenchPress
id: 0356, acc: 80.06, label: BenchPress, predict: BenchPress
id: 0357, acc: 80.11, label: BenchPress, predict: BenchPress
id: 0358, acc: 80.17, label: BenchPress, predict: BenchPress
id: 0359, acc: 80.22, label: BenchPress, predict: BenchPress
id: 0360, acc: 80.28, label: BenchPress, predict: BenchPress
id: 0361, acc: 80.33, label: BenchPress, predict: BenchPress
id: 0362, acc: 80.39, label: BenchPress, predict: BenchPress
id: 0363, acc: 80.44, label: BenchPress, predict: BenchPress
id: 0364, acc: 80.49, label: BenchPress, predict: BenchPress
id: 0365, acc: 80.55, label: BenchPress, predict: BenchPress
id: 0366, acc: 80.60, label: BenchPress, predict: BenchPress
id: 0367, acc: 80.38, label: BenchPress, predict: HeadMassage
id: 0368, acc: 80.43, label: BenchPress, predict: BenchPress
id: 0369, acc: 80.49, label: BenchPress, predict: BenchPress
id: 0370, acc: 80.54, label: BenchPress, predict: BenchPress
id: 0371, acc: 80.59, label: BenchPress, predict: BenchPress
id: 0372, acc: 80.65, label: BenchPress, predict: BenchPress
id: 0373, acc: 80.70, label: BenchPress, predict: BenchPress
id: 0374, acc: 80.75, label: BenchPress, predict: BenchPress
id: 0375, acc: 80.80, label: BenchPress, predict: BenchPress
id: 0376, acc: 80.85, label: BenchPress, predict: BenchPress
id: 0377, acc: 80.90, label: BenchPress, predict: BenchPress
id: 0378, acc: 80.95, label: BenchPress, predict: BenchPress
id: 0379, acc: 81.00, label: BenchPress, predict: BenchPress
id: 0380, acc: 81.05, label: BenchPress, predict: BenchPress
id: 0381, acc: 81.10, label: BenchPress, predict: BenchPress
id: 0382, acc: 81.15, label: BenchPress, predict: BenchPress
id: 0383, acc: 81.20, label: BenchPress, predict: BenchPress
id: 0384, acc: 81.25, label: BenchPress, predict: BenchPress
id: 0385, acc: 81.30, label: BenchPress, predict: BenchPress
id: 0386, acc: 81.35, label: BenchPress, predict: BenchPress
id: 0387, acc: 81.40, label: BenchPress, predict: BenchPress
id: 0388, acc: 81.44, label: BenchPress, predict: BenchPress
id: 0389, acc: 81.49, label: BenchPress, predict: BenchPress
id: 0390, acc: 81.54, label: Biking, predict: Biking
id: 0391, acc: 81.33, label: Biking, predict: SkateBoarding
id: 0392, acc: 81.38, label: Biking, predict: Biking
id: 0393, acc: 81.42, label: Biking, predict: Biking
id: 0394, acc: 81.47, label: Biking, predict: Biking
id: 0395, acc: 81.52, label: Biking, predict: Biking
id: 0396, acc: 81.57, label: Biking, predict: Biking
id: 0397, acc: 81.61, label: Biking, predict: Biking
id: 0398, acc: 81.66, label: Biking, predict: Biking
id: 0399, acc: 81.70, label: Biking, predict: Biking
id: 0400, acc: 81.75, label: Biking, predict: Biking
id: 0401, acc: 81.80, label: Biking, predict: Biking
id: 0402, acc: 81.59, label: Biking, predict: WalkingWithDog
id: 0403, acc: 81.64, label: Biking, predict: Biking
id: 0404, acc: 81.44, label: Biking, predict: Skijet
id: 0405, acc: 81.48, label: Biking, predict: Biking
id: 0406, acc: 81.28, label: Biking, predict: WalkingWithDog
id: 0407, acc: 81.33, label: Biking, predict: Biking
id: 0408, acc: 81.13, label: Biking, predict: WalkingWithDog
id: 0409, acc: 80.93, label: Biking, predict: WalkingWithDog
id: 0410, acc: 80.73, label: Biking, predict: HighJump
id: 0411, acc: 80.78, label: Biking, predict: Biking
id: 0412, acc: 80.83, label: Biking, predict: Biking
id: 0413, acc: 80.87, label: Biking, predict: Biking
id: 0414, acc: 80.92, label: Biking, predict: Biking
id: 0415, acc: 80.96, label: Biking, predict: Biking
id: 0416, acc: 81.01, label: Biking, predict: Biking
