ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PizzaTossing
id: 0045, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0046, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0047, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0048, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0049, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0050, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0051, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0052, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0053, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0054, acc: 0.00, label: ApplyLipstick, predict: PizzaTossing
id: 0055, acc: 0.00, label: ApplyLipstick, predict: PizzaTossing
id: 0056, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0057, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0058, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0059, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0060, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0061, acc: 0.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0062, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0063, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0064, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0065, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0066, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0067, acc: 0.00, label: ApplyLipstick, predict: SalsaSpin
id: 0068, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0069, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0070, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0071, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0072, acc: 0.00, label: ApplyLipstick, predict: BlowDryHair
id: 0073, acc: 0.00, label: ApplyLipstick, predict: UnevenBars
id: 0074, acc: 0.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0075, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0076, acc: 0.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0077, acc: 0.00, label: Archery, predict: BoxingSpeedBag
id: 0078, acc: 0.00, label: Archery, predict: PizzaTossing
id: 0079, acc: 0.00, label: Archery, predict: YoYo
id: 0080, acc: 0.00, label: Archery, predict: BoxingPunchingBag
id: 0081, acc: 0.00, label: Archery, predict: Rowing
id: 0082, acc: 0.00, label: Archery, predict: LongJump
id: 0083, acc: 0.00, label: Archery, predict: BandMarching
id: 0084, acc: 0.00, label: Archery, predict: Swing
id: 0085, acc: 0.00, label: Archery, predict: BandMarching
id: 0086, acc: 0.00, label: Archery, predict: Swing
id: 0087, acc: 0.00, label: Archery, predict: Swing
id: 0088, acc: 0.00, label: Archery, predict: Swing
id: 0089, acc: 0.00, label: Archery, predict: Swing
id: 0090, acc: 0.00, label: Archery, predict: Swing
id: 0091, acc: 0.00, label: Archery, predict: Swing
id: 0092, acc: 0.00, label: Archery, predict: Swing
id: 0093, acc: 0.00, label: Archery, predict: Swing
id: 0094, acc: 0.00, label: Archery, predict: UnevenBars
id: 0095, acc: 0.00, label: Archery, predict: UnevenBars
id: 0096, acc: 0.00, label: Archery, predict: PizzaTossing
id: 0097, acc: 0.00, label: Archery, predict: Swing
id: 0098, acc: 0.00, label: Archery, predict: BandMarching
id: 0099, acc: 0.00, label: Archery, predict: Swing
id: 0100, acc: 0.00, label: Archery, predict: UnevenBars
id: 0101, acc: 0.00, label: Archery, predict: Swing
id: 0102, acc: 0.00, label: Archery, predict: Swing
id: 0103, acc: 0.00, label: Archery, predict: Swing
id: 0104, acc: 0.00, label: Archery, predict: Swing
id: 0105, acc: 0.00, label: Archery, predict: Swing
id: 0106, acc: 0.00, label: Archery, predict: Swing
id: 0107, acc: 0.00, label: Archery, predict: Swing
id: 0108, acc: 0.00, label: Archery, predict: SalsaSpin
id: 0109, acc: 0.00, label: Archery, predict: Swing
id: 0110, acc: 0.00, label: Archery, predict: SalsaSpin
id: 0111, acc: 0.00, label: Archery, predict: Swing
id: 0112, acc: 0.00, label: Archery, predict: SkyDiving
id: 0113, acc: 0.00, label: Archery, predict: TrampolineJumping
id: 0114, acc: 0.00, label: Archery, predict: SkyDiving
id: 0115, acc: 0.00, label: Archery, predict: SkyDiving
id: 0116, acc: 0.00, label: Archery, predict: SkyDiving
id: 0117, acc: 0.00, label: Archery, predict: SkyDiving
id: 0118, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0119, acc: 0.00, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 0.00, label: BabyCrawling, predict: JugglingBalls
id: 0121, acc: 0.00, label: BabyCrawling, predict: JugglingBalls
id: 0122, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0123, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0124, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0125, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0126, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0127, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0128, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0129, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0130, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0131, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0132, acc: 0.00, label: BabyCrawling, predict: BandMarching
id: 0133, acc: 0.00, label: BabyCrawling, predict: LongJump
id: 0134, acc: 0.00, label: BabyCrawling, predict: JugglingBalls
id: 0135, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0136, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0137, acc: 0.00, label: BabyCrawling, predict: UnevenBars
id: 0138, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0139, acc: 0.00, label: BabyCrawling, predict: Punch
id: 0140, acc: 0.00, label: BabyCrawling, predict: UnevenBars
id: 0141, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0142, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0143, acc: 0.00, label: BabyCrawling, predict: BalanceBeam
id: 0144, acc: 0.00, label: BabyCrawling, predict: LongJump
id: 0145, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0146, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0147, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0148, acc: 0.00, label: BabyCrawling, predict: UnevenBars
id: 0149, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0150, acc: 0.00, label: BabyCrawling, predict: UnevenBars
id: 0151, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0152, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0153, acc: 0.00, label: BalanceBeam, predict: SoccerJuggling
id: 0154, acc: 0.00, label: BalanceBeam, predict: TableTennisShot
id: 0155, acc: 0.00, label: BalanceBeam, predict: BandMarching
id: 0156, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0157, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0158, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0159, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0160, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0161, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0162, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0163, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0164, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0165, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0166, acc: 0.00, label: BalanceBeam, predict: Punch
id: 0167, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0168, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0169, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0171, acc: 0.00, label: BalanceBeam, predict: PizzaTossing
id: 0172, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0173, acc: 0.00, label: BalanceBeam, predict: HighJump
id: 0174, acc: 0.00, label: BalanceBeam, predict: BasketballDunk
id: 0175, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0176, acc: 0.00, label: BalanceBeam, predict: LongJump
id: 0177, acc: 0.00, label: BalanceBeam, predict: BandMarching
id: 0178, acc: 0.00, label: BalanceBeam, predict: JugglingBalls
id: 0179, acc: 0.00, label: BalanceBeam, predict: TableTennisShot
id: 0180, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0182, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0183, acc: 0.00, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 0.54, label: BandMarching, predict: BandMarching
id: 0185, acc: 1.08, label: BandMarching, predict: BandMarching
id: 0186, acc: 1.61, label: BandMarching, predict: BandMarching
id: 0187, acc: 1.60, label: BandMarching, predict: Swing
id: 0188, acc: 1.60, label: BandMarching, predict: Swing
id: 0189, acc: 1.59, label: BandMarching, predict: Swing
id: 0190, acc: 1.58, label: BandMarching, predict: Swing
id: 0191, acc: 1.57, label: BandMarching, predict: Lunges
id: 0192, acc: 1.56, label: BandMarching, predict: Lunges
id: 0193, acc: 2.07, label: BandMarching, predict: BandMarching
id: 0194, acc: 2.06, label: BandMarching, predict: SoccerJuggling
id: 0195, acc: 2.56, label: BandMarching, predict: BandMarching
id: 0196, acc: 3.06, label: BandMarching, predict: BandMarching
id: 0197, acc: 3.05, label: BandMarching, predict: Lunges
id: 0198, acc: 3.03, label: BandMarching, predict: PizzaTossing
id: 0199, acc: 3.02, label: BandMarching, predict: CricketBowling
id: 0200, acc: 3.50, label: BandMarching, predict: BandMarching
id: 0201, acc: 3.48, label: BandMarching, predict: PizzaTossing
id: 0202, acc: 3.47, label: BandMarching, predict: PizzaTossing
id: 0203, acc: 3.45, label: BandMarching, predict: PizzaTossing
id: 0204, acc: 3.92, label: BandMarching, predict: BandMarching
id: 0205, acc: 3.90, label: BandMarching, predict: Swing
id: 0206, acc: 4.37, label: BandMarching, predict: BandMarching
id: 0207, acc: 4.35, label: BandMarching, predict: SoccerJuggling
id: 0208, acc: 4.81, label: BandMarching, predict: BandMarching
id: 0209, acc: 4.78, label: BandMarching, predict: UnevenBars
id: 0210, acc: 4.76, label: BandMarching, predict: UnevenBars
id: 0211, acc: 4.74, label: BandMarching, predict: UnevenBars
id: 0212, acc: 4.72, label: BandMarching, predict: SalsaSpin
id: 0213, acc: 4.69, label: BandMarching, predict: UnevenBars
id: 0214, acc: 4.67, label: BandMarching, predict: CliffDiving
id: 0215, acc: 4.65, label: BandMarching, predict: SalsaSpin
id: 0216, acc: 4.63, label: BandMarching, predict: UnevenBars
id: 0217, acc: 4.61, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 4.59, label: BandMarching, predict: UnevenBars
id: 0219, acc: 4.57, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 4.55, label: BandMarching, predict: UnevenBars
id: 0221, acc: 4.52, label: BandMarching, predict: UnevenBars
id: 0222, acc: 4.95, label: BandMarching, predict: BandMarching
id: 0223, acc: 5.38, label: BandMarching, predict: BandMarching
id: 0224, acc: 5.80, label: BandMarching, predict: BandMarching
id: 0225, acc: 6.22, label: BandMarching, predict: BandMarching
id: 0226, acc: 6.64, label: BandMarching, predict: BandMarching
id: 0227, acc: 6.61, label: BaseballPitch, predict: SoccerJuggling
id: 0228, acc: 6.58, label: BaseballPitch, predict: SoccerJuggling
id: 0229, acc: 6.55, label: BaseballPitch, predict: SoccerJuggling
id: 0230, acc: 6.52, label: BaseballPitch, predict: Swing
id: 0231, acc: 6.49, label: BaseballPitch, predict: SoccerJuggling
id: 0232, acc: 6.47, label: BaseballPitch, predict: SoccerJuggling
id: 0233, acc: 6.44, label: BaseballPitch, predict: LongJump
id: 0234, acc: 6.41, label: BaseballPitch, predict: LongJump
id: 0235, acc: 6.38, label: BaseballPitch, predict: LongJump
id: 0236, acc: 6.36, label: BaseballPitch, predict: LongJump
id: 0237, acc: 6.33, label: BaseballPitch, predict: JavelinThrow
id: 0238, acc: 6.30, label: BaseballPitch, predict: Swing
id: 0239, acc: 6.28, label: BaseballPitch, predict: HorseRace
id: 0240, acc: 6.25, label: BaseballPitch, predict: CricketBowling
id: 0241, acc: 6.22, label: BaseballPitch, predict: CricketBowling
id: 0242, acc: 6.20, label: BaseballPitch, predict: CricketBowling
id: 0243, acc: 6.17, label: BaseballPitch, predict: CricketBowling
id: 0244, acc: 6.15, label: BaseballPitch, predict: CricketBowling
id: 0245, acc: 6.12, label: BaseballPitch, predict: LongJump
id: 0246, acc: 6.10, label: BaseballPitch, predict: CricketBowling
id: 0247, acc: 6.07, label: BaseballPitch, predict: HammerThrow
id: 0248, acc: 6.05, label: BaseballPitch, predict: LongJump
id: 0249, acc: 6.02, label: BaseballPitch, predict: LongJump
id: 0250, acc: 6.00, label: BaseballPitch, predict: Swing
id: 0251, acc: 5.98, label: BaseballPitch, predict: Swing
id: 0252, acc: 5.95, label: BaseballPitch, predict: Swing
id: 0253, acc: 5.93, label: BaseballPitch, predict: Swing
id: 0254, acc: 5.91, label: BaseballPitch, predict: LongJump
id: 0255, acc: 5.88, label: BaseballPitch, predict: LongJump
id: 0256, acc: 5.86, label: BaseballPitch, predict: LongJump
id: 0257, acc: 5.84, label: BaseballPitch, predict: LongJump
id: 0258, acc: 5.81, label: BaseballPitch, predict: LongJump
id: 0259, acc: 5.79, label: BaseballPitch, predict: LongJump
id: 0260, acc: 6.15, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 6.51, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 6.49, label: BaseballPitch, predict: LongJump
id: 0263, acc: 6.46, label: BaseballPitch, predict: CricketBowling
id: 0264, acc: 6.44, label: BaseballPitch, predict: CricketBowling
id: 0265, acc: 6.42, label: BaseballPitch, predict: CricketBowling
id: 0266, acc: 6.39, label: BaseballPitch, predict: CricketBowling
id: 0267, acc: 6.37, label: BaseballPitch, predict: CricketBowling
id: 0268, acc: 6.34, label: BaseballPitch, predict: CricketBowling
id: 0269, acc: 6.32, label: BaseballPitch, predict: CricketBowling
id: 0270, acc: 6.30, label: Basketball, predict: Swing
id: 0271, acc: 6.27, label: Basketball, predict: Swing
id: 0272, acc: 6.25, label: Basketball, predict: UnevenBars
id: 0273, acc: 6.23, label: Basketball, predict: Swing
id: 0274, acc: 6.20, label: Basketball, predict: Swing
id: 0275, acc: 6.18, label: Basketball, predict: Swing
id: 0276, acc: 6.16, label: Basketball, predict: CricketBowling
id: 0277, acc: 6.14, label: Basketball, predict: Swing
id: 0278, acc: 6.12, label: Basketball, predict: Swing
id: 0279, acc: 6.09, label: Basketball, predict: Swing
id: 0280, acc: 6.07, label: Basketball, predict: Swing
id: 0281, acc: 6.05, label: Basketball, predict: Swing
id: 0282, acc: 6.03, label: Basketball, predict: Swing
id: 0283, acc: 6.01, label: Basketball, predict: Swing
id: 0284, acc: 5.99, label: Basketball, predict: TrampolineJumping
id: 0285, acc: 5.96, label: Basketball, predict: Swing
id: 0286, acc: 5.94, label: Basketball, predict: Swing
id: 0287, acc: 5.92, label: Basketball, predict: Swing
id: 0288, acc: 5.90, label: Basketball, predict: SoccerJuggling
id: 0289, acc: 5.88, label: Basketball, predict: Swing
id: 0290, acc: 5.86, label: Basketball, predict: LongJump
id: 0291, acc: 5.84, label: Basketball, predict: Swing
id: 0292, acc: 5.82, label: Basketball, predict: LongJump
id: 0293, acc: 5.80, label: Basketball, predict: Swing
id: 0294, acc: 5.78, label: Basketball, predict: UnevenBars
id: 0295, acc: 5.76, label: Basketball, predict: CricketBowling
id: 0296, acc: 5.74, label: Basketball, predict: Swing
id: 0297, acc: 5.72, label: Basketball, predict: UnevenBars
id: 0298, acc: 5.70, label: Basketball, predict: UnevenBars
id: 0299, acc: 5.69, label: Basketball, predict: Swing
id: 0300, acc: 5.67, label: Basketball, predict: Swing
id: 0301, acc: 5.65, label: Basketball, predict: Swing
id: 0302, acc: 5.63, label: Basketball, predict: Swing
id: 0303, acc: 5.61, label: Basketball, predict: Swing
id: 0304, acc: 5.59, label: Basketball, predict: Swing
id: 0305, acc: 5.57, label: BasketballDunk, predict: UnevenBars
id: 0306, acc: 5.56, label: BasketballDunk, predict: UnevenBars
id: 0307, acc: 5.54, label: BasketballDunk, predict: UnevenBars
id: 0308, acc: 5.52, label: BasketballDunk, predict: UnevenBars
id: 0309, acc: 5.50, label: BasketballDunk, predict: UnevenBars
id: 0310, acc: 5.48, label: BasketballDunk, predict: LongJump
id: 0311, acc: 5.47, label: BasketballDunk, predict: UnevenBars
id: 0312, acc: 5.45, label: BasketballDunk, predict: UnevenBars
id: 0313, acc: 5.43, label: BasketballDunk, predict: JavelinThrow
id: 0314, acc: 5.41, label: BasketballDunk, predict: LongJump
id: 0315, acc: 5.40, label: BasketballDunk, predict: LongJump
id: 0316, acc: 5.38, label: BasketballDunk, predict: LongJump
id: 0317, acc: 5.36, label: BasketballDunk, predict: UnevenBars
id: 0318, acc: 5.35, label: BasketballDunk, predict: LongJump
id: 0319, acc: 5.33, label: BasketballDunk, predict: SalsaSpin
id: 0320, acc: 5.31, label: BasketballDunk, predict: UnevenBars
id: 0321, acc: 5.30, label: BasketballDunk, predict: LongJump
id: 0322, acc: 5.28, label: BasketballDunk, predict: UnevenBars
id: 0323, acc: 5.26, label: BasketballDunk, predict: UnevenBars
id: 0324, acc: 5.25, label: BasketballDunk, predict: UnevenBars
id: 0325, acc: 5.23, label: BasketballDunk, predict: UnevenBars
id: 0326, acc: 5.21, label: BasketballDunk, predict: UnevenBars
id: 0327, acc: 5.20, label: BasketballDunk, predict: UnevenBars
id: 0328, acc: 5.18, label: BasketballDunk, predict: LongJump
id: 0329, acc: 5.17, label: BasketballDunk, predict: UnevenBars
id: 0330, acc: 5.15, label: BasketballDunk, predict: UnevenBars
id: 0331, acc: 5.14, label: BasketballDunk, predict: SalsaSpin
id: 0332, acc: 5.12, label: BasketballDunk, predict: UnevenBars
id: 0333, acc: 5.11, label: BasketballDunk, predict: UnevenBars
id: 0334, acc: 5.09, label: BasketballDunk, predict: Swing
id: 0335, acc: 5.07, label: BasketballDunk, predict: UnevenBars
id: 0336, acc: 5.06, label: BasketballDunk, predict: UnevenBars
id: 0337, acc: 5.04, label: BasketballDunk, predict: UnevenBars
id: 0338, acc: 5.03, label: BasketballDunk, predict: UnevenBars
id: 0339, acc: 5.01, label: BasketballDunk, predict: UnevenBars
id: 0340, acc: 5.00, label: BasketballDunk, predict: UnevenBars
id: 0341, acc: 4.99, label: BasketballDunk, predict: UnevenBars
id: 0342, acc: 4.97, label: BenchPress, predict: Lunges
id: 0343, acc: 4.96, label: BenchPress, predict: Swing
id: 0344, acc: 4.94, label: BenchPress, predict: Lunges
id: 0345, acc: 4.93, label: BenchPress, predict: Lunges
id: 0346, acc: 4.91, label: BenchPress, predict: Lunges
id: 0347, acc: 4.90, label: BenchPress, predict: Swing
id: 0348, acc: 4.89, label: BenchPress, predict: Lunges
id: 0349, acc: 4.87, label: BenchPress, predict: Lunges
id: 0350, acc: 4.86, label: BenchPress, predict: Lunges
id: 0351, acc: 4.84, label: BenchPress, predict: Lunges
id: 0352, acc: 4.83, label: BenchPress, predict: CleanAndJerk
id: 0353, acc: 4.82, label: BenchPress, predict: CleanAndJerk
id: 0354, acc: 4.80, label: BenchPress, predict: Lunges
id: 0355, acc: 4.79, label: BenchPress, predict: Drumming
id: 0356, acc: 4.78, label: BenchPress, predict: Drumming
id: 0357, acc: 4.76, label: BenchPress, predict: PizzaTossing
id: 0358, acc: 4.75, label: BenchPress, predict: BandMarching
id: 0359, acc: 4.74, label: BenchPress, predict: BandMarching
id: 0360, acc: 4.72, label: BenchPress, predict: BandMarching
id: 0361, acc: 4.71, label: BenchPress, predict: Drumming
id: 0362, acc: 4.70, label: BenchPress, predict: PizzaTossing
id: 0363, acc: 4.68, label: BenchPress, predict: PizzaTossing
id: 0364, acc: 4.67, label: BenchPress, predict: PizzaTossing
id: 0365, acc: 4.66, label: BenchPress, predict: PizzaTossing
id: 0366, acc: 4.64, label: BenchPress, predict: PizzaTossing
id: 0367, acc: 4.63, label: BenchPress, predict: PizzaTossing
id: 0368, acc: 4.62, label: BenchPress, predict: PizzaTossing
id: 0369, acc: 4.61, label: BenchPress, predict: CricketBowling
id: 0370, acc: 4.59, label: BenchPress, predict: Swing
id: 0371, acc: 4.58, label: BenchPress, predict: Swing
id: 0372, acc: 4.57, label: BenchPress, predict: Lunges
id: 0373, acc: 4.56, label: BenchPress, predict: Swing
id: 0374, acc: 4.55, label: BenchPress, predict: Swing
id: 0375, acc: 4.53, label: BenchPress, predict: BodyWeightSquats
id: 0376, acc: 4.52, label: BenchPress, predict: BandMarching
id: 0377, acc: 4.51, label: BenchPress, predict: JugglingBalls
id: 0378, acc: 4.50, label: BenchPress, predict: BandMarching
id: 0379, acc: 4.49, label: BenchPress, predict: SoccerJuggling
id: 0380, acc: 4.47, label: BenchPress, predict: BandMarching
id: 0381, acc: 4.46, label: BenchPress, predict: BandMarching
id: 0382, acc: 4.45, label: BenchPress, predict: BandMarching
id: 0383, acc: 4.44, label: BenchPress, predict: Swing
id: 0384, acc: 4.43, label: BenchPress, predict: Swing
id: 0385, acc: 4.42, label: BenchPress, predict: Swing
id: 0386, acc: 4.40, label: BenchPress, predict: Swing
id: 0387, acc: 4.65, label: BenchPress, predict: BenchPress
id: 0388, acc: 4.64, label: BenchPress, predict: Swing
id: 0389, acc: 4.63, label: BenchPress, predict: Swing
id: 0390, acc: 4.62, label: Biking, predict: Swing
id: 0391, acc: 4.60, label: Biking, predict: Swing
id: 0392, acc: 4.59, label: Biking, predict: Swing
id: 0393, acc: 4.58, label: Biking, predict: Swing
id: 0394, acc: 4.57, label: Biking, predict: Swing
id: 0395, acc: 4.56, label: Biking, predict: Swing
id: 0396, acc: 4.55, label: Biking, predict: Swing
id: 0397, acc: 4.53, label: Biking, predict: Swing
id: 0398, acc: 4.52, label: Biking, predict: Swing
id: 0399, acc: 4.51, label: Biking, predict: Swing
id: 0400, acc: 4.50, label: Biking, predict: Swing
id: 0401, acc: 4.49, label: Biking, predict: Swing
id: 0402, acc: 4.48, label: Biking, predict: Swing
id: 0403, acc: 4.47, label: Biking, predict: Swing
id: 0404, acc: 4.46, label: Biking, predict: Swing
id: 0405, acc: 4.44, label: Biking, predict: Rowing
id: 0406, acc: 4.43, label: Biking, predict: Swing
id: 0407, acc: 4.42, label: Biking, predict: Swing
id: 0408, acc: 4.41, label: Biking, predict: Swing
id: 0409, acc: 4.40, label: Biking, predict: Swing
id: 0410, acc: 4.39, label: Biking, predict: Swing
id: 0411, acc: 4.38, label: Biking, predict: Swing
id: 0412, acc: 4.37, label: Biking, predict: Swing
id: 0413, acc: 4.36, label: Biking, predict: LongJump
id: 0414, acc: 4.35, label: Biking, predict: Swing
id: 0415, acc: 4.34, label: Biking, predict: LongJump
id: 0416, acc: 4.33, label: Biking, predict: LongJump
id: 0417, acc: 4.32, label: Biking, predict: Swing
id: 0418, acc: 4.31, label: Biking, predict: Swing
id: 0419, acc: 4.30, label: Biking, predict: Swing
id: 0420, acc: 4.29, label: Biking, predict: Swing
id: 0421, acc: 4.28, label: Biking, predict: HorseRiding
id: 0422, acc: 4.27, label: Biking, predict: BandMarching
id: 0423, acc: 4.26, label: Biking, predict: BandMarching
id: 0424, acc: 4.25, label: Biking, predict: BandMarching
id: 0425, acc: 4.24, label: Biking, predict: BandMarching
id: 0426, acc: 4.23, label: Biking, predict: HorseRiding
id: 0427, acc: 4.22, label: Biking, predict: FrisbeeCatch
id: 0428, acc: 4.21, label: Billiards, predict: Swing
id: 0429, acc: 4.20, label: Billiards, predict: UnevenBars
id: 0430, acc: 4.19, label: Billiards, predict: UnevenBars
id: 0431, acc: 4.41, label: Billiards, predict: Billiards
id: 0432, acc: 4.40, label: Billiards, predict: TrampolineJumping
id: 0433, acc: 4.39, label: Billiards, predict: Swing
id: 0434, acc: 4.38, label: Billiards, predict: UnevenBars
id: 0435, acc: 4.37, label: Billiards, predict: UnevenBars
