PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BoxingPunchingBag
id: 0123, acc: 0.00, label: BabyCrawling, predict: MoppingFloor
id: 0124, acc: 0.00, label: BabyCrawling, predict: MoppingFloor
id: 0125, acc: 0.00, label: BabyCrawling, predict: RockClimbingIndoor
id: 0126, acc: 0.00, label: BabyCrawling, predict: RockClimbingIndoor
id: 0127, acc: 0.00, label: BabyCrawling, predict: RockClimbingIndoor
id: 0128, acc: 0.00, label: BabyCrawling, predict: Rafting
id: 0129, acc: 0.00, label: BabyCrawling, predict: Rafting
id: 0130, acc: 0.00, label: BabyCrawling, predict: Rafting
id: 0131, acc: 0.00, label: BabyCrawling, predict: Rafting
id: 0132, acc: 0.00, label: BabyCrawling, predict: BlowingCandles
id: 0133, acc: 0.75, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 0.75, label: BabyCrawling, predict: Biking
id: 0135, acc: 0.74, label: BabyCrawling, predict: BoxingPunchingBag
id: 0136, acc: 0.74, label: BabyCrawling, predict: SumoWrestling
id: 0137, acc: 0.73, label: BabyCrawling, predict: PushUps
id: 0138, acc: 0.72, label: BabyCrawling, predict: SumoWrestling
id: 0139, acc: 0.72, label: BabyCrawling, predict: PushUps
id: 0140, acc: 0.71, label: BabyCrawling, predict: BodyWeightSquats
id: 0141, acc: 0.71, label: BabyCrawling, predict: HandstandPushups
id: 0142, acc: 0.70, label: BabyCrawling, predict: HandstandWalking
id: 0143, acc: 0.70, label: BabyCrawling, predict: PullUps
id: 0144, acc: 0.69, label: BabyCrawling, predict: HandstandPushups
id: 0145, acc: 0.69, label: BabyCrawling, predict: BlowingCandles
id: 0146, acc: 0.68, label: BabyCrawling, predict: PlayingDaf
id: 0147, acc: 0.68, label: BabyCrawling, predict: BoxingPunchingBag
id: 0148, acc: 0.68, label: BabyCrawling, predict: Rafting
id: 0149, acc: 0.67, label: BabyCrawling, predict: SalsaSpin
id: 0150, acc: 0.67, label: BabyCrawling, predict: SalsaSpin
id: 0151, acc: 0.66, label: BabyCrawling, predict: Rafting
id: 0152, acc: 0.66, label: BabyCrawling, predict: SalsaSpin
id: 0153, acc: 0.65, label: BalanceBeam, predict: PullUps
id: 0154, acc: 0.65, label: BalanceBeam, predict: ThrowDiscus
id: 0155, acc: 0.65, label: BalanceBeam, predict: Shotput
id: 0156, acc: 0.64, label: BalanceBeam, predict: HammerThrow
id: 0157, acc: 0.64, label: BalanceBeam, predict: UnevenBars
id: 0158, acc: 0.63, label: BalanceBeam, predict: SumoWrestling
id: 0159, acc: 0.63, label: BalanceBeam, predict: Shotput
id: 0160, acc: 0.62, label: BalanceBeam, predict: UnevenBars
id: 0161, acc: 0.62, label: BalanceBeam, predict: Shotput
id: 0162, acc: 0.62, label: BalanceBeam, predict: LongJump
id: 0163, acc: 0.61, label: BalanceBeam, predict: Shotput
id: 0164, acc: 0.61, label: BalanceBeam, predict: HammerThrow
id: 0165, acc: 0.61, label: BalanceBeam, predict: UnevenBars
id: 0166, acc: 0.60, label: BalanceBeam, predict: Shotput
id: 0167, acc: 0.60, label: BalanceBeam, predict: Rafting
id: 0168, acc: 0.60, label: BalanceBeam, predict: Rafting
id: 0169, acc: 0.59, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 0.59, label: BalanceBeam, predict: PommelHorse
id: 0171, acc: 0.58, label: BalanceBeam, predict: Shotput
id: 0172, acc: 0.58, label: BalanceBeam, predict: Shotput
id: 0173, acc: 0.58, label: BalanceBeam, predict: Shotput
id: 0174, acc: 0.57, label: BalanceBeam, predict: LongJump
id: 0175, acc: 0.57, label: BalanceBeam, predict: Shotput
id: 0176, acc: 0.57, label: BalanceBeam, predict: LongJump
id: 0177, acc: 0.56, label: BalanceBeam, predict: Shotput
id: 0178, acc: 0.56, label: BalanceBeam, predict: LongJump
id: 0179, acc: 0.56, label: BalanceBeam, predict: LongJump
id: 0180, acc: 0.56, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 0.55, label: BalanceBeam, predict: SumoWrestling
id: 0182, acc: 0.55, label: BalanceBeam, predict: UnevenBars
id: 0183, acc: 0.55, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 1.09, label: BandMarching, predict: BandMarching
id: 0185, acc: 1.62, label: BandMarching, predict: BandMarching
id: 0186, acc: 1.61, label: BandMarching, predict: Shotput
id: 0187, acc: 1.60, label: BandMarching, predict: UnevenBars
id: 0188, acc: 1.60, label: BandMarching, predict: CricketShot
id: 0189, acc: 1.59, label: BandMarching, predict: CricketShot
id: 0190, acc: 1.58, label: BandMarching, predict: Shotput
id: 0191, acc: 1.57, label: BandMarching, predict: SalsaSpin
id: 0192, acc: 1.56, label: BandMarching, predict: SalsaSpin
id: 0193, acc: 1.55, label: BandMarching, predict: Rowing
id: 0194, acc: 1.55, label: BandMarching, predict: Rowing
id: 0195, acc: 1.54, label: BandMarching, predict: Shotput
id: 0196, acc: 1.53, label: BandMarching, predict: Biking
id: 0197, acc: 1.52, label: BandMarching, predict: SoccerJuggling
id: 0198, acc: 1.52, label: BandMarching, predict: PoleVault
id: 0199, acc: 1.51, label: BandMarching, predict: Knitting
id: 0200, acc: 1.50, label: BandMarching, predict: Knitting
id: 0201, acc: 1.49, label: BandMarching, predict: Biking
id: 0202, acc: 1.49, label: BandMarching, predict: PoleVault
id: 0203, acc: 1.48, label: BandMarching, predict: LongJump
id: 0204, acc: 1.47, label: BandMarching, predict: Biking
id: 0205, acc: 1.46, label: BandMarching, predict: HighJump
id: 0206, acc: 1.46, label: BandMarching, predict: Shotput
id: 0207, acc: 1.45, label: BandMarching, predict: Shotput
id: 0208, acc: 1.44, label: BandMarching, predict: Shotput
id: 0209, acc: 1.44, label: BandMarching, predict: HulaHoop
id: 0210, acc: 1.43, label: BandMarching, predict: Shotput
id: 0211, acc: 1.42, label: BandMarching, predict: Drumming
id: 0212, acc: 1.42, label: BandMarching, predict: HulaHoop
id: 0213, acc: 1.41, label: BandMarching, predict: Drumming
id: 0214, acc: 1.40, label: BandMarching, predict: HandstandWalking
id: 0215, acc: 1.40, label: BandMarching, predict: YoYo
id: 0216, acc: 1.39, label: BandMarching, predict: BalanceBeam
id: 0217, acc: 1.38, label: BandMarching, predict: HorseRace
id: 0218, acc: 1.38, label: BandMarching, predict: Drumming
id: 0219, acc: 1.37, label: BandMarching, predict: ParallelBars
id: 0220, acc: 1.36, label: BandMarching, predict: Drumming
id: 0221, acc: 1.36, label: BandMarching, predict: PlayingViolin
id: 0222, acc: 1.35, label: BandMarching, predict: Punch
id: 0223, acc: 1.35, label: BandMarching, predict: PlayingViolin
id: 0224, acc: 1.34, label: BandMarching, predict: Punch
id: 0225, acc: 1.33, label: BandMarching, predict: Punch
id: 0226, acc: 1.33, label: BandMarching, predict: Punch
id: 0227, acc: 1.32, label: BaseballPitch, predict: GolfSwing
id: 0228, acc: 1.32, label: BaseballPitch, predict: GolfSwing
id: 0229, acc: 1.31, label: BaseballPitch, predict: HandstandWalking
id: 0230, acc: 1.30, label: BaseballPitch, predict: GolfSwing
id: 0231, acc: 1.30, label: BaseballPitch, predict: HandstandWalking
id: 0232, acc: 1.29, label: BaseballPitch, predict: HandstandWalking
id: 0233, acc: 1.29, label: BaseballPitch, predict: LongJump
id: 0234, acc: 1.28, label: BaseballPitch, predict: LongJump
id: 0235, acc: 1.28, label: BaseballPitch, predict: LongJump
id: 0236, acc: 1.27, label: BaseballPitch, predict: LongJump
id: 0237, acc: 1.27, label: BaseballPitch, predict: HandstandWalking
id: 0238, acc: 1.26, label: BaseballPitch, predict: Nunchucks
id: 0239, acc: 1.26, label: BaseballPitch, predict: CliffDiving
id: 0240, acc: 1.25, label: BaseballPitch, predict: JumpingJack
id: 0241, acc: 1.24, label: BaseballPitch, predict: GolfSwing
id: 0242, acc: 1.24, label: BaseballPitch, predict: GolfSwing
id: 0243, acc: 1.23, label: BaseballPitch, predict: JumpingJack
id: 0244, acc: 1.23, label: BaseballPitch, predict: RockClimbingIndoor
id: 0245, acc: 1.22, label: BaseballPitch, predict: RockClimbingIndoor
id: 0246, acc: 1.22, label: BaseballPitch, predict: RockClimbingIndoor
id: 0247, acc: 1.21, label: BaseballPitch, predict: RockClimbingIndoor
id: 0248, acc: 1.21, label: BaseballPitch, predict: RockClimbingIndoor
id: 0249, acc: 1.20, label: BaseballPitch, predict: GolfSwing
id: 0250, acc: 1.20, label: BaseballPitch, predict: TennisSwing
id: 0251, acc: 1.20, label: BaseballPitch, predict: TennisSwing
id: 0252, acc: 1.19, label: BaseballPitch, predict: TennisSwing
id: 0253, acc: 1.19, label: BaseballPitch, predict: TennisSwing
id: 0254, acc: 1.18, label: BaseballPitch, predict: TennisSwing
id: 0255, acc: 1.18, label: BaseballPitch, predict: CliffDiving
id: 0256, acc: 1.17, label: BaseballPitch, predict: CricketShot
id: 0257, acc: 1.17, label: BaseballPitch, predict: HandstandWalking
id: 0258, acc: 1.16, label: BaseballPitch, predict: CricketShot
id: 0259, acc: 1.16, label: BaseballPitch, predict: CricketBowling
id: 0260, acc: 1.15, label: BaseballPitch, predict: CricketBowling
id: 0261, acc: 1.15, label: BaseballPitch, predict: CricketBowling
id: 0262, acc: 1.15, label: BaseballPitch, predict: CricketShot
id: 0263, acc: 1.14, label: BaseballPitch, predict: Shotput
id: 0264, acc: 1.14, label: BaseballPitch, predict: Shotput
id: 0265, acc: 1.13, label: BaseballPitch, predict: Shotput
id: 0266, acc: 1.13, label: BaseballPitch, predict: Shotput
id: 0267, acc: 1.12, label: BaseballPitch, predict: Shotput
id: 0268, acc: 1.12, label: BaseballPitch, predict: HandstandWalking
id: 0269, acc: 1.12, label: BaseballPitch, predict: Shotput
id: 0270, acc: 1.11, label: Basketball, predict: TennisSwing
id: 0271, acc: 1.11, label: Basketball, predict: TennisSwing
id: 0272, acc: 1.10, label: Basketball, predict: TennisSwing
id: 0273, acc: 1.10, label: Basketball, predict: TennisSwing
id: 0274, acc: 1.09, label: Basketball, predict: TennisSwing
id: 0275, acc: 1.09, label: Basketball, predict: TennisSwing
id: 0276, acc: 1.09, label: Basketball, predict: CricketBowling
id: 0277, acc: 1.08, label: Basketball, predict: HorseRace
id: 0278, acc: 1.08, label: Basketball, predict: HorseRace
id: 0279, acc: 1.08, label: Basketball, predict: Shotput
id: 0280, acc: 1.07, label: Basketball, predict: HorseRace
id: 0281, acc: 1.07, label: Basketball, predict: HorseRace
id: 0282, acc: 1.06, label: Basketball, predict: HorseRace
id: 0283, acc: 1.06, label: Basketball, predict: TennisSwing
id: 0284, acc: 1.06, label: Basketball, predict: TennisSwing
id: 0285, acc: 1.05, label: Basketball, predict: TennisSwing
id: 0286, acc: 1.05, label: Basketball, predict: TennisSwing
id: 0287, acc: 1.05, label: Basketball, predict: TennisSwing
id: 0288, acc: 1.04, label: Basketball, predict: TennisSwing
id: 0289, acc: 1.04, label: Basketball, predict: HandstandWalking
id: 0290, acc: 1.03, label: Basketball, predict: HandstandWalking
id: 0291, acc: 1.03, label: Basketball, predict: HandstandWalking
id: 0292, acc: 1.03, label: Basketball, predict: HandstandWalking
id: 0293, acc: 1.02, label: Basketball, predict: TennisSwing
id: 0294, acc: 1.02, label: Basketball, predict: RockClimbingIndoor
id: 0295, acc: 1.02, label: Basketball, predict: CricketBowling
id: 0296, acc: 1.01, label: Basketball, predict: TennisSwing
id: 0297, acc: 1.01, label: Basketball, predict: WritingOnBoard
id: 0298, acc: 1.01, label: Basketball, predict: UnevenBars
id: 0299, acc: 1.00, label: Basketball, predict: HandstandWalking
id: 0300, acc: 1.00, label: Basketball, predict: HandstandWalking
id: 0301, acc: 1.00, label: Basketball, predict: SalsaSpin
id: 0302, acc: 0.99, label: Basketball, predict: PullUps
id: 0303, acc: 0.99, label: Basketball, predict: BandMarching
id: 0304, acc: 0.99, label: Basketball, predict: Swing
id: 0305, acc: 1.31, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 1.31, label: BasketballDunk, predict: HorseRace
id: 0307, acc: 1.30, label: BasketballDunk, predict: BlowingCandles
id: 0308, acc: 1.30, label: BasketballDunk, predict: HandstandWalking
id: 0309, acc: 1.29, label: BasketballDunk, predict: Rafting
id: 0310, acc: 1.29, label: BasketballDunk, predict: BlowingCandles
id: 0311, acc: 1.29, label: BasketballDunk, predict: Rafting
id: 0312, acc: 1.28, label: BasketballDunk, predict: HighJump
id: 0313, acc: 1.28, label: BasketballDunk, predict: PoleVault
id: 0314, acc: 1.27, label: BasketballDunk, predict: JavelinThrow
id: 0315, acc: 1.27, label: BasketballDunk, predict: JavelinThrow
id: 0316, acc: 1.27, label: BasketballDunk, predict: ThrowDiscus
id: 0317, acc: 1.58, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 1.57, label: BasketballDunk, predict: JavelinThrow
id: 0319, acc: 1.57, label: BasketballDunk, predict: SumoWrestling
id: 0320, acc: 1.88, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 1.87, label: BasketballDunk, predict: PoleVault
id: 0322, acc: 2.17, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 2.17, label: BasketballDunk, predict: HighJump
id: 0324, acc: 2.16, label: BasketballDunk, predict: Shotput
id: 0325, acc: 2.15, label: BasketballDunk, predict: Shotput
id: 0326, acc: 2.45, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 2.75, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 3.05, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 3.04, label: BasketballDunk, predict: Rafting
id: 0330, acc: 3.03, label: BasketballDunk, predict: BlowingCandles
id: 0331, acc: 3.02, label: BasketballDunk, predict: Rafting
id: 0332, acc: 3.01, label: BasketballDunk, predict: ParallelBars
id: 0333, acc: 3.00, label: BasketballDunk, predict: BlowingCandles
id: 0334, acc: 2.99, label: BasketballDunk, predict: HandstandWalking
id: 0335, acc: 3.28, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 3.27, label: BasketballDunk, predict: Shotput
id: 0337, acc: 3.26, label: BasketballDunk, predict: Rafting
id: 0338, acc: 3.25, label: BasketballDunk, predict: SumoWrestling
id: 0339, acc: 3.24, label: BasketballDunk, predict: Rafting
id: 0340, acc: 3.24, label: BasketballDunk, predict: SumoWrestling
id: 0341, acc: 3.23, label: BasketballDunk, predict: SumoWrestling
id: 0342, acc: 3.22, label: BenchPress, predict: HandstandPushups
id: 0343, acc: 3.21, label: BenchPress, predict: HandstandWalking
id: 0344, acc: 3.20, label: BenchPress, predict: HandstandPushups
id: 0345, acc: 3.19, label: BenchPress, predict: HandstandPushups
id: 0346, acc: 3.18, label: BenchPress, predict: HandstandWalking
id: 0347, acc: 3.17, label: BenchPress, predict: HandstandPushups
id: 0348, acc: 3.16, label: BenchPress, predict: GolfSwing
id: 0349, acc: 3.15, label: BenchPress, predict: GolfSwing
id: 0350, acc: 3.14, label: BenchPress, predict: GolfSwing
id: 0351, acc: 3.13, label: BenchPress, predict: GolfSwing
id: 0352, acc: 3.12, label: BenchPress, predict: GolfSwing
id: 0353, acc: 3.12, label: BenchPress, predict: GolfSwing
id: 0354, acc: 3.11, label: BenchPress, predict: GolfSwing
id: 0355, acc: 3.10, label: BenchPress, predict: Drumming
id: 0356, acc: 3.09, label: BenchPress, predict: Drumming
id: 0357, acc: 3.08, label: BenchPress, predict: Drumming
id: 0358, acc: 3.07, label: BenchPress, predict: Drumming
id: 0359, acc: 3.06, label: BenchPress, predict: Drumming
id: 0360, acc: 3.06, label: BenchPress, predict: Drumming
id: 0361, acc: 3.05, label: BenchPress, predict: Drumming
id: 0362, acc: 3.04, label: BenchPress, predict: PlayingDhol
id: 0363, acc: 3.03, label: BenchPress, predict: PlayingDhol
id: 0364, acc: 3.02, label: BenchPress, predict: PlayingDhol
id: 0365, acc: 3.01, label: BenchPress, predict: PlayingDhol
id: 0366, acc: 3.01, label: BenchPress, predict: PullUps
id: 0367, acc: 3.00, label: BenchPress, predict: JugglingBalls
id: 0368, acc: 2.99, label: BenchPress, predict: PlayingDhol
id: 0369, acc: 2.98, label: BenchPress, predict: HandstandPushups
id: 0370, acc: 2.97, label: BenchPress, predict: HandstandPushups
id: 0371, acc: 2.96, label: BenchPress, predict: HandstandPushups
id: 0372, acc: 2.96, label: BenchPress, predict: HandstandWalking
id: 0373, acc: 2.95, label: BenchPress, predict: HandstandPushups
id: 0374, acc: 2.94, label: BenchPress, predict: PullUps
id: 0375, acc: 2.93, label: BenchPress, predict: HandstandPushups
id: 0376, acc: 2.93, label: BenchPress, predict: Shotput
id: 0377, acc: 2.92, label: BenchPress, predict: Shotput
id: 0378, acc: 2.91, label: BenchPress, predict: Shotput
id: 0379, acc: 2.90, label: BenchPress, predict: ThrowDiscus
id: 0380, acc: 2.89, label: BenchPress, predict: PlayingCello
id: 0381, acc: 2.89, label: BenchPress, predict: Shotput
id: 0382, acc: 2.88, label: BenchPress, predict: PlayingCello
id: 0383, acc: 2.87, label: BenchPress, predict: PlayingCello
id: 0384, acc: 2.86, label: BenchPress, predict: PullUps
id: 0385, acc: 2.86, label: BenchPress, predict: PullUps
id: 0386, acc: 2.85, label: BenchPress, predict: PullUps
id: 0387, acc: 2.84, label: BenchPress, predict: PlayingCello
id: 0388, acc: 2.84, label: BenchPress, predict: PlayingCello
id: 0389, acc: 2.83, label: BenchPress, predict: PlayingCello
id: 0390, acc: 2.82, label: Biking, predict: LongJump
id: 0391, acc: 2.81, label: Biking, predict: LongJump
id: 0392, acc: 2.81, label: Biking, predict: LongJump
id: 0393, acc: 2.80, label: Biking, predict: LongJump
id: 0394, acc: 2.79, label: Biking, predict: Rafting
id: 0395, acc: 2.78, label: Biking, predict: Rafting
id: 0396, acc: 2.78, label: Biking, predict: Rafting
id: 0397, acc: 2.77, label: Biking, predict: Rafting
id: 0398, acc: 2.76, label: Biking, predict: MoppingFloor
id: 0399, acc: 2.76, label: Biking, predict: Rafting
id: 0400, acc: 2.75, label: Biking, predict: Swing
id: 0401, acc: 2.74, label: Biking, predict: BabyCrawling
id: 0402, acc: 2.74, label: Biking, predict: Rafting
id: 0403, acc: 2.73, label: Biking, predict: Rafting
id: 0404, acc: 2.72, label: Biking, predict: Rafting
id: 0405, acc: 2.72, label: Biking, predict: MoppingFloor
id: 0406, acc: 2.71, label: Biking, predict: PoleVault
id: 0407, acc: 2.70, label: Biking, predict: Swing
id: 0408, acc: 2.70, label: Biking, predict: WalkingWithDog
id: 0409, acc: 2.69, label: Biking, predict: WalkingWithDog
id: 0410, acc: 2.68, label: Biking, predict: BabyCrawling
id: 0411, acc: 2.68, label: Biking, predict: RockClimbingIndoor
id: 0412, acc: 2.67, label: Biking, predict: Rafting
id: 0413, acc: 2.66, label: Biking, predict: Nunchucks
id: 0414, acc: 2.66, label: Biking, predict: RockClimbingIndoor
id: 0415, acc: 2.65, label: Biking, predict: LongJump
id: 0416, acc: 2.64, label: Biking, predict: HandstandWalking
id: 0417, acc: 2.64, label: Biking, predict: Bowling
id: 0418, acc: 2.63, label: Biking, predict: RockClimbingIndoor
id: 0419, acc: 2.63, label: Biking, predict: MoppingFloor
id: 0420, acc: 2.62, label: Biking, predict: CliffDiving
id: 0421, acc: 2.61, label: Biking, predict: LongJump
