Clean

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0055, acc: 80.00, label: ApplyLipstick, predict: ShavingBeard
id: 0056, acc: 78.57, label: ApplyLipstick, predict: Haircut
id: 0057, acc: 77.19, label: ApplyLipstick, predict: Haircut
id: 0058, acc: 77.59, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 77.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 78.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 78.69, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 79.03, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 77.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 76.56, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0065, acc: 75.38, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 74.24, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 73.13, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0068, acc: 72.06, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0069, acc: 72.46, label: ApplyLipstick, predict: ApplyLipstick
id: 0070, acc: 72.86, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 73.24, label: ApplyLipstick, predict: ApplyLipstick
id: 0072, acc: 73.61, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 73.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 74.32, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 74.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 75.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0077, acc: 75.32, label: Archery, predict: Archery
id: 0078, acc: 75.64, label: Archery, predict: Archery
id: 0079, acc: 75.95, label: Archery, predict: Archery
id: 0080, acc: 76.25, label: Archery, predict: Archery
id: 0081, acc: 75.31, label: Archery, predict: BreastStroke
id: 0082, acc: 74.39, label: Archery, predict: Diving
id: 0083, acc: 74.70, label: Archery, predict: Archery
id: 0084, acc: 75.00, label: Archery, predict: Archery
id: 0085, acc: 75.29, label: Archery, predict: Archery
id: 0086, acc: 75.58, label: Archery, predict: Archery
id: 0087, acc: 75.86, label: Archery, predict: Archery
id: 0088, acc: 76.14, label: Archery, predict: Archery
id: 0089, acc: 76.40, label: Archery, predict: Archery
id: 0090, acc: 76.67, label: Archery, predict: Archery
id: 0091, acc: 75.82, label: Archery, predict: TaiChi
id: 0092, acc: 76.09, label: Archery, predict: Archery
id: 0093, acc: 75.27, label: Archery, predict: BandMarching
id: 0094, acc: 74.47, label: Archery, predict: BandMarching
id: 0095, acc: 74.74, label: Archery, predict: Archery
id: 0096, acc: 75.00, label: Archery, predict: Archery
id: 0097, acc: 75.26, label: Archery, predict: Archery
id: 0098, acc: 75.51, label: Archery, predict: Archery
id: 0099, acc: 75.76, label: Archery, predict: Archery
id: 0100, acc: 76.00, label: Archery, predict: Archery
id: 0101, acc: 75.25, label: Archery, predict: WritingOnBoard
id: 0102, acc: 74.51, label: Archery, predict: WritingOnBoard
id: 0103, acc: 73.79, label: Archery, predict: WritingOnBoard
id: 0104, acc: 73.08, label: Archery, predict: Diving
id: 0105, acc: 73.33, label: Archery, predict: Archery
id: 0106, acc: 72.64, label: Archery, predict: SkyDiving
id: 0107, acc: 71.96, label: Archery, predict: PizzaTossing
id: 0108, acc: 71.30, label: Archery, predict: SkyDiving
id: 0109, acc: 70.64, label: Archery, predict: Nunchucks
id: 0110, acc: 70.00, label: Archery, predict: Nunchucks
id: 0111, acc: 69.37, label: Archery, predict: SkyDiving
id: 0112, acc: 69.64, label: Archery, predict: Archery
id: 0113, acc: 69.91, label: Archery, predict: Archery
id: 0114, acc: 69.30, label: Archery, predict: HandstandWalking
id: 0115, acc: 68.70, label: Archery, predict: WritingOnBoard
id: 0116, acc: 68.10, label: Archery, predict: CliffDiving
id: 0117, acc: 68.38, label: Archery, predict: Archery
id: 0118, acc: 68.64, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 68.07, label: BabyCrawling, predict: WritingOnBoard
id: 0120, acc: 67.50, label: BabyCrawling, predict: PushUps
id: 0121, acc: 66.94, label: BabyCrawling, predict: HeadMassage
id: 0122, acc: 67.21, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 67.48, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 67.74, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 68.00, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 68.25, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 68.50, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 67.97, label: BabyCrawling, predict: Rafting
id: 0129, acc: 67.44, label: BabyCrawling, predict: Rafting
id: 0130, acc: 66.92, label: BabyCrawling, predict: MoppingFloor
id: 0131, acc: 66.41, label: BabyCrawling, predict: Rafting
id: 0132, acc: 66.67, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 66.92, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 67.16, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 67.41, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 67.65, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 67.88, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 68.12, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 68.35, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 68.57, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 68.09, label: BabyCrawling, predict: FrontCrawl
id: 0142, acc: 67.61, label: BabyCrawling, predict: FrontCrawl
id: 0143, acc: 67.13, label: BabyCrawling, predict: FrontCrawl
id: 0144, acc: 66.67, label: BabyCrawling, predict: FrontCrawl
id: 0145, acc: 66.21, label: BabyCrawling, predict: HeadMassage
id: 0146, acc: 65.75, label: BabyCrawling, predict: FrontCrawl
id: 0147, acc: 65.99, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 66.22, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 66.44, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 66.67, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 66.23, label: BabyCrawling, predict: Kayaking
id: 0152, acc: 66.45, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 66.01, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 66.23, label: BalanceBeam, predict: BalanceBeam
id: 0155, acc: 65.81, label: BalanceBeam, predict: ParallelBars
id: 0156, acc: 66.03, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 66.24, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 66.46, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 66.67, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 66.88, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 67.08, label: BalanceBeam, predict: BalanceBeam
id: 0162, acc: 67.28, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 67.48, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 67.68, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 67.88, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 68.07, label: BalanceBeam, predict: BalanceBeam
id: 0167, acc: 67.66, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 67.26, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 66.86, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 67.06, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 67.25, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 67.44, label: BalanceBeam, predict: BalanceBeam
id: 0173, acc: 67.63, label: BalanceBeam, predict: BalanceBeam
id: 0174, acc: 67.82, label: BalanceBeam, predict: BalanceBeam
id: 0175, acc: 68.00, label: BalanceBeam, predict: BalanceBeam
id: 0176, acc: 67.61, label: BalanceBeam, predict: MilitaryParade
id: 0177, acc: 67.23, label: BalanceBeam, predict: Rowing
id: 0178, acc: 67.42, label: BalanceBeam, predict: BalanceBeam
id: 0179, acc: 67.60, label: BalanceBeam, predict: BalanceBeam
id: 0180, acc: 67.78, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 67.96, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 67.58, label: BalanceBeam, predict: UnevenBars
id: 0183, acc: 67.76, label: BalanceBeam, predict: BalanceBeam
id: 0184, acc: 67.93, label: BandMarching, predict: BandMarching
id: 0185, acc: 68.11, label: BandMarching, predict: BandMarching
id: 0186, acc: 68.28, label: BandMarching, predict: BandMarching
id: 0187, acc: 67.91, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 67.55, label: BandMarching, predict: MilitaryParade
id: 0189, acc: 67.20, label: BandMarching, predict: MilitaryParade
id: 0190, acc: 67.37, label: BandMarching, predict: BandMarching
id: 0191, acc: 67.54, label: BandMarching, predict: BandMarching
id: 0192, acc: 67.71, label: BandMarching, predict: BandMarching
id: 0193, acc: 67.88, label: BandMarching, predict: BandMarching
id: 0194, acc: 68.04, label: BandMarching, predict: BandMarching
id: 0195, acc: 68.21, label: BandMarching, predict: BandMarching
id: 0196, acc: 68.37, label: BandMarching, predict: BandMarching
id: 0197, acc: 68.02, label: BandMarching, predict: MilitaryParade
id: 0198, acc: 68.18, label: BandMarching, predict: BandMarching
id: 0199, acc: 68.34, label: BandMarching, predict: BandMarching
id: 0200, acc: 68.50, label: BandMarching, predict: BandMarching
id: 0201, acc: 68.66, label: BandMarching, predict: BandMarching
id: 0202, acc: 68.81, label: BandMarching, predict: BandMarching
id: 0203, acc: 68.97, label: BandMarching, predict: BandMarching
id: 0204, acc: 69.12, label: BandMarching, predict: BandMarching
id: 0205, acc: 68.78, label: BandMarching, predict: HandstandWalking
id: 0206, acc: 68.93, label: BandMarching, predict: BandMarching
id: 0207, acc: 69.08, label: BandMarching, predict: BandMarching
id: 0208, acc: 69.23, label: BandMarching, predict: BandMarching
id: 0209, acc: 68.90, label: BandMarching, predict: MilitaryParade
id: 0210, acc: 68.57, label: BandMarching, predict: MilitaryParade
id: 0211, acc: 68.72, label: BandMarching, predict: BandMarching
id: 0212, acc: 68.40, label: BandMarching, predict: MilitaryParade
id: 0213, acc: 68.54, label: BandMarching, predict: BandMarching
id: 0214, acc: 68.69, label: BandMarching, predict: BandMarching
id: 0215, acc: 68.84, label: BandMarching, predict: BandMarching
id: 0216, acc: 68.98, label: BandMarching, predict: BandMarching
id: 0217, acc: 69.12, label: BandMarching, predict: BandMarching
id: 0218, acc: 68.81, label: BandMarching, predict: MilitaryParade
id: 0219, acc: 68.49, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 68.64, label: BandMarching, predict: BandMarching
id: 0221, acc: 68.78, label: BandMarching, predict: BandMarching
id: 0222, acc: 68.92, label: BandMarching, predict: BandMarching
id: 0223, acc: 69.06, label: BandMarching, predict: BandMarching
id: 0224, acc: 69.20, label: BandMarching, predict: BandMarching
id: 0225, acc: 69.33, label: BandMarching, predict: BandMarching
id: 0226, acc: 69.47, label: BandMarching, predict: BandMarching
id: 0227, acc: 69.16, label: BaseballPitch, predict: TaiChi
id: 0228, acc: 68.86, label: BaseballPitch, predict: HandstandWalking
id: 0229, acc: 68.56, label: BaseballPitch, predict: Basketball
id: 0230, acc: 68.26, label: BaseballPitch, predict: PlayingPiano
id: 0231, acc: 67.97, label: BaseballPitch, predict: Basketball
id: 0232, acc: 67.67, label: BaseballPitch, predict: Basketball
id: 0233, acc: 67.38, label: BaseballPitch, predict: JavelinThrow
id: 0234, acc: 67.09, label: BaseballPitch, predict: JavelinThrow
id: 0235, acc: 67.23, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 67.37, label: BaseballPitch, predict: BaseballPitch
id: 0237, acc: 67.09, label: BaseballPitch, predict: MilitaryParade
id: 0238, acc: 66.81, label: BaseballPitch, predict: WalkingWithDog
id: 0239, acc: 66.53, label: BaseballPitch, predict: CliffDiving
id: 0240, acc: 66.25, label: BaseballPitch, predict: TaiChi
id: 0241, acc: 65.98, label: BaseballPitch, predict: TaiChi
id: 0242, acc: 65.70, label: BaseballPitch, predict: Fencing
id: 0243, acc: 65.84, label: BaseballPitch, predict: BaseballPitch
id: 0244, acc: 65.57, label: BaseballPitch, predict: PoleVault
id: 0245, acc: 65.71, label: BaseballPitch, predict: BaseballPitch
id: 0246, acc: 65.85, label: BaseballPitch, predict: BaseballPitch
id: 0247, acc: 65.99, label: BaseballPitch, predict: BaseballPitch
id: 0248, acc: 65.73, label: BaseballPitch, predict: CricketBowling
id: 0249, acc: 65.86, label: BaseballPitch, predict: BaseballPitch
id: 0250, acc: 66.00, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 66.14, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 66.27, label: BaseballPitch, predict: BaseballPitch
id: 0253, acc: 66.40, label: BaseballPitch, predict: BaseballPitch
id: 0254, acc: 66.54, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 66.67, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 66.80, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 66.93, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 67.05, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 67.18, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 67.31, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 67.43, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 67.56, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 67.68, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 67.80, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 67.92, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 68.05, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 68.16, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 68.28, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 68.40, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 68.52, label: Basketball, predict: Basketball
id: 0271, acc: 68.63, label: Basketball, predict: Basketball
id: 0272, acc: 68.75, label: Basketball, predict: Basketball
id: 0273, acc: 68.86, label: Basketball, predict: Basketball
id: 0274, acc: 68.98, label: Basketball, predict: Basketball
id: 0275, acc: 69.09, label: Basketball, predict: Basketball
id: 0276, acc: 69.20, label: Basketball, predict: Basketball
id: 0277, acc: 68.95, label: Basketball, predict: VolleyballSpiking
id: 0278, acc: 68.71, label: Basketball, predict: VolleyballSpiking
id: 0279, acc: 68.46, label: Basketball, predict: VolleyballSpiking
id: 0280, acc: 68.21, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 67.97, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 67.73, label: Basketball, predict: VolleyballSpiking
id: 0283, acc: 67.84, label: Basketball, predict: Basketball
id: 0284, acc: 67.96, label: Basketball, predict: Basketball
id: 0285, acc: 68.07, label: Basketball, predict: Basketball
id: 0286, acc: 68.18, label: Basketball, predict: Basketball
id: 0287, acc: 68.29, label: Basketball, predict: Basketball
id: 0288, acc: 68.40, label: Basketball, predict: Basketball
id: 0289, acc: 68.51, label: Basketball, predict: Basketball
id: 0290, acc: 68.28, label: Basketball, predict: SkateBoarding
id: 0291, acc: 68.38, label: Basketball, predict: Basketball
id: 0292, acc: 68.15, label: Basketball, predict: SkateBoarding
id: 0293, acc: 68.26, label: Basketball, predict: Basketball
id: 0294, acc: 68.03, label: Basketball, predict: VolleyballSpiking
id: 0295, acc: 68.14, label: Basketball, predict: Basketball
id: 0296, acc: 68.24, label: Basketball, predict: Basketball
id: 0297, acc: 68.35, label: Basketball, predict: Basketball
id: 0298, acc: 68.46, label: Basketball, predict: Basketball
id: 0299, acc: 68.56, label: Basketball, predict: Basketball
id: 0300, acc: 68.67, label: Basketball, predict: Basketball
id: 0301, acc: 68.77, label: Basketball, predict: Basketball
id: 0302, acc: 68.87, label: Basketball, predict: Basketball
id: 0303, acc: 68.98, label: Basketball, predict: Basketball
id: 0304, acc: 69.08, label: Basketball, predict: Basketball
id: 0305, acc: 69.18, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 69.28, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 69.38, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 69.48, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 69.58, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 69.68, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 69.77, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 69.87, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 69.97, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 70.06, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 70.16, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 70.25, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 70.35, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 70.44, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 70.53, label: BasketballDunk, predict: BasketballDunk
id: 0320, acc: 70.62, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 70.72, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 70.81, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 70.90, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 70.99, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 71.08, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 71.17, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 71.25, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 71.34, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 71.43, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 71.52, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 71.60, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 71.69, label: BasketballDunk, predict: BasketballDunk
id: 0333, acc: 71.77, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 71.86, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 71.94, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 72.02, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 72.11, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 72.19, label: BasketballDunk, predict: BasketballDunk
id: 0339, acc: 72.27, label: BasketballDunk, predict: BasketballDunk
id: 0340, acc: 72.35, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 72.43, label: BasketballDunk, predict: BasketballDunk
id: 0342, acc: 72.51, label: BenchPress, predict: BenchPress
id: 0343, acc: 72.59, label: BenchPress, predict: BenchPress
id: 0344, acc: 72.67, label: BenchPress, predict: BenchPress
id: 0345, acc: 72.75, label: BenchPress, predict: BenchPress
id: 0346, acc: 72.83, label: BenchPress, predict: BenchPress
id: 0347, acc: 72.91, label: BenchPress, predict: BenchPress
id: 0348, acc: 72.99, label: BenchPress, predict: BenchPress
id: 0349, acc: 73.07, label: BenchPress, predict: BenchPress
id: 0350, acc: 73.14, label: BenchPress, predict: BenchPress
id: 0351, acc: 73.22, label: BenchPress, predict: BenchPress
id: 0352, acc: 73.30, label: BenchPress, predict: BenchPress
id: 0353, acc: 73.37, label: BenchPress, predict: BenchPress
id: 0354, acc: 73.45, label: BenchPress, predict: BenchPress
id: 0355, acc: 73.52, label: BenchPress, predict: BenchPress
id: 0356, acc: 73.60, label: BenchPress, predict: BenchPress
id: 0357, acc: 73.67, label: BenchPress, predict: BenchPress
id: 0358, acc: 73.74, label: BenchPress, predict: BenchPress
id: 0359, acc: 73.82, label: BenchPress, predict: BenchPress
id: 0360, acc: 73.89, label: BenchPress, predict: BenchPress
id: 0361, acc: 73.96, label: BenchPress, predict: BenchPress
id: 0362, acc: 74.03, label: BenchPress, predict: BenchPress
id: 0363, acc: 74.10, label: BenchPress, predict: BenchPress
id: 0364, acc: 73.90, label: BenchPress, predict: PlayingDhol
id: 0365, acc: 73.70, label: BenchPress, predict: PlayingDhol
id: 0366, acc: 73.50, label: BenchPress, predict: PlayingDhol
id: 0367, acc: 73.30, label: BenchPress, predict: HeadMassage
id: 0368, acc: 73.37, label: BenchPress, predict: BenchPress
id: 0369, acc: 73.44, label: BenchPress, predict: BenchPress
id: 0370, acc: 73.51, label: BenchPress, predict: BenchPress
id: 0371, acc: 73.58, label: BenchPress, predict: BenchPress
id: 0372, acc: 73.66, label: BenchPress, predict: BenchPress
id: 0373, acc: 73.73, label: BenchPress, predict: BenchPress
id: 0374, acc: 73.80, label: BenchPress, predict: BenchPress
id: 0375, acc: 73.87, label: BenchPress, predict: BenchPress
id: 0376, acc: 73.94, label: BenchPress, predict: BenchPress
id: 0377, acc: 74.01, label: BenchPress, predict: BenchPress
id: 0378, acc: 74.07, label: BenchPress, predict: BenchPress
id: 0379, acc: 74.14, label: BenchPress, predict: BenchPress
id: 0380, acc: 74.21, label: BenchPress, predict: BenchPress
id: 0381, acc: 74.28, label: BenchPress, predict: BenchPress
id: 0382, acc: 74.35, label: BenchPress, predict: BenchPress
id: 0383, acc: 74.41, label: BenchPress, predict: BenchPress
id: 0384, acc: 74.48, label: BenchPress, predict: BenchPress
id: 0385, acc: 74.55, label: BenchPress, predict: BenchPress
id: 0386, acc: 74.61, label: BenchPress, predict: BenchPress
id: 0387, acc: 74.68, label: BenchPress, predict: BenchPress
id: 0388, acc: 74.74, label: BenchPress, predict: BenchPress
id: 0389, acc: 74.81, label: BenchPress, predict: BenchPress
id: 0390, acc: 74.62, label: Biking, predict: LongJump
id: 0391, acc: 74.42, label: Biking, predict: SkateBoarding
id: 0392, acc: 74.23, label: Biking, predict: WalkingWithDog
id: 0393, acc: 74.30, label: Biking, predict: Biking
id: 0394, acc: 74.11, label: Biking, predict: Rafting
id: 0395, acc: 73.92, label: Biking, predict: Rafting
id: 0396, acc: 73.74, label: Biking, predict: Rafting
id: 0397, acc: 73.55, label: Biking, predict: Rafting
id: 0398, acc: 73.62, label: Biking, predict: Biking
id: 0399, acc: 73.43, label: Biking, predict: Rafting
id: 0400, acc: 73.25, label: Biking, predict: Rafting
id: 0401, acc: 73.07, label: Biking, predict: WalkingWithDog
id: 0402, acc: 73.13, label: Biking, predict: Biking
id: 0403, acc: 73.20, label: Biking, predict: Biking
id: 0404, acc: 73.02, label: Biking, predict: Skijet
id: 0405, acc: 73.09, label: Biking, predict: Biking
id: 0406, acc: 72.91, label: Biking, predict: Skijet
id: 0407, acc: 72.97, label: Biking, predict: Biking
id: 0408, acc: 73.04, label: Biking, predict: Biking
id: 0409, acc: 72.86, label: Biking, predict: WalkingWithDog
id: 0410, acc: 72.68, label: Biking, predict: WritingOnBoard
id: 0411, acc: 72.75, label: Biking, predict: Biking
id: 0412, acc: 72.82, label: Biking, predict: Biking
id: 0413, acc: 72.88, label: Biking, predict: Biking
id: 0414, acc: 72.71, label: Biking, predict: HorseRiding
id: 0415, acc: 72.77, label: Biking, predict: Biking
