Namespace(attack_bn='clean', attack_iter=5, attack_type='roa', batch_size=12, checkpoint=1, dampening=0.0, detector_path='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/detect_train/resnet50/save_4.pth', epsilon=4, exp_name='roa_bn_aware', framing_width=5, ft_begin_index=0, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', learning_rate=0.001, lr_patience=10, manual_seed=1, mode='score', model_depth=101, model_name='resnext_3bn', momentum=0.9, n_classes=101, n_epochs=7, n_finetune_classes=3, n_threads=4, nesterov=False, no_cuda=False, num_pixel=100, optimizer='sgd', pretrain_path='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', weight_decay=1e-05, wide_resnet_k=2)

-test data: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth
-detector: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/detect_train/resnet50/save_4.pth

2020-02-28 16:59:22.713875

id: 0001, acc: 0.00, label: 1 ApplyEyeMakeup, predict: 14 BlowingCandles
id: 0039, acc: 87.18, label: 1 ApplyEyeMakeup, predict: 34 Haircut
id: 0040, acc: 87.50, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0041, acc: 87.80, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0042, acc: 88.10, label: 1 ApplyEyeMakeup, predict: 1 ApplyEyeMakeup
id: 0043, acc: 86.05, label: 1 ApplyEyeMakeup, predict: 50 Knitting
id: 0044, acc: 84.09, label: 1 ApplyEyeMakeup, predict: 50 Knitting
id: 0045, acc: 82.22, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0046, acc: 80.43, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0047, acc: 78.72, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0048, acc: 79.17, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0049, acc: 79.59, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0050, acc: 78.00, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0051, acc: 76.47, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0052, acc: 76.92, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0053, acc: 75.47, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0054, acc: 74.07, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0055, acc: 72.73, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0056, acc: 71.43, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0057, acc: 70.18, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0058, acc: 70.69, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0059, acc: 71.19, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0060, acc: 71.67, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0061, acc: 72.13, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0062, acc: 72.58, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0063, acc: 71.43, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0064, acc: 70.31, label: 2 ApplyLipstick, predict: 14 BlowingCandles
id: 0065, acc: 69.23, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0066, acc: 68.18, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0067, acc: 67.16, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0068, acc: 66.18, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0069, acc: 65.22, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0070, acc: 64.29, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0071, acc: 63.38, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0072, acc: 63.89, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0073, acc: 64.38, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0074, acc: 63.51, label: 2 ApplyLipstick, predict: 1 ApplyEyeMakeup
id: 0075, acc: 64.00, label: 2 ApplyLipstick, predict: 2 ApplyLipstick
id: 0076, acc: 63.16, label: 2 ApplyLipstick, predict: 20 BrushingTeeth
id: 0077, acc: 62.34, label: 3 Archery, predict: 55 MoppingFloor
id: 0078, acc: 61.54, label: 3 Archery, predict: 93 ThrowDiscus
id: 0079, acc: 62.03, label: 3 Archery, predict: 3 Archery
id: 0080, acc: 62.50, label: 3 Archery, predict: 3 Archery
id: 0081, acc: 61.73, label: 3 Archery, predict: 50 Knitting
id: 0082, acc: 60.98, label: 3 Archery, predict: 56 Nunchucks
id: 0083, acc: 60.24, label: 3 Archery, predict: 35 Hammering
id: 0084, acc: 60.71, label: 3 Archery, predict: 3 Archery
id: 0085, acc: 61.18, label: 3 Archery, predict: 3 Archery
id: 0086, acc: 61.63, label: 3 Archery, predict: 3 Archery
id: 0087, acc: 62.07, label: 3 Archery, predict: 3 Archery
id: 0088, acc: 62.50, label: 3 Archery, predict: 3 Archery
id: 0089, acc: 62.92, label: 3 Archery, predict: 3 Archery
id: 0090, acc: 63.33, label: 3 Archery, predict: 3 Archery
id: 0091, acc: 62.64, label: 3 Archery, predict: 33 GolfSwing
id: 0092, acc: 63.04, label: 3 Archery, predict: 3 Archery
id: 0093, acc: 62.37, label: 3 Archery, predict: 79 Shotput
id: 0094, acc: 61.70, label: 3 Archery, predict: 75 RopeClimbing
id: 0095, acc: 61.05, label: 3 Archery, predict: 55 MoppingFloor
id: 0096, acc: 61.46, label: 3 Archery, predict: 3 Archery
id: 0097, acc: 61.86, label: 3 Archery, predict: 3 Archery
id: 0098, acc: 61.22, label: 3 Archery, predict: 46 JugglingBalls
id: 0099, acc: 60.61, label: 3 Archery, predict: 46 JugglingBalls
id: 0100, acc: 60.00, label: 3 Archery, predict: 46 JugglingBalls
id: 0101, acc: 59.41, label: 3 Archery, predict: 46 JugglingBalls
id: 0102, acc: 58.82, label: 3 Archery, predict: 46 JugglingBalls
id: 0103, acc: 58.25, label: 3 Archery, predict: 46 JugglingBalls
id: 0104, acc: 57.69, label: 3 Archery, predict: 35 Hammering
id: 0105, acc: 57.14, label: 3 Archery, predict: 35 Hammering
id: 0106, acc: 56.60, label: 3 Archery, predict: 56 Nunchucks
id: 0107, acc: 56.07, label: 3 Archery, predict: 46 JugglingBalls
id: 0108, acc: 55.56, label: 3 Archery, predict: 56 Nunchucks
id: 0109, acc: 55.05, label: 3 Archery, predict: 35 Hammering
id: 0110, acc: 54.55, label: 3 Archery, predict: 10 BenchPress
id: 0111, acc: 54.05, label: 3 Archery, predict: 56 Nunchucks
id: 0112, acc: 53.57, label: 3 Archery, predict: 67 PlayingViolin
id: 0113, acc: 53.98, label: 3 Archery, predict: 3 Archery
id: 0114, acc: 53.51, label: 3 Archery, predict: 75 RopeClimbing
id: 0115, acc: 53.04, label: 3 Archery, predict: 75 RopeClimbing
id: 0116, acc: 52.59, label: 3 Archery, predict: 83 SkyDiving
id: 0117, acc: 52.14, label: 3 Archery, predict: 67 PlayingViolin
id: 0118, acc: 52.54, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0119, acc: 52.94, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0120, acc: 53.33, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0121, acc: 52.89, label: 4 BabyCrawling, predict: 46 JugglingBalls
id: 0122, acc: 53.28, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0123, acc: 53.66, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0124, acc: 54.03, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0125, acc: 54.40, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0126, acc: 54.76, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0127, acc: 55.12, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0128, acc: 54.69, label: 4 BabyCrawling, predict: 41 HorseRace
id: 0129, acc: 54.26, label: 4 BabyCrawling, predict: 41 HorseRace
id: 0130, acc: 54.62, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0131, acc: 54.96, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0132, acc: 55.30, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0133, acc: 55.64, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0134, acc: 55.97, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0135, acc: 55.56, label: 4 BabyCrawling, predict: 46 JugglingBalls
id: 0136, acc: 55.88, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0137, acc: 55.47, label: 4 BabyCrawling, predict: 72 PushUps
id: 0138, acc: 55.07, label: 4 BabyCrawling, predict: 72 PushUps
id: 0139, acc: 54.68, label: 4 BabyCrawling, predict: 72 PushUps
id: 0140, acc: 54.29, label: 4 BabyCrawling, predict: 38 HandstandWalking
id: 0141, acc: 53.90, label: 4 BabyCrawling, predict: 38 HandstandWalking
id: 0142, acc: 53.52, label: 4 BabyCrawling, predict: 16 Bowling
id: 0143, acc: 53.15, label: 4 BabyCrawling, predict: 39 HeadMassage
id: 0144, acc: 53.47, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0145, acc: 53.10, label: 4 BabyCrawling, predict: 39 HeadMassage
id: 0146, acc: 53.42, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0147, acc: 53.74, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0148, acc: 53.38, label: 4 BabyCrawling, predict: 16 Bowling
id: 0149, acc: 53.69, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0150, acc: 54.00, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0151, acc: 53.64, label: 4 BabyCrawling, predict: 87 SumoWrestling
id: 0152, acc: 53.95, label: 4 BabyCrawling, predict: 4 BabyCrawling
id: 0153, acc: 53.59, label: 5 BalanceBeam, predict: 57 ParallelBars
id: 0154, acc: 53.90, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0155, acc: 53.55, label: 5 BalanceBeam, predict: 78 ShavingBeard
id: 0156, acc: 53.85, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0157, acc: 54.14, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0158, acc: 54.43, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0159, acc: 54.72, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0160, acc: 55.00, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0161, acc: 55.28, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0162, acc: 54.94, label: 5 BalanceBeam, predict: 30 FloorGymnastics
id: 0163, acc: 55.21, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0164, acc: 55.49, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0165, acc: 55.76, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0166, acc: 55.42, label: 5 BalanceBeam, predict: 79 Shotput
id: 0167, acc: 55.09, label: 5 BalanceBeam, predict: 79 Shotput
id: 0168, acc: 54.76, label: 5 BalanceBeam, predict: 79 Shotput
id: 0169, acc: 54.44, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0170, acc: 54.71, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0171, acc: 54.97, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0172, acc: 54.65, label: 5 BalanceBeam, predict: 80 SkateBoarding
id: 0173, acc: 54.91, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0174, acc: 55.17, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0175, acc: 55.43, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0176, acc: 55.11, label: 5 BalanceBeam, predict: 51 LongJump
id: 0177, acc: 55.37, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0178, acc: 55.62, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0179, acc: 55.87, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0180, acc: 56.11, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0181, acc: 56.35, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0182, acc: 56.59, label: 5 BalanceBeam, predict: 5 BalanceBeam
id: 0183, acc: 56.28, label: 5 BalanceBeam, predict: 96 UnevenBars
id: 0184, acc: 56.52, label: 6 BandMarching, predict: 6 BandMarching
id: 0185, acc: 56.76, label: 6 BandMarching, predict: 6 BandMarching
id: 0186, acc: 56.99, label: 6 BandMarching, predict: 6 BandMarching
id: 0187, acc: 57.22, label: 6 BandMarching, predict: 6 BandMarching
id: 0188, acc: 57.45, label: 6 BandMarching, predict: 6 BandMarching
id: 0189, acc: 57.67, label: 6 BandMarching, predict: 6 BandMarching
id: 0190, acc: 57.89, label: 6 BandMarching, predict: 6 BandMarching
id: 0191, acc: 57.59, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0192, acc: 57.29, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0193, acc: 57.51, label: 6 BandMarching, predict: 6 BandMarching
id: 0194, acc: 57.73, label: 6 BandMarching, predict: 6 BandMarching
id: 0195, acc: 57.95, label: 6 BandMarching, predict: 6 BandMarching
id: 0196, acc: 58.16, label: 6 BandMarching, predict: 6 BandMarching
id: 0197, acc: 57.87, label: 6 BandMarching, predict: 52 Lunges
id: 0198, acc: 58.08, label: 6 BandMarching, predict: 6 BandMarching
id: 0199, acc: 57.79, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0200, acc: 58.00, label: 6 BandMarching, predict: 6 BandMarching
id: 0201, acc: 58.21, label: 6 BandMarching, predict: 6 BandMarching
id: 0202, acc: 58.42, label: 6 BandMarching, predict: 6 BandMarching
id: 0203, acc: 58.13, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0204, acc: 58.33, label: 6 BandMarching, predict: 6 BandMarching
id: 0205, acc: 58.05, label: 6 BandMarching, predict: 38 HandstandWalking
id: 0206, acc: 58.25, label: 6 BandMarching, predict: 6 BandMarching
id: 0207, acc: 58.45, label: 6 BandMarching, predict: 6 BandMarching
id: 0208, acc: 58.65, label: 6 BandMarching, predict: 6 BandMarching
id: 0209, acc: 58.37, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0210, acc: 58.57, label: 6 BandMarching, predict: 6 BandMarching
id: 0211, acc: 58.77, label: 6 BandMarching, predict: 6 BandMarching
id: 0212, acc: 58.96, label: 6 BandMarching, predict: 6 BandMarching
id: 0213, acc: 59.15, label: 6 BandMarching, predict: 6 BandMarching
id: 0214, acc: 59.35, label: 6 BandMarching, predict: 6 BandMarching
id: 0215, acc: 59.53, label: 6 BandMarching, predict: 6 BandMarching
id: 0216, acc: 59.72, label: 6 BandMarching, predict: 6 BandMarching
id: 0217, acc: 59.45, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0218, acc: 59.63, label: 6 BandMarching, predict: 6 BandMarching
id: 0219, acc: 59.36, label: 6 BandMarching, predict: 53 MilitaryParade
id: 0220, acc: 59.55, label: 6 BandMarching, predict: 6 BandMarching
id: 0221, acc: 59.73, label: 6 BandMarching, predict: 6 BandMarching
id: 0222, acc: 59.91, label: 6 BandMarching, predict: 6 BandMarching
id: 0223, acc: 60.09, label: 6 BandMarching, predict: 6 BandMarching
id: 0224, acc: 60.27, label: 6 BandMarching, predict: 6 BandMarching
id: 0225, acc: 60.44, label: 6 BandMarching, predict: 6 BandMarching
id: 0226, acc: 60.62, label: 6 BandMarching, predict: 6 BandMarching
id: 0227, acc: 60.35, label: 7 BaseballPitch, predict: 84 SoccerJuggling
id: 0228, acc: 60.09, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0229, acc: 59.83, label: 7 BaseballPitch, predict: 35 Hammering
id: 0230, acc: 59.57, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0231, acc: 59.31, label: 7 BaseballPitch, predict: 3 Archery
id: 0232, acc: 59.05, label: 7 BaseballPitch, predict: 33 GolfSwing
id: 0233, acc: 58.80, label: 7 BaseballPitch, predict: 45 JavelinThrow
id: 0234, acc: 58.97, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0235, acc: 59.15, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0236, acc: 58.90, label: 7 BaseballPitch, predict: 45 JavelinThrow
id: 0237, acc: 58.65, label: 7 BaseballPitch, predict: 79 Shotput
id: 0238, acc: 58.40, label: 7 BaseballPitch, predict: 4 BabyCrawling
id: 0239, acc: 58.16, label: 7 BaseballPitch, predict: 4 BabyCrawling
id: 0240, acc: 58.33, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0241, acc: 58.51, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0242, acc: 58.68, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0243, acc: 58.85, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0244, acc: 58.61, label: 7 BaseballPitch, predict: 36 HammerThrow
id: 0245, acc: 58.37, label: 7 BaseballPitch, predict: 29 FieldHockeyPenalty
id: 0246, acc: 58.54, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0247, acc: 58.70, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0248, acc: 58.87, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0249, acc: 59.04, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0250, acc: 59.20, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0251, acc: 59.36, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0252, acc: 59.52, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0253, acc: 59.68, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0254, acc: 59.84, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0255, acc: 60.00, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0256, acc: 60.16, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0257, acc: 60.31, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0258, acc: 60.47, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0259, acc: 60.62, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0260, acc: 60.77, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0261, acc: 60.92, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0262, acc: 61.07, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0263, acc: 61.22, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0264, acc: 61.36, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0265, acc: 61.51, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0266, acc: 61.65, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0267, acc: 61.80, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0268, acc: 61.94, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0269, acc: 62.08, label: 7 BaseballPitch, predict: 7 BaseballPitch
id: 0270, acc: 61.85, label: 8 Basketball, predict: 92 TennisSwing
id: 0271, acc: 61.62, label: 8 Basketball, predict: 92 TennisSwing
id: 0272, acc: 61.40, label: 8 Basketball, predict: 92 TennisSwing
id: 0273, acc: 61.17, label: 8 Basketball, predict: 92 TennisSwing
id: 0274, acc: 60.95, label: 8 Basketball, predict: 92 TennisSwing
id: 0275, acc: 60.73, label: 8 Basketball, predict: 92 TennisSwing
id: 0276, acc: 60.51, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0277, acc: 60.29, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0278, acc: 60.07, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0279, acc: 59.86, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0280, acc: 59.64, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0281, acc: 59.43, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0282, acc: 59.22, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0283, acc: 59.36, label: 8 Basketball, predict: 8 Basketball
id: 0284, acc: 59.51, label: 8 Basketball, predict: 8 Basketball
id: 0285, acc: 59.65, label: 8 Basketball, predict: 8 Basketball
id: 0286, acc: 59.79, label: 8 Basketball, predict: 8 Basketball
id: 0287, acc: 59.93, label: 8 Basketball, predict: 8 Basketball
id: 0288, acc: 60.07, label: 8 Basketball, predict: 8 Basketball
id: 0289, acc: 60.21, label: 8 Basketball, predict: 8 Basketball
id: 0290, acc: 60.00, label: 8 Basketball, predict: 80 SkateBoarding
id: 0291, acc: 59.79, label: 8 Basketball, predict: 14 BlowingCandles
id: 0292, acc: 59.93, label: 8 Basketball, predict: 8 Basketball
id: 0293, acc: 60.07, label: 8 Basketball, predict: 8 Basketball
id: 0294, acc: 59.86, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0295, acc: 59.66, label: 8 Basketball, predict: 97 VolleyballSpiking
id: 0296, acc: 59.80, label: 8 Basketball, predict: 8 Basketball
id: 0297, acc: 59.93, label: 8 Basketball, predict: 8 Basketball
id: 0298, acc: 59.73, label: 8 Basketball, predict: 75 RopeClimbing
id: 0299, acc: 59.53, label: 8 Basketball, predict: 75 RopeClimbing
id: 0300, acc: 59.33, label: 8 Basketball, predict: 75 RopeClimbing
id: 0301, acc: 59.47, label: 8 Basketball, predict: 8 Basketball
id: 0302, acc: 59.60, label: 8 Basketball, predict: 8 Basketball
id: 0303, acc: 59.74, label: 8 Basketball, predict: 8 Basketball
id: 0304, acc: 59.87, label: 8 Basketball, predict: 8 Basketball
id: 0305, acc: 60.00, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0306, acc: 60.13, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0307, acc: 60.26, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0308, acc: 60.39, label: 9 BasketballDunk, predict: 9 BasketballDunk
id: 0309, acc: 60.52, label: 9 BasketballDunk, predict: 9 BasketballDunk
