Namespace(arch='resnext-101', attack_iter=30, batch_size=32, epsilon=16, exp_name='attack_16_10', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video-classification-3d-cnn-pytorch/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, output='output.json', resnet_shortcut='B', resnext_cardinality=32, sample_duration=40, sample_size=112, sparsity=10, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video-classification-3d-cnn-pytorch/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-17 18:08:06.258412

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0044, acc: 63.64, label: ApplyEyeMakeup, predict: HulaHoop
id: 0045, acc: 62.22, label: ApplyLipstick, predict: BabyCrawling
id: 0046, acc: 60.87, label: ApplyLipstick, predict: BabyCrawling
id: 0047, acc: 59.57, label: ApplyLipstick, predict: BabyCrawling
id: 0048, acc: 58.33, label: ApplyLipstick, predict: BabyCrawling
id: 0049, acc: 57.14, label: ApplyLipstick, predict: BabyCrawling
id: 0050, acc: 56.00, label: ApplyLipstick, predict: MilitaryParade
id: 0051, acc: 54.90, label: ApplyLipstick, predict: MilitaryParade
id: 0052, acc: 53.85, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 54.72, label: ApplyLipstick, predict: ApplyLipstick
id: 0054, acc: 53.70, label: ApplyLipstick, predict: BrushingTeeth
id: 0055, acc: 52.73, label: ApplyLipstick, predict: BabyCrawling
id: 0056, acc: 51.79, label: ApplyLipstick, predict: MoppingFloor
id: 0057, acc: 50.88, label: ApplyLipstick, predict: MoppingFloor
id: 0058, acc: 50.00, label: ApplyLipstick, predict: HulaHoop
id: 0059, acc: 49.15, label: ApplyLipstick, predict: BlowingCandles
id: 0060, acc: 48.33, label: ApplyLipstick, predict: BlowingCandles
id: 0061, acc: 47.54, label: ApplyLipstick, predict: MilitaryParade
id: 0062, acc: 48.39, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 47.62, label: ApplyLipstick, predict: BabyCrawling
id: 0064, acc: 48.44, label: ApplyLipstick, predict: ApplyLipstick
id: 0065, acc: 49.23, label: ApplyLipstick, predict: ApplyLipstick
id: 0066, acc: 48.48, label: ApplyLipstick, predict: BabyCrawling
id: 0067, acc: 47.76, label: ApplyLipstick, predict: MilitaryParade
id: 0068, acc: 48.53, label: ApplyLipstick, predict: ApplyLipstick
id: 0069, acc: 49.28, label: ApplyLipstick, predict: ApplyLipstick
id: 0070, acc: 48.57, label: ApplyLipstick, predict: BabyCrawling
id: 0071, acc: 47.89, label: ApplyLipstick, predict: BabyCrawling
id: 0072, acc: 48.61, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 49.32, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 50.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 49.33, label: ApplyLipstick, predict: MilitaryParade
id: 0076, acc: 50.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0077, acc: 50.65, label: Archery, predict: Archery
id: 0078, acc: 50.00, label: Archery, predict: HammerThrow
id: 0079, acc: 49.37, label: Archery, predict: MilitaryParade
id: 0080, acc: 48.75, label: Archery, predict: MilitaryParade
id: 0081, acc: 48.15, label: Archery, predict: JavelinThrow
id: 0082, acc: 47.56, label: Archery, predict: JavelinThrow
id: 0083, acc: 48.19, label: Archery, predict: Archery
id: 0084, acc: 47.62, label: Archery, predict: Swing
id: 0085, acc: 47.06, label: Archery, predict: HulaHoop
id: 0086, acc: 46.51, label: Archery, predict: Swing
id: 0087, acc: 47.13, label: Archery, predict: Archery
id: 0088, acc: 47.73, label: Archery, predict: Archery
id: 0089, acc: 48.31, label: Archery, predict: Archery
id: 0090, acc: 47.78, label: Archery, predict: Swing
id: 0091, acc: 47.25, label: Archery, predict: GolfSwing
id: 0092, acc: 47.83, label: Archery, predict: Archery
id: 0093, acc: 47.31, label: Archery, predict: TaiChi
id: 0094, acc: 46.81, label: Archery, predict: WritingOnBoard
id: 0095, acc: 47.37, label: Archery, predict: Archery
id: 0096, acc: 47.92, label: Archery, predict: Archery
id: 0097, acc: 48.45, label: Archery, predict: Archery
id: 0098, acc: 47.96, label: Archery, predict: PoleVault
id: 0099, acc: 47.47, label: Archery, predict: PoleVault
id: 0100, acc: 47.00, label: Archery, predict: PoleVault
id: 0101, acc: 47.52, label: Archery, predict: Archery
id: 0102, acc: 48.04, label: Archery, predict: Archery
id: 0103, acc: 48.54, label: Archery, predict: Archery
id: 0104, acc: 48.08, label: Archery, predict: Skiing
id: 0105, acc: 47.62, label: Archery, predict: Skiing
id: 0106, acc: 47.17, label: Archery, predict: Nunchucks
id: 0107, acc: 46.73, label: Archery, predict: YoY
id: 0108, acc: 46.30, label: Archery, predict: YoY
id: 0109, acc: 45.87, label: Archery, predict: RockClimbingIndoor
id: 0110, acc: 45.45, label: Archery, predict: RockClimbingIndoor
id: 0111, acc: 45.05, label: Archery, predict: YoY
id: 0112, acc: 44.64, label: Archery, predict: BandMarching
id: 0113, acc: 44.25, label: Archery, predict: BabyCrawling
id: 0114, acc: 43.86, label: Archery, predict: BandMarching
id: 0115, acc: 43.48, label: Archery, predict: MilitaryParade
id: 0116, acc: 43.10, label: Archery, predict: BabyCrawling
id: 0117, acc: 42.74, label: Archery, predict: BabyCrawling
id: 0118, acc: 43.22, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 43.70, label: BabyCrawling, predict: BabyCrawling
id: 0120, acc: 44.17, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 44.63, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 45.08, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 45.53, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 45.97, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 46.40, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 46.83, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 47.24, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 47.66, label: BabyCrawling, predict: BabyCrawling
id: 0129, acc: 48.06, label: BabyCrawling, predict: BabyCrawling
id: 0130, acc: 48.46, label: BabyCrawling, predict: BabyCrawling
id: 0131, acc: 48.85, label: BabyCrawling, predict: BabyCrawling
id: 0132, acc: 49.24, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 49.62, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 50.00, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 50.37, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 50.74, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 51.09, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 51.45, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 51.80, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 52.14, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 52.48, label: BabyCrawling, predict: BabyCrawling
id: 0142, acc: 52.82, label: BabyCrawling, predict: BabyCrawling
id: 0143, acc: 53.15, label: BabyCrawling, predict: BabyCrawling
id: 0144, acc: 53.47, label: BabyCrawling, predict: BabyCrawling
id: 0145, acc: 53.79, label: BabyCrawling, predict: BabyCrawling
id: 0146, acc: 54.11, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 54.42, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 54.73, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 55.03, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 55.33, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 55.63, label: BabyCrawling, predict: BabyCrawling
id: 0152, acc: 55.92, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 55.56, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 55.19, label: BalanceBeam, predict: FloorGymnastics
id: 0155, acc: 54.84, label: BalanceBeam, predict: FloorGymnastics
id: 0156, acc: 55.13, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 54.78, label: BalanceBeam, predict: UnevenBars
id: 0158, acc: 55.06, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 55.35, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 55.00, label: BalanceBeam, predict: StillRings
id: 0161, acc: 54.66, label: BalanceBeam, predict: UnevenBars
id: 0162, acc: 54.32, label: BalanceBeam, predict: FloorGymnastics
id: 0163, acc: 54.60, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 54.88, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 54.55, label: BalanceBeam, predict: UnevenBars
id: 0166, acc: 54.22, label: BalanceBeam, predict: UnevenBars
id: 0167, acc: 53.89, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 53.57, label: BalanceBeam, predict: UnevenBars
id: 0169, acc: 53.25, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 53.53, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 53.22, label: BalanceBeam, predict: StillRings
id: 0172, acc: 52.91, label: BalanceBeam, predict: StillRings
id: 0173, acc: 52.60, label: BalanceBeam, predict: FloorGymnastics
id: 0174, acc: 52.30, label: BalanceBeam, predict: MilitaryParade
id: 0175, acc: 52.00, label: BalanceBeam, predict: StillRings
id: 0176, acc: 51.70, label: BalanceBeam, predict: MilitaryParade
id: 0177, acc: 51.41, label: BalanceBeam, predict: StillRings
id: 0178, acc: 51.69, label: BalanceBeam, predict: BalanceBeam
id: 0179, acc: 51.40, label: BalanceBeam, predict: MilitaryParade
id: 0180, acc: 51.11, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 51.38, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 51.10, label: BalanceBeam, predict: StillRings
id: 0183, acc: 50.82, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 51.09, label: BandMarching, predict: BandMarching
id: 0185, acc: 51.35, label: BandMarching, predict: BandMarching
id: 0186, acc: 51.08, label: BandMarching, predict: MilitaryParade
id: 0187, acc: 50.80, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 50.53, label: BandMarching, predict: MilitaryParade
id: 0189, acc: 50.26, label: BandMarching, predict: MilitaryParade
id: 0190, acc: 50.00, label: BandMarching, predict: MilitaryParade
id: 0191, acc: 49.74, label: BandMarching, predict: MilitaryParade
id: 0192, acc: 49.48, label: BandMarching, predict: MilitaryParade
id: 0193, acc: 49.74, label: BandMarching, predict: BandMarching
id: 0194, acc: 50.00, label: BandMarching, predict: BandMarching
id: 0195, acc: 50.26, label: BandMarching, predict: BandMarching
id: 0196, acc: 50.51, label: BandMarching, predict: BandMarching
id: 0197, acc: 50.25, label: BandMarching, predict: MilitaryParade
id: 0198, acc: 50.00, label: BandMarching, predict: HorseRace
id: 0199, acc: 50.25, label: BandMarching, predict: BandMarching
id: 0200, acc: 50.50, label: BandMarching, predict: BandMarching
id: 0201, acc: 50.75, label: BandMarching, predict: BandMarching
id: 0202, acc: 50.99, label: BandMarching, predict: BandMarching
id: 0203, acc: 50.74, label: BandMarching, predict: MilitaryParade
id: 0204, acc: 50.98, label: BandMarching, predict: BandMarching
id: 0205, acc: 50.73, label: BandMarching, predict: Swing
id: 0206, acc: 50.49, label: BandMarching, predict: MilitaryParade
id: 0207, acc: 50.24, label: BandMarching, predict: MilitaryParade
id: 0208, acc: 50.00, label: BandMarching, predict: MilitaryParade
id: 0209, acc: 50.24, label: BandMarching, predict: BandMarching
id: 0210, acc: 50.48, label: BandMarching, predict: BandMarching
id: 0211, acc: 50.71, label: BandMarching, predict: BandMarching
id: 0212, acc: 50.94, label: BandMarching, predict: BandMarching
id: 0213, acc: 50.70, label: BandMarching, predict: MilitaryParade
id: 0214, acc: 50.47, label: BandMarching, predict: MilitaryParade
id: 0215, acc: 50.70, label: BandMarching, predict: BandMarching
id: 0216, acc: 50.46, label: BandMarching, predict: MilitaryParade
id: 0217, acc: 50.23, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 50.46, label: BandMarching, predict: BandMarching
id: 0219, acc: 50.23, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 50.45, label: BandMarching, predict: BandMarching
id: 0221, acc: 50.23, label: BandMarching, predict: MilitaryParade
id: 0222, acc: 50.45, label: BandMarching, predict: BandMarching
id: 0223, acc: 50.67, label: BandMarching, predict: BandMarching
id: 0224, acc: 50.89, label: BandMarching, predict: BandMarching
id: 0225, acc: 51.11, label: BandMarching, predict: BandMarching
id: 0226, acc: 51.33, label: BandMarching, predict: BandMarching
id: 0227, acc: 51.10, label: BaseballPitch, predict: SoccerJuggling
id: 0228, acc: 50.88, label: BaseballPitch, predict: SoccerJuggling
id: 0229, acc: 50.66, label: BaseballPitch, predict: Basketball
id: 0230, acc: 50.43, label: BaseballPitch, predict: Swing
id: 0231, acc: 50.22, label: BaseballPitch, predict: Basketball
id: 0232, acc: 50.00, label: BaseballPitch, predict: Basketball
id: 0233, acc: 50.21, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 50.43, label: BaseballPitch, predict: BaseballPitch
id: 0235, acc: 50.64, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 50.85, label: BaseballPitch, predict: BaseballPitch
id: 0237, acc: 50.63, label: BaseballPitch, predict: MilitaryParade
id: 0238, acc: 50.42, label: BaseballPitch, predict: PizzaTossing
id: 0239, acc: 50.21, label: BaseballPitch, predict: Swing
id: 0240, acc: 50.42, label: BaseballPitch, predict: BaseballPitch
id: 0241, acc: 50.62, label: BaseballPitch, predict: BaseballPitch
id: 0242, acc: 50.83, label: BaseballPitch, predict: BaseballPitch
id: 0243, acc: 51.03, label: BaseballPitch, predict: BaseballPitch
id: 0244, acc: 51.23, label: BaseballPitch, predict: BaseballPitch
id: 0245, acc: 51.43, label: BaseballPitch, predict: BaseballPitch
id: 0246, acc: 51.63, label: BaseballPitch, predict: BaseballPitch
id: 0247, acc: 51.42, label: BaseballPitch, predict: HammerThrow
id: 0248, acc: 51.21, label: BaseballPitch, predict: CricketBowling
id: 0249, acc: 51.00, label: BaseballPitch, predict: MilitaryParade
id: 0250, acc: 50.80, label: BaseballPitch, predict: BlowingCandles
id: 0251, acc: 51.00, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 50.79, label: BaseballPitch, predict: HulaHoop
id: 0253, acc: 50.59, label: BaseballPitch, predict: BabyCrawling
id: 0254, acc: 50.39, label: BaseballPitch, predict: BlowingCandles
id: 0255, acc: 50.20, label: BaseballPitch, predict: BlowingCandles
id: 0256, acc: 50.39, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 50.58, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 50.78, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 50.97, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 51.15, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 51.34, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 51.53, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 51.71, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 51.89, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 52.08, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 52.26, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 52.06, label: BaseballPitch, predict: Fencing
id: 0268, acc: 52.24, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 52.42, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 52.22, label: Basketball, predict: VolleyballSpiking
id: 0271, acc: 52.03, label: Basketball, predict: VolleyballSpiking
id: 0272, acc: 51.84, label: Basketball, predict: BasketballDunk
id: 0273, acc: 52.01, label: Basketball, predict: Basketball
id: 0274, acc: 51.82, label: Basketball, predict: BasketballDunk
id: 0275, acc: 52.00, label: Basketball, predict: Basketball
id: 0276, acc: 51.81, label: Basketball, predict: BasketballDunk
id: 0277, acc: 51.62, label: Basketball, predict: BasketballDunk
id: 0278, acc: 51.44, label: Basketball, predict: BasketballDunk
id: 0279, acc: 51.25, label: Basketball, predict: BasketballDunk
id: 0280, acc: 51.07, label: Basketball, predict: BasketballDunk
id: 0281, acc: 51.25, label: Basketball, predict: Basketball
id: 0282, acc: 51.06, label: Basketball, predict: BasketballDunk
id: 0283, acc: 51.24, label: Basketball, predict: Basketball
id: 0284, acc: 51.41, label: Basketball, predict: Basketball
id: 0285, acc: 51.58, label: Basketball, predict: Basketball
id: 0286, acc: 51.75, label: Basketball, predict: Basketball
id: 0287, acc: 51.92, label: Basketball, predict: Basketball
id: 0288, acc: 52.08, label: Basketball, predict: Basketball
id: 0289, acc: 52.25, label: Basketball, predict: Basketball
id: 0290, acc: 52.07, label: Basketball, predict: SkateBoarding
id: 0291, acc: 51.89, label: Basketball, predict: SkateBoarding
id: 0292, acc: 51.71, label: Basketball, predict: SkateBoarding
id: 0293, acc: 51.88, label: Basketball, predict: Basketball
id: 0294, acc: 51.70, label: Basketball, predict: BlowingCandles
id: 0295, acc: 51.53, label: Basketball, predict: BasketballDunk
id: 0296, acc: 51.69, label: Basketball, predict: Basketball
id: 0297, acc: 51.85, label: Basketball, predict: Basketball
id: 0298, acc: 52.01, label: Basketball, predict: Basketball
id: 0299, acc: 51.84, label: Basketball, predict: BlowingCandles
id: 0300, acc: 51.67, label: Basketball, predict: PoleVault
id: 0301, acc: 51.83, label: Basketball, predict: Basketball
id: 0302, acc: 51.99, label: Basketball, predict: Basketball
id: 0303, acc: 52.15, label: Basketball, predict: Basketball
id: 0304, acc: 51.97, label: Basketball, predict: Swing
id: 0305, acc: 52.13, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 52.29, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 52.44, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 52.60, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 52.75, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 52.90, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 53.05, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 53.21, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 53.35, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 53.50, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 53.65, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 53.80, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 53.94, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 54.09, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 54.23, label: BasketballDunk, predict: BasketballDunk
id: 0320, acc: 54.37, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 54.52, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 54.66, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 54.80, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 54.94, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 55.08, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 55.21, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 55.35, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 55.49, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 55.62, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 55.76, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 55.59, label: BasketballDunk, predict: MilitaryParade
id: 0332, acc: 55.72, label: BasketballDunk, predict: BasketballDunk
id: 0333, acc: 55.86, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 55.99, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 56.12, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 56.25, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 56.38, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 56.51, label: BasketballDunk, predict: BasketballDunk
id: 0339, acc: 56.34, label: BasketballDunk, predict: HorseRace
id: 0340, acc: 56.47, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 56.60, label: BasketballDunk, predict: BasketballDunk
id: 0342, acc: 56.43, label: BenchPress, predict: BlowingCandles
id: 0343, acc: 56.56, label: BenchPress, predict: BenchPress
id: 0344, acc: 56.40, label: BenchPress, predict: BlowingCandles
id: 0345, acc: 56.52, label: BenchPress, predict: BenchPress
id: 0346, acc: 56.36, label: BenchPress, predict: Lunges
id: 0347, acc: 56.20, label: BenchPress, predict: BlowingCandles
id: 0348, acc: 56.03, label: BenchPress, predict: Lunges
id: 0349, acc: 55.87, label: BenchPress, predict: Lunges
id: 0350, acc: 56.00, label: BenchPress, predict: BenchPress
id: 0351, acc: 56.13, label: BenchPress, predict: BenchPress
id: 0352, acc: 56.25, label: BenchPress, predict: BenchPress
id: 0353, acc: 56.37, label: BenchPress, predict: BenchPress
id: 0354, acc: 56.21, label: BenchPress, predict: Lunges
id: 0355, acc: 56.06, label: BenchPress, predict: MilitaryParade
id: 0356, acc: 56.18, label: BenchPress, predict: BenchPress
id: 0357, acc: 56.30, label: BenchPress, predict: BenchPress
id: 0358, acc: 56.15, label: BenchPress, predict: StillRings
id: 0359, acc: 56.27, label: BenchPress, predict: BenchPress
id: 0360, acc: 56.39, label: BenchPress, predict: BenchPress
id: 0361, acc: 56.23, label: BenchPress, predict: MilitaryParade
id: 0362, acc: 56.08, label: BenchPress, predict: HulaHoop
id: 0363, acc: 56.20, label: BenchPress, predict: BenchPress
id: 0364, acc: 56.32, label: BenchPress, predict: BenchPress
id: 0365, acc: 56.44, label: BenchPress, predict: BenchPress
id: 0366, acc: 56.28, label: BenchPress, predict: MilitaryParade
id: 0367, acc: 56.13, label: BenchPress, predict: BlowingCandles
id: 0368, acc: 55.98, label: BenchPress, predict: HulaHoop
id: 0369, acc: 55.83, label: BenchPress, predict: MilitaryParade
id: 0370, acc: 55.95, label: BenchPress, predict: BenchPress
id: 0371, acc: 56.06, label: BenchPress, predict: BenchPress
id: 0372, acc: 55.91, label: BenchPress, predict: MilitaryParade
id: 0373, acc: 55.76, label: BenchPress, predict: MilitaryParade
id: 0374, acc: 55.61, label: BenchPress, predict: MilitaryParade
id: 0375, acc: 55.47, label: BenchPress, predict: MilitaryParade
id: 0376, acc: 55.32, label: BenchPress, predict: MilitaryParade
id: 0377, acc: 55.17, label: BenchPress, predict: MilitaryParade
id: 0378, acc: 55.03, label: BenchPress, predict: MilitaryParade
id: 0379, acc: 54.88, label: BenchPress, predict: MilitaryParade
id: 0380, acc: 55.00, label: BenchPress, predict: BenchPress
id: 0381, acc: 55.12, label: BenchPress, predict: BenchPress
id: 0382, acc: 55.24, label: BenchPress, predict: BenchPress
id: 0383, acc: 55.09, label: BenchPress, predict: MilitaryParade
