Namespace(arch='resnext-101', attack_bn='clean', attack_iter=5, attack_type='roa', batch_size=32, epsilon=4, exp_name='roa_s5', framing_width=5, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/roa_train/save_5.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/roa_train/save_5.pth

2020-03-02 01:33:47.946458

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0042, acc: 78.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 76.74, label: ApplyEyeMakeup, predict: Haircut
id: 0044, acc: 77.27, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 75.56, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 76.09, label: ApplyLipstick, predict: ApplyLipstick
id: 0047, acc: 76.60, label: ApplyLipstick, predict: ApplyLipstick
id: 0048, acc: 75.00, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 73.47, label: ApplyLipstick, predict: ShavingBeard
id: 0050, acc: 74.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0051, acc: 74.51, label: ApplyLipstick, predict: ApplyLipstick
id: 0052, acc: 73.08, label: ApplyLipstick, predict: ShavingBeard
id: 0053, acc: 71.70, label: ApplyLipstick, predict: ShavingBeard
id: 0054, acc: 70.37, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 69.09, label: ApplyLipstick, predict: ShavingBeard
id: 0056, acc: 67.86, label: ApplyLipstick, predict: Haircut
id: 0057, acc: 66.67, label: ApplyLipstick, predict: Haircut
id: 0058, acc: 67.24, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 67.80, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 68.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 68.85, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 69.35, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 69.84, label: ApplyLipstick, predict: ApplyLipstick
id: 0064, acc: 68.75, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0065, acc: 67.69, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 66.67, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0067, acc: 65.67, label: ApplyLipstick, predict: ShavingBeard
id: 0068, acc: 64.71, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0069, acc: 63.77, label: ApplyLipstick, predict: ShavingBeard
id: 0070, acc: 62.86, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0071, acc: 61.97, label: ApplyLipstick, predict: ShavingBeard
id: 0072, acc: 61.11, label: ApplyLipstick, predict: ShavingBeard
id: 0073, acc: 61.64, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 62.16, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 62.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 61.84, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0077, acc: 62.34, label: Archery, predict: Archery
id: 0078, acc: 61.54, label: Archery, predict: PlayingViolin
id: 0079, acc: 62.03, label: Archery, predict: Archery
id: 0080, acc: 62.50, label: Archery, predict: Archery
id: 0081, acc: 62.96, label: Archery, predict: Archery
id: 0082, acc: 62.20, label: Archery, predict: JavelinThrow
id: 0083, acc: 62.65, label: Archery, predict: Archery
id: 0084, acc: 63.10, label: Archery, predict: Archery
id: 0085, acc: 63.53, label: Archery, predict: Archery
id: 0086, acc: 63.95, label: Archery, predict: Archery
id: 0087, acc: 64.37, label: Archery, predict: Archery
id: 0088, acc: 64.77, label: Archery, predict: Archery
id: 0089, acc: 65.17, label: Archery, predict: Archery
id: 0090, acc: 65.56, label: Archery, predict: Archery
id: 0091, acc: 64.84, label: Archery, predict: GolfSwing
id: 0092, acc: 65.22, label: Archery, predict: Archery
id: 0093, acc: 64.52, label: Archery, predict: WallPushups
id: 0094, acc: 64.89, label: Archery, predict: Archery
id: 0095, acc: 65.26, label: Archery, predict: Archery
id: 0096, acc: 65.62, label: Archery, predict: Archery
id: 0097, acc: 65.98, label: Archery, predict: Archery
id: 0098, acc: 66.33, label: Archery, predict: Archery
id: 0099, acc: 66.67, label: Archery, predict: Archery
id: 0100, acc: 67.00, label: Archery, predict: Archery
id: 0101, acc: 67.33, label: Archery, predict: Archery
id: 0102, acc: 67.65, label: Archery, predict: Archery
id: 0103, acc: 67.96, label: Archery, predict: Archery
id: 0104, acc: 68.27, label: Archery, predict: Archery
id: 0105, acc: 68.57, label: Archery, predict: Archery
id: 0106, acc: 67.92, label: Archery, predict: PlayingViolin
id: 0107, acc: 68.22, label: Archery, predict: Archery
id: 0108, acc: 67.59, label: Archery, predict: PlayingViolin
id: 0109, acc: 66.97, label: Archery, predict: Haircut
id: 0110, acc: 66.36, label: Archery, predict: Haircut
id: 0111, acc: 65.77, label: Archery, predict: PlayingViolin
id: 0112, acc: 66.07, label: Archery, predict: Archery
id: 0113, acc: 65.49, label: Archery, predict: WallPushups
id: 0114, acc: 65.79, label: Archery, predict: Archery
id: 0115, acc: 66.09, label: Archery, predict: Archery
id: 0116, acc: 65.52, label: Archery, predict: ShavingBeard
id: 0117, acc: 64.96, label: Archery, predict: WallPushups
id: 0118, acc: 65.25, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 64.71, label: BabyCrawling, predict: ShavingBeard
id: 0120, acc: 65.00, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 65.29, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 65.57, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 65.85, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 66.13, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 66.40, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 66.67, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 66.93, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 66.41, label: BabyCrawling, predict: Rafting
id: 0129, acc: 65.89, label: BabyCrawling, predict: SkyDiving
id: 0130, acc: 66.15, label: BabyCrawling, predict: BabyCrawling
id: 0131, acc: 65.65, label: BabyCrawling, predict: Knitting
id: 0132, acc: 65.91, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 66.17, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 66.42, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 66.67, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 66.18, label: BabyCrawling, predict: PushUps
id: 0137, acc: 66.42, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 65.94, label: BabyCrawling, predict: PushUps
id: 0139, acc: 66.19, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 66.43, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 65.96, label: BabyCrawling, predict: HandstandPushups
id: 0142, acc: 65.49, label: BabyCrawling, predict: BlowingCandles
id: 0143, acc: 65.73, label: BabyCrawling, predict: BabyCrawling
id: 0144, acc: 65.28, label: BabyCrawling, predict: HandstandPushups
id: 0145, acc: 64.83, label: BabyCrawling, predict: HeadMassage
id: 0146, acc: 64.38, label: BabyCrawling, predict: CuttingInKitchen
id: 0147, acc: 64.63, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 64.86, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 64.43, label: BabyCrawling, predict: ShavingBeard
id: 0150, acc: 64.67, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 64.24, label: BabyCrawling, predict: PushUps
id: 0152, acc: 64.47, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 64.05, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 63.64, label: BalanceBeam, predict: ParallelBars
id: 0155, acc: 63.23, label: BalanceBeam, predict: ParallelBars
id: 0156, acc: 63.46, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 63.69, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 63.92, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 64.15, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 64.38, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 63.98, label: BalanceBeam, predict: FloorGymnastics
id: 0162, acc: 63.58, label: BalanceBeam, predict: FloorGymnastics
id: 0163, acc: 63.80, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 64.02, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 64.24, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 63.86, label: BalanceBeam, predict: FloorGymnastics
id: 0167, acc: 63.47, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 63.10, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 62.72, label: BalanceBeam, predict: FloorGymnastics
id: 0170, acc: 62.94, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 63.16, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 62.79, label: BalanceBeam, predict: FloorGymnastics
id: 0173, acc: 62.43, label: BalanceBeam, predict: FloorGymnastics
id: 0174, acc: 62.07, label: BalanceBeam, predict: FloorGymnastics
id: 0175, acc: 61.71, label: BalanceBeam, predict: FloorGymnastics
id: 0176, acc: 61.93, label: BalanceBeam, predict: BalanceBeam
id: 0177, acc: 62.15, label: BalanceBeam, predict: BalanceBeam
id: 0178, acc: 61.80, label: BalanceBeam, predict: FloorGymnastics
id: 0179, acc: 61.45, label: BalanceBeam, predict: FloorGymnastics
id: 0180, acc: 61.67, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 61.88, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 62.09, label: BalanceBeam, predict: BalanceBeam
id: 0183, acc: 61.75, label: BalanceBeam, predict: FloorGymnastics
id: 0184, acc: 61.96, label: BandMarching, predict: BandMarching
id: 0185, acc: 62.16, label: BandMarching, predict: BandMarching
id: 0186, acc: 62.37, label: BandMarching, predict: BandMarching
id: 0187, acc: 62.57, label: BandMarching, predict: BandMarching
id: 0188, acc: 62.77, label: BandMarching, predict: BandMarching
id: 0189, acc: 62.96, label: BandMarching, predict: BandMarching
id: 0190, acc: 63.16, label: BandMarching, predict: BandMarching
id: 0191, acc: 63.35, label: BandMarching, predict: BandMarching
id: 0192, acc: 63.54, label: BandMarching, predict: BandMarching
id: 0193, acc: 63.73, label: BandMarching, predict: BandMarching
id: 0194, acc: 63.92, label: BandMarching, predict: BandMarching
id: 0195, acc: 64.10, label: BandMarching, predict: BandMarching
id: 0196, acc: 64.29, label: BandMarching, predict: BandMarching
id: 0197, acc: 64.47, label: BandMarching, predict: BandMarching
id: 0198, acc: 64.65, label: BandMarching, predict: BandMarching
id: 0199, acc: 64.82, label: BandMarching, predict: BandMarching
id: 0200, acc: 65.00, label: BandMarching, predict: BandMarching
id: 0201, acc: 65.17, label: BandMarching, predict: BandMarching
id: 0202, acc: 65.35, label: BandMarching, predict: BandMarching
id: 0203, acc: 65.52, label: BandMarching, predict: BandMarching
id: 0204, acc: 65.69, label: BandMarching, predict: BandMarching
id: 0205, acc: 65.37, label: BandMarching, predict: FloorGymnastics
id: 0206, acc: 65.53, label: BandMarching, predict: BandMarching
id: 0207, acc: 65.70, label: BandMarching, predict: BandMarching
id: 0208, acc: 65.87, label: BandMarching, predict: BandMarching
id: 0209, acc: 66.03, label: BandMarching, predict: BandMarching
id: 0210, acc: 66.19, label: BandMarching, predict: BandMarching
id: 0211, acc: 66.35, label: BandMarching, predict: BandMarching
id: 0212, acc: 66.51, label: BandMarching, predict: BandMarching
id: 0213, acc: 66.67, label: BandMarching, predict: BandMarching
id: 0214, acc: 66.82, label: BandMarching, predict: BandMarching
id: 0215, acc: 66.98, label: BandMarching, predict: BandMarching
id: 0216, acc: 67.13, label: BandMarching, predict: BandMarching
id: 0217, acc: 67.28, label: BandMarching, predict: BandMarching
id: 0218, acc: 67.43, label: BandMarching, predict: BandMarching
id: 0219, acc: 67.12, label: BandMarching, predict: ParallelBars
id: 0220, acc: 67.27, label: BandMarching, predict: BandMarching
id: 0221, acc: 67.42, label: BandMarching, predict: BandMarching
id: 0222, acc: 67.57, label: BandMarching, predict: BandMarching
id: 0223, acc: 67.71, label: BandMarching, predict: BandMarching
id: 0224, acc: 67.86, label: BandMarching, predict: BandMarching
id: 0225, acc: 68.00, label: BandMarching, predict: BandMarching
id: 0226, acc: 68.14, label: BandMarching, predict: BandMarching
id: 0227, acc: 67.84, label: BaseballPitch, predict: GolfSwing
id: 0228, acc: 67.54, label: BaseballPitch, predict: GolfSwing
id: 0229, acc: 67.25, label: BaseballPitch, predict: Archery
id: 0230, acc: 66.96, label: BaseballPitch, predict: GolfSwing
id: 0231, acc: 66.67, label: BaseballPitch, predict: Archery
id: 0232, acc: 66.38, label: BaseballPitch, predict: Archery
id: 0233, acc: 66.52, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 66.24, label: BaseballPitch, predict: JavelinThrow
id: 0235, acc: 66.38, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 66.53, label: BaseballPitch, predict: BaseballPitch
id: 0237, acc: 66.24, label: BaseballPitch, predict: SoccerJuggling
id: 0238, acc: 65.97, label: BaseballPitch, predict: BabyCrawling
id: 0239, acc: 65.69, label: BaseballPitch, predict: PushUps
id: 0240, acc: 65.83, label: BaseballPitch, predict: BaseballPitch
id: 0241, acc: 65.98, label: BaseballPitch, predict: BaseballPitch
id: 0242, acc: 66.12, label: BaseballPitch, predict: BaseballPitch
id: 0243, acc: 66.26, label: BaseballPitch, predict: BaseballPitch
id: 0244, acc: 65.98, label: BaseballPitch, predict: PlayingCello
id: 0245, acc: 65.71, label: BaseballPitch, predict: CricketShot
id: 0246, acc: 65.45, label: BaseballPitch, predict: CricketBowling
id: 0247, acc: 65.18, label: BaseballPitch, predict: CricketBowling
id: 0248, acc: 64.92, label: BaseballPitch, predict: CricketShot
id: 0249, acc: 64.66, label: BaseballPitch, predict: CricketShot
id: 0250, acc: 64.80, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 64.94, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 65.08, label: BaseballPitch, predict: BaseballPitch
id: 0253, acc: 65.22, label: BaseballPitch, predict: BaseballPitch
id: 0254, acc: 65.35, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 65.10, label: BaseballPitch, predict: Shotput
id: 0256, acc: 65.23, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 65.37, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 65.50, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 65.64, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 65.77, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 65.90, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 66.03, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 66.16, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 66.29, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 66.42, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 66.54, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 66.67, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 66.79, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 66.91, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 66.67, label: Basketball, predict: TennisSwing
id: 0271, acc: 66.42, label: Basketball, predict: TennisSwing
id: 0272, acc: 66.18, label: Basketball, predict: TennisSwing
id: 0273, acc: 66.30, label: Basketball, predict: Basketball
id: 0274, acc: 66.06, label: Basketball, predict: CricketBowling
id: 0275, acc: 65.82, label: Basketball, predict: TennisSwing
id: 0276, acc: 65.58, label: Basketball, predict: CricketBowling
id: 0277, acc: 65.70, label: Basketball, predict: Basketball
id: 0278, acc: 65.83, label: Basketball, predict: Basketball
id: 0279, acc: 65.95, label: Basketball, predict: Basketball
id: 0280, acc: 66.07, label: Basketball, predict: Basketball
id: 0281, acc: 66.19, label: Basketball, predict: Basketball
id: 0282, acc: 66.31, label: Basketball, predict: Basketball
id: 0283, acc: 66.43, label: Basketball, predict: Basketball
id: 0284, acc: 66.55, label: Basketball, predict: Basketball
id: 0285, acc: 66.67, label: Basketball, predict: Basketball
id: 0286, acc: 66.78, label: Basketball, predict: Basketball
id: 0287, acc: 66.90, label: Basketball, predict: Basketball
id: 0288, acc: 67.01, label: Basketball, predict: Basketball
id: 0289, acc: 66.78, label: Basketball, predict: WalkingWithDog
id: 0290, acc: 66.90, label: Basketball, predict: Basketball
id: 0291, acc: 67.01, label: Basketball, predict: Basketball
id: 0292, acc: 66.78, label: Basketball, predict: SkateBoarding
id: 0293, acc: 66.89, label: Basketball, predict: Basketball
id: 0294, acc: 66.67, label: Basketball, predict: VolleyballSpiking
id: 0295, acc: 66.44, label: Basketball, predict: CricketBowling
id: 0296, acc: 66.55, label: Basketball, predict: Basketball
id: 0297, acc: 66.33, label: Basketball, predict: WritingOnBoard
id: 0298, acc: 66.11, label: Basketball, predict: Punch
id: 0299, acc: 65.89, label: Basketball, predict: VolleyballSpiking
id: 0300, acc: 66.00, label: Basketball, predict: Basketball
id: 0301, acc: 66.11, label: Basketball, predict: Basketball
id: 0302, acc: 66.23, label: Basketball, predict: Basketball
id: 0303, acc: 66.34, label: Basketball, predict: Basketball
id: 0304, acc: 66.45, label: Basketball, predict: Basketball
id: 0305, acc: 66.56, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 66.67, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 66.45, label: BasketballDunk, predict: ParallelBars
id: 0308, acc: 66.56, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 66.67, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 66.77, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 66.88, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 66.99, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 67.09, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 67.20, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 67.30, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 67.41, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 67.51, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 67.61, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 67.71, label: BasketballDunk, predict: BasketballDunk
id: 0320, acc: 67.81, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 67.91, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 68.01, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 67.80, label: BasketballDunk, predict: FloorGymnastics
id: 0324, acc: 67.90, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 68.00, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 68.10, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 68.20, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 68.29, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 68.39, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 68.48, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 68.58, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 68.37, label: BasketballDunk, predict: ParallelBars
id: 0333, acc: 68.17, label: BasketballDunk, predict: ParallelBars
id: 0334, acc: 68.26, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 68.06, label: BasketballDunk, predict: ParallelBars
id: 0336, acc: 67.86, label: BasketballDunk, predict: FloorGymnastics
id: 0337, acc: 67.95, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 67.75, label: BasketballDunk, predict: FloorGymnastics
id: 0339, acc: 67.85, label: BasketballDunk, predict: BasketballDunk
id: 0340, acc: 67.94, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 67.74, label: BasketballDunk, predict: FloorGymnastics
id: 0342, acc: 67.54, label: BenchPress, predict: BodyWeightSquats
id: 0343, acc: 67.35, label: BenchPress, predict: BodyWeightSquats
id: 0344, acc: 67.44, label: BenchPress, predict: BenchPress
id: 0345, acc: 67.54, label: BenchPress, predict: BenchPress
id: 0346, acc: 67.34, label: BenchPress, predict: BodyWeightSquats
id: 0347, acc: 67.44, label: BenchPress, predict: BenchPress
id: 0348, acc: 67.53, label: BenchPress, predict: BenchPress
id: 0349, acc: 67.62, label: BenchPress, predict: BenchPress
id: 0350, acc: 67.71, label: BenchPress, predict: BenchPress
id: 0351, acc: 67.81, label: BenchPress, predict: BenchPress
id: 0352, acc: 67.90, label: BenchPress, predict: BenchPress
id: 0353, acc: 67.99, label: BenchPress, predict: BenchPress
id: 0354, acc: 68.08, label: BenchPress, predict: BenchPress
id: 0355, acc: 68.17, label: BenchPress, predict: BenchPress
id: 0356, acc: 68.26, label: BenchPress, predict: BenchPress
id: 0357, acc: 68.35, label: BenchPress, predict: BenchPress
id: 0358, acc: 68.44, label: BenchPress, predict: BenchPress
id: 0359, acc: 68.52, label: BenchPress, predict: BenchPress
id: 0360, acc: 68.61, label: BenchPress, predict: BenchPress
id: 0361, acc: 68.70, label: BenchPress, predict: BenchPress
id: 0362, acc: 68.78, label: BenchPress, predict: BenchPress
id: 0363, acc: 68.87, label: BenchPress, predict: BenchPress
id: 0364, acc: 68.96, label: BenchPress, predict: BenchPress
id: 0365, acc: 69.04, label: BenchPress, predict: BenchPress
id: 0366, acc: 69.13, label: BenchPress, predict: BenchPress
id: 0367, acc: 69.21, label: BenchPress, predict: BenchPress
id: 0368, acc: 69.29, label: BenchPress, predict: BenchPress
id: 0369, acc: 69.38, label: BenchPress, predict: BenchPress
id: 0370, acc: 69.46, label: BenchPress, predict: BenchPress
id: 0371, acc: 69.54, label: BenchPress, predict: BenchPress
id: 0372, acc: 69.62, label: BenchPress, predict: BenchPress
id: 0373, acc: 69.71, label: BenchPress, predict: BenchPress
id: 0374, acc: 69.79, label: BenchPress, predict: BenchPress
id: 0375, acc: 69.87, label: BenchPress, predict: BenchPress
id: 0376, acc: 69.95, label: BenchPress, predict: BenchPress
id: 0377, acc: 69.76, label: BenchPress, predict: ParallelBars
id: 0378, acc: 69.58, label: BenchPress, predict: ParallelBars
id: 0379, acc: 69.39, label: BenchPress, predict: ParallelBars
id: 0380, acc: 69.21, label: BenchPress, predict: FieldHockeyPenalty
id: 0381, acc: 69.03, label: BenchPress, predict: ParallelBars
id: 0382, acc: 69.11, label: BenchPress, predict: BenchPress
