Namespace(arch='resnext-101', attack_iter=30, batch_size=32, epsilon=16, exp_name='attack_16_20', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video-classification-3d-cnn-pytorch/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, output='output.json', resnet_shortcut='B', resnext_cardinality=32, sample_duration=40, sample_size=112, sparsity=20, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video-classification-3d-cnn-pytorch/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-17 18:09:07.453211

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0172, acc: 13.37, label: BalanceBeam, predict: MilitaryParade
id: 0173, acc: 13.29, label: BalanceBeam, predict: FloorGymnastics
id: 0174, acc: 13.22, label: BalanceBeam, predict: MilitaryParade
id: 0175, acc: 13.14, label: BalanceBeam, predict: StillRings
id: 0176, acc: 13.07, label: BalanceBeam, predict: MilitaryParade
id: 0177, acc: 12.99, label: BalanceBeam, predict: BandMarching
id: 0178, acc: 12.92, label: BalanceBeam, predict: StillRings
id: 0179, acc: 12.85, label: BalanceBeam, predict: MilitaryParade
id: 0180, acc: 12.78, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 12.71, label: BalanceBeam, predict: UnevenBars
id: 0182, acc: 12.64, label: BalanceBeam, predict: MilitaryParade
id: 0183, acc: 12.57, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 12.50, label: BandMarching, predict: MilitaryParade
id: 0185, acc: 12.43, label: BandMarching, predict: MilitaryParade
id: 0186, acc: 12.37, label: BandMarching, predict: MilitaryParade
id: 0187, acc: 12.30, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 12.23, label: BandMarching, predict: MilitaryParade
id: 0189, acc: 12.17, label: BandMarching, predict: MilitaryParade
id: 0190, acc: 12.11, label: BandMarching, predict: MilitaryParade
id: 0191, acc: 12.04, label: BandMarching, predict: MilitaryParade
id: 0192, acc: 11.98, label: BandMarching, predict: MilitaryParade
id: 0193, acc: 11.92, label: BandMarching, predict: MilitaryParade
id: 0194, acc: 12.37, label: BandMarching, predict: BandMarching
id: 0195, acc: 12.31, label: BandMarching, predict: MilitaryParade
id: 0196, acc: 12.24, label: BandMarching, predict: Drumming
id: 0197, acc: 12.18, label: BandMarching, predict: MilitaryParade
id: 0198, acc: 12.12, label: BandMarching, predict: HorseRace
id: 0199, acc: 12.56, label: BandMarching, predict: BandMarching
id: 0200, acc: 12.50, label: BandMarching, predict: HorseRace
id: 0201, acc: 12.94, label: BandMarching, predict: BandMarching
id: 0202, acc: 13.37, label: BandMarching, predict: BandMarching
id: 0203, acc: 13.30, label: BandMarching, predict: MilitaryParade
id: 0204, acc: 13.24, label: BandMarching, predict: BlowingCandles
id: 0205, acc: 13.17, label: BandMarching, predict: Swing
id: 0206, acc: 13.11, label: BandMarching, predict: MilitaryParade
id: 0207, acc: 13.04, label: BandMarching, predict: MilitaryParade
id: 0208, acc: 12.98, label: BandMarching, predict: MilitaryParade
id: 0209, acc: 13.40, label: BandMarching, predict: BandMarching
id: 0210, acc: 13.33, label: BandMarching, predict: MilitaryParade
id: 0211, acc: 13.27, label: BandMarching, predict: MilitaryParade
id: 0212, acc: 13.21, label: BandMarching, predict: MilitaryParade
id: 0213, acc: 13.15, label: BandMarching, predict: MilitaryParade
id: 0214, acc: 13.55, label: BandMarching, predict: BandMarching
id: 0215, acc: 13.95, label: BandMarching, predict: BandMarching
id: 0216, acc: 13.89, label: BandMarching, predict: MilitaryParade
id: 0217, acc: 13.82, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 13.76, label: BandMarching, predict: MilitaryParade
id: 0219, acc: 13.70, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 13.64, label: BandMarching, predict: BabyCrawling
id: 0221, acc: 13.57, label: BandMarching, predict: MilitaryParade
id: 0222, acc: 13.96, label: BandMarching, predict: BandMarching
id: 0223, acc: 14.35, label: BandMarching, predict: BandMarching
id: 0224, acc: 14.73, label: BandMarching, predict: BandMarching
id: 0225, acc: 15.11, label: BandMarching, predict: BandMarching
id: 0226, acc: 15.49, label: BandMarching, predict: BandMarching
id: 0227, acc: 15.42, label: BaseballPitch, predict: Swing
id: 0228, acc: 15.35, label: BaseballPitch, predict: SoccerJuggling
id: 0229, acc: 15.28, label: BaseballPitch, predict: MilitaryParade
id: 0230, acc: 15.22, label: BaseballPitch, predict: Swing
id: 0231, acc: 15.15, label: BaseballPitch, predict: MilitaryParade
id: 0232, acc: 15.09, label: BaseballPitch, predict: Basketball
id: 0233, acc: 15.45, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 15.38, label: BaseballPitch, predict: MilitaryParade
id: 0235, acc: 15.74, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 15.68, label: BaseballPitch, predict: Swing
id: 0237, acc: 15.61, label: BaseballPitch, predict: MilitaryParade
id: 0238, acc: 15.55, label: BaseballPitch, predict: PlayingDhol
id: 0239, acc: 15.48, label: BaseballPitch, predict: Swing
id: 0240, acc: 15.42, label: BaseballPitch, predict: MilitaryParade
id: 0241, acc: 15.35, label: BaseballPitch, predict: MilitaryParade
id: 0242, acc: 15.29, label: BaseballPitch, predict: MilitaryParade
id: 0243, acc: 15.23, label: BaseballPitch, predict: MilitaryParade
id: 0244, acc: 15.16, label: BaseballPitch, predict: HammerThrow
id: 0245, acc: 15.10, label: BaseballPitch, predict: HammerThrow
id: 0246, acc: 15.04, label: BaseballPitch, predict: HammerThrow
id: 0247, acc: 14.98, label: BaseballPitch, predict: HammerThrow
id: 0248, acc: 14.92, label: BaseballPitch, predict: HammerThrow
id: 0249, acc: 14.86, label: BaseballPitch, predict: MilitaryParade
id: 0250, acc: 14.80, label: BaseballPitch, predict: MilitaryParade
id: 0251, acc: 14.74, label: BaseballPitch, predict: MilitaryParade
id: 0252, acc: 14.68, label: BaseballPitch, predict: HulaHoop
id: 0253, acc: 14.62, label: BaseballPitch, predict: BabyCrawling
id: 0254, acc: 14.57, label: BaseballPitch, predict: MilitaryParade
id: 0255, acc: 14.51, label: BaseballPitch, predict: MilitaryParade
id: 0256, acc: 14.45, label: BaseballPitch, predict: MilitaryParade
id: 0257, acc: 14.40, label: BaseballPitch, predict: MilitaryParade
id: 0258, acc: 14.34, label: BaseballPitch, predict: MilitaryParade
id: 0259, acc: 14.29, label: BaseballPitch, predict: MilitaryParade
id: 0260, acc: 14.23, label: BaseballPitch, predict: MilitaryParade
id: 0261, acc: 14.18, label: BaseballPitch, predict: MilitaryParade
id: 0262, acc: 14.12, label: BaseballPitch, predict: MilitaryParade
id: 0263, acc: 14.07, label: BaseballPitch, predict: Fencing
id: 0264, acc: 14.02, label: BaseballPitch, predict: JavelinThrow
id: 0265, acc: 13.96, label: BaseballPitch, predict: MilitaryParade
id: 0266, acc: 13.91, label: BaseballPitch, predict: CricketBowling
id: 0267, acc: 14.23, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 14.18, label: BaseballPitch, predict: CricketBowling
id: 0269, acc: 14.13, label: BaseballPitch, predict: Fencing
id: 0270, acc: 14.07, label: Basketball, predict: VolleyballSpiking
id: 0271, acc: 14.02, label: Basketball, predict: VolleyballSpiking
id: 0272, acc: 13.97, label: Basketball, predict: MilitaryParade
id: 0273, acc: 13.92, label: Basketball, predict: VolleyballSpiking
id: 0274, acc: 13.87, label: Basketball, predict: MilitaryParade
id: 0275, acc: 13.82, label: Basketball, predict: MilitaryParade
id: 0276, acc: 13.77, label: Basketball, predict: VolleyballSpiking
id: 0277, acc: 13.72, label: Basketball, predict: MilitaryParade
id: 0278, acc: 13.67, label: Basketball, predict: BasketballDunk
id: 0279, acc: 13.62, label: Basketball, predict: BasketballDunk
id: 0280, acc: 13.57, label: Basketball, predict: MilitaryParade
id: 0281, acc: 13.52, label: Basketball, predict: BasketballDunk
id: 0282, acc: 13.48, label: Basketball, predict: BasketballDunk
id: 0283, acc: 13.43, label: Basketball, predict: TrampolineJumping
id: 0284, acc: 13.38, label: Basketball, predict: TrampolineJumping
id: 0285, acc: 13.68, label: Basketball, predict: Basketball
id: 0286, acc: 13.64, label: Basketball, predict: TrampolineJumping
id: 0287, acc: 13.59, label: Basketball, predict: TrampolineJumping
id: 0288, acc: 13.54, label: Basketball, predict: TrampolineJumping
id: 0289, acc: 13.84, label: Basketball, predict: Basketball
id: 0290, acc: 13.79, label: Basketball, predict: SkateBoarding
id: 0291, acc: 13.75, label: Basketball, predict: SkateBoarding
id: 0292, acc: 13.70, label: Basketball, predict: SkateBoarding
id: 0293, acc: 13.99, label: Basketball, predict: Basketball
id: 0294, acc: 13.95, label: Basketball, predict: MilitaryParade
id: 0295, acc: 13.90, label: Basketball, predict: VolleyballSpiking
id: 0296, acc: 13.85, label: Basketball, predict: PoleVault
id: 0297, acc: 13.80, label: Basketball, predict: LongJump
id: 0298, acc: 13.76, label: Basketball, predict: TennisSwing
id: 0299, acc: 13.71, label: Basketball, predict: BandMarching
id: 0300, acc: 13.67, label: Basketball, predict: PoleVault
id: 0301, acc: 13.95, label: Basketball, predict: Basketball
id: 0302, acc: 13.91, label: Basketball, predict: BasketballDunk
id: 0303, acc: 13.86, label: Basketball, predict: MilitaryParade
id: 0304, acc: 13.82, label: Basketball, predict: Swing
id: 0305, acc: 13.77, label: BasketballDunk, predict: MilitaryParade
id: 0306, acc: 13.73, label: BasketballDunk, predict: BandMarching
id: 0307, acc: 13.68, label: BasketballDunk, predict: MilitaryParade
id: 0308, acc: 13.64, label: BasketballDunk, predict: MilitaryParade
id: 0309, acc: 13.92, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 13.87, label: BasketballDunk, predict: MilitaryParade
id: 0311, acc: 13.83, label: BasketballDunk, predict: MilitaryParade
id: 0312, acc: 13.78, label: BasketballDunk, predict: MilitaryParade
id: 0313, acc: 14.06, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 14.01, label: BasketballDunk, predict: BandMarching
id: 0315, acc: 13.97, label: BasketballDunk, predict: MilitaryParade
id: 0316, acc: 14.24, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 14.20, label: BasketballDunk, predict: MilitaryParade
id: 0318, acc: 14.15, label: BasketballDunk, predict: BandMarching
id: 0319, acc: 14.11, label: BasketballDunk, predict: BandMarching
id: 0320, acc: 14.37, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 14.33, label: BasketballDunk, predict: MilitaryParade
id: 0322, acc: 14.29, label: BasketballDunk, predict: MilitaryParade
id: 0323, acc: 14.24, label: BasketballDunk, predict: HulaHoop
id: 0324, acc: 14.51, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 14.46, label: BasketballDunk, predict: MilitaryParade
id: 0326, acc: 14.72, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 14.98, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 14.94, label: BasketballDunk, predict: MilitaryParade
id: 0329, acc: 14.89, label: BasketballDunk, predict: MilitaryParade
id: 0330, acc: 14.85, label: BasketballDunk, predict: MilitaryParade
id: 0331, acc: 14.80, label: BasketballDunk, predict: MilitaryParade
id: 0332, acc: 14.76, label: BasketballDunk, predict: StillRings
id: 0333, acc: 14.71, label: BasketballDunk, predict: JavelinThrow
id: 0334, acc: 14.67, label: BasketballDunk, predict: RopeClimbing
id: 0335, acc: 14.93, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 14.88, label: BasketballDunk, predict: MilitaryParade
id: 0337, acc: 14.84, label: BasketballDunk, predict: UnevenBars
id: 0338, acc: 14.79, label: BasketballDunk, predict: BandMarching
id: 0339, acc: 14.75, label: BasketballDunk, predict: HorseRace
id: 0340, acc: 14.71, label: BasketballDunk, predict: MilitaryParade
id: 0341, acc: 14.66, label: BasketballDunk, predict: UnevenBars
id: 0342, acc: 14.62, label: BenchPress, predict: BlowingCandles
id: 0343, acc: 14.58, label: BenchPress, predict: Lunges
id: 0344, acc: 14.53, label: BenchPress, predict: BlowingCandles
id: 0345, acc: 14.49, label: BenchPress, predict: Lunges
id: 0346, acc: 14.45, label: BenchPress, predict: Lunges
id: 0347, acc: 14.41, label: BenchPress, predict: BandMarching
id: 0348, acc: 14.37, label: BenchPress, predict: Lunges
id: 0349, acc: 14.33, label: BenchPress, predict: Lunges
id: 0350, acc: 14.29, label: BenchPress, predict: Lunges
id: 0351, acc: 14.25, label: BenchPress, predict: HulaHoop
id: 0352, acc: 14.49, label: BenchPress, predict: BenchPress
id: 0353, acc: 14.73, label: BenchPress, predict: BenchPress
id: 0354, acc: 14.69, label: BenchPress, predict: Lunges
id: 0355, acc: 14.65, label: BenchPress, predict: RopeClimbing
id: 0356, acc: 14.61, label: BenchPress, predict: MilitaryParade
id: 0357, acc: 14.57, label: BenchPress, predict: MilitaryParade
id: 0358, acc: 14.53, label: BenchPress, predict: MoppingFloor
id: 0359, acc: 14.48, label: BenchPress, predict: MilitaryParade
id: 0360, acc: 14.44, label: BenchPress, predict: MilitaryParade
id: 0361, acc: 14.40, label: BenchPress, predict: MilitaryParade
id: 0362, acc: 14.36, label: BenchPress, predict: HulaHoop
id: 0363, acc: 14.33, label: BenchPress, predict: HulaHoop
id: 0364, acc: 14.56, label: BenchPress, predict: BenchPress
id: 0365, acc: 14.52, label: BenchPress, predict: CleanAndJerk
id: 0366, acc: 14.48, label: BenchPress, predict: MilitaryParade
id: 0367, acc: 14.44, label: BenchPress, predict: MilitaryParade
id: 0368, acc: 14.40, label: BenchPress, predict: HulaHoop
id: 0369, acc: 14.36, label: BenchPress, predict: MilitaryParade
id: 0370, acc: 14.32, label: BenchPress, predict: MilitaryParade
id: 0371, acc: 14.29, label: BenchPress, predict: MilitaryParade
id: 0372, acc: 14.25, label: BenchPress, predict: MilitaryParade
id: 0373, acc: 14.21, label: BenchPress, predict: MilitaryParade
id: 0374, acc: 14.17, label: BenchPress, predict: MilitaryParade
id: 0375, acc: 14.13, label: BenchPress, predict: MilitaryParade
id: 0376, acc: 14.10, label: BenchPress, predict: MilitaryParade
id: 0377, acc: 14.06, label: BenchPress, predict: MilitaryParade
id: 0378, acc: 14.02, label: BenchPress, predict: MilitaryParade
id: 0379, acc: 13.98, label: BenchPress, predict: StillRings
id: 0380, acc: 13.95, label: BenchPress, predict: MilitaryParade
id: 0381, acc: 13.91, label: BenchPress, predict: MilitaryParade
id: 0382, acc: 13.87, label: BenchPress, predict: MilitaryParade
id: 0383, acc: 13.84, label: BenchPress, predict: MilitaryParade
id: 0384, acc: 13.80, label: BenchPress, predict: PullUps
id: 0385, acc: 13.77, label: BenchPress, predict: PullUps
id: 0386, acc: 13.99, label: BenchPress, predict: BenchPress
