ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Typing
id: 0074, acc: 6.76, label: ApplyLipstick, predict: BlowingCandles
id: 0075, acc: 6.67, label: ApplyLipstick, predict: BlowingCandles
id: 0076, acc: 6.58, label: ApplyLipstick, predict: BlowingCandles
id: 0077, acc: 6.49, label: Archery, predict: CuttingInKitchen
id: 0078, acc: 6.41, label: Archery, predict: ThrowDiscus
id: 0079, acc: 6.33, label: Archery, predict: PoleVault
id: 0080, acc: 6.25, label: Archery, predict: ThrowDiscus
id: 0081, acc: 6.17, label: Archery, predict: PoleVault
id: 0082, acc: 6.10, label: Archery, predict: JavelinThrow
id: 0083, acc: 6.02, label: Archery, predict: WritingOnBoard
id: 0084, acc: 5.95, label: Archery, predict: Swing
id: 0085, acc: 5.88, label: Archery, predict: Swing
id: 0086, acc: 5.81, label: Archery, predict: BoxingPunchingBag
id: 0087, acc: 5.75, label: Archery, predict: TrampolineJumping
id: 0088, acc: 5.68, label: Archery, predict: Swing
id: 0089, acc: 5.62, label: Archery, predict: BodyWeightSquats
id: 0090, acc: 5.56, label: Archery, predict: BoxingPunchingBag
id: 0091, acc: 5.49, label: Archery, predict: Biking
id: 0092, acc: 5.43, label: Archery, predict: HandstandWalking
id: 0093, acc: 5.38, label: Archery, predict: BoxingPunchingBag
id: 0094, acc: 5.32, label: Archery, predict: RockClimbingIndoor
id: 0095, acc: 5.26, label: Archery, predict: BoxingPunchingBag
id: 0096, acc: 5.21, label: Archery, predict: BoxingPunchingBag
id: 0097, acc: 5.15, label: Archery, predict: YoYo
id: 0098, acc: 5.10, label: Archery, predict: YoYo
id: 0099, acc: 5.05, label: Archery, predict: YoYo
id: 0100, acc: 5.00, label: Archery, predict: YoYo
id: 0101, acc: 4.95, label: Archery, predict: SoccerPenalty
id: 0102, acc: 4.90, label: Archery, predict: BoxingPunchingBag
id: 0103, acc: 4.85, label: Archery, predict: BoxingSpeedBag
id: 0104, acc: 4.81, label: Archery, predict: HandstandWalking
id: 0105, acc: 4.76, label: Archery, predict: HandstandWalking
id: 0106, acc: 4.72, label: Archery, predict: CuttingInKitchen
id: 0107, acc: 4.67, label: Archery, predict: WallPushups
id: 0108, acc: 4.63, label: Archery, predict: Haircut
id: 0109, acc: 4.59, label: Archery, predict: StillRings
id: 0110, acc: 4.55, label: Archery, predict: RopeClimbing
id: 0111, acc: 4.50, label: Archery, predict: PlayingViolin
id: 0112, acc: 4.46, label: Archery, predict: BoxingPunchingBag
id: 0113, acc: 4.42, label: Archery, predict: HandstandPushups
id: 0114, acc: 4.39, label: Archery, predict: BoxingPunchingBag
id: 0115, acc: 4.35, label: Archery, predict: BoxingPunchingBag
id: 0116, acc: 4.31, label: Archery, predict: BoxingPunchingBag
id: 0117, acc: 4.27, label: Archery, predict: BoxingPunchingBag
id: 0118, acc: 5.08, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 5.04, label: BabyCrawling, predict: BoxingPunchingBag
id: 0120, acc: 5.00, label: BabyCrawling, predict: BoxingPunchingBag
id: 0121, acc: 4.96, label: BabyCrawling, predict: BoxingPunchingBag
id: 0122, acc: 5.74, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 5.69, label: BabyCrawling, predict: MoppingFloor
id: 0124, acc: 5.65, label: BabyCrawling, predict: MoppingFloor
id: 0125, acc: 5.60, label: BabyCrawling, predict: RockClimbingIndoor
id: 0126, acc: 6.35, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 6.30, label: BabyCrawling, predict: RockClimbingIndoor
id: 0128, acc: 6.25, label: BabyCrawling, predict: HandstandWalking
id: 0129, acc: 6.20, label: BabyCrawling, predict: Rafting
id: 0130, acc: 6.15, label: BabyCrawling, predict: Rafting
id: 0131, acc: 6.11, label: BabyCrawling, predict: Bowling
id: 0132, acc: 6.06, label: BabyCrawling, predict: BoxingPunchingBag
id: 0133, acc: 6.02, label: BabyCrawling, predict: CricketShot
id: 0134, acc: 5.97, label: BabyCrawling, predict: HandstandWalking
id: 0135, acc: 5.93, label: BabyCrawling, predict: BoxingPunchingBag
id: 0136, acc: 5.88, label: BabyCrawling, predict: HandstandWalking
id: 0137, acc: 5.84, label: BabyCrawling, predict: Rafting
id: 0138, acc: 5.80, label: BabyCrawling, predict: HandstandWalking
id: 0139, acc: 5.76, label: BabyCrawling, predict: BoxingPunchingBag
id: 0140, acc: 5.71, label: BabyCrawling, predict: HandstandWalking
id: 0141, acc: 5.67, label: BabyCrawling, predict: HandstandWalking
id: 0142, acc: 5.63, label: BabyCrawling, predict: HandstandWalking
id: 0143, acc: 5.59, label: BabyCrawling, predict: RockClimbingIndoor
id: 0144, acc: 5.56, label: BabyCrawling, predict: BlowingCandles
id: 0145, acc: 5.52, label: BabyCrawling, predict: HandstandWalking
id: 0146, acc: 5.48, label: BabyCrawling, predict: HandstandWalking
id: 0147, acc: 5.44, label: BabyCrawling, predict: LongJump
id: 0148, acc: 5.41, label: BabyCrawling, predict: BoxingPunchingBag
id: 0149, acc: 5.37, label: BabyCrawling, predict: Knitting
id: 0150, acc: 5.33, label: BabyCrawling, predict: BoxingPunchingBag
id: 0151, acc: 5.30, label: BabyCrawling, predict: HandstandWalking
id: 0152, acc: 5.26, label: BabyCrawling, predict: Knitting
id: 0153, acc: 5.23, label: BalanceBeam, predict: BoxingPunchingBag
id: 0154, acc: 5.19, label: BalanceBeam, predict: BoxingPunchingBag
id: 0155, acc: 5.16, label: BalanceBeam, predict: BoxingPunchingBag
id: 0156, acc: 5.13, label: BalanceBeam, predict: Surfing
id: 0157, acc: 5.73, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 6.33, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 6.29, label: BalanceBeam, predict: Surfing
id: 0160, acc: 6.88, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 6.83, label: BalanceBeam, predict: Shotput
id: 0162, acc: 7.41, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 7.98, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 7.93, label: BalanceBeam, predict: Shotput
id: 0165, acc: 8.48, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 9.04, label: BalanceBeam, predict: BalanceBeam
id: 0167, acc: 8.98, label: BalanceBeam, predict: Shotput
id: 0168, acc: 8.93, label: BalanceBeam, predict: Rafting
id: 0169, acc: 8.88, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 8.82, label: BalanceBeam, predict: FrisbeeCatch
id: 0171, acc: 8.77, label: BalanceBeam, predict: BoxingPunchingBag
id: 0172, acc: 9.30, label: BalanceBeam, predict: BalanceBeam
id: 0173, acc: 9.25, label: BalanceBeam, predict: Shotput
id: 0174, acc: 9.77, label: BalanceBeam, predict: BalanceBeam
id: 0175, acc: 9.71, label: BalanceBeam, predict: Shotput
id: 0176, acc: 9.66, label: BalanceBeam, predict: LongJump
id: 0177, acc: 9.60, label: BalanceBeam, predict: LongJump
id: 0178, acc: 9.55, label: BalanceBeam, predict: LongJump
id: 0179, acc: 9.50, label: BalanceBeam, predict: LongJump
id: 0180, acc: 10.00, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 9.94, label: BalanceBeam, predict: SoccerPenalty
id: 0182, acc: 9.89, label: BalanceBeam, predict: HorseRace
id: 0183, acc: 10.38, label: BalanceBeam, predict: BalanceBeam
id: 0184, acc: 10.87, label: BandMarching, predict: BandMarching
id: 0185, acc: 11.35, label: BandMarching, predict: BandMarching
id: 0186, acc: 11.83, label: BandMarching, predict: BandMarching
id: 0187, acc: 11.76, label: BandMarching, predict: HorseRace
id: 0188, acc: 12.23, label: BandMarching, predict: BandMarching
id: 0189, acc: 12.70, label: BandMarching, predict: BandMarching
id: 0190, acc: 13.16, label: BandMarching, predict: BandMarching
id: 0191, acc: 13.61, label: BandMarching, predict: BandMarching
id: 0192, acc: 14.06, label: BandMarching, predict: BandMarching
id: 0193, acc: 14.51, label: BandMarching, predict: BandMarching
id: 0194, acc: 14.95, label: BandMarching, predict: BandMarching
id: 0195, acc: 14.87, label: BandMarching, predict: Rowing
id: 0196, acc: 15.31, label: BandMarching, predict: BandMarching
id: 0197, acc: 15.23, label: BandMarching, predict: Lunges
id: 0198, acc: 15.15, label: BandMarching, predict: BoxingPunchingBag
id: 0199, acc: 15.08, label: BandMarching, predict: BoxingPunchingBag
id: 0200, acc: 15.00, label: BandMarching, predict: BoxingPunchingBag
id: 0201, acc: 14.93, label: BandMarching, predict: BoxingPunchingBag
id: 0202, acc: 14.85, label: BandMarching, predict: BoxingPunchingBag
id: 0203, acc: 14.78, label: BandMarching, predict: BoxingPunchingBag
id: 0204, acc: 15.20, label: BandMarching, predict: BandMarching
id: 0205, acc: 15.12, label: BandMarching, predict: HandstandWalking
id: 0206, acc: 15.05, label: BandMarching, predict: Shotput
id: 0207, acc: 14.98, label: BandMarching, predict: Shotput
id: 0208, acc: 14.90, label: BandMarching, predict: Shotput
id: 0209, acc: 15.31, label: BandMarching, predict: BandMarching
id: 0210, acc: 15.24, label: BandMarching, predict: FrisbeeCatch
id: 0211, acc: 15.64, label: BandMarching, predict: BandMarching
id: 0212, acc: 16.04, label: BandMarching, predict: BandMarching
id: 0213, acc: 16.43, label: BandMarching, predict: BandMarching
id: 0214, acc: 16.36, label: BandMarching, predict: HandstandWalking
id: 0215, acc: 16.74, label: BandMarching, predict: BandMarching
id: 0216, acc: 16.67, label: BandMarching, predict: BalanceBeam
id: 0217, acc: 16.59, label: BandMarching, predict: SoccerPenalty
id: 0218, acc: 16.51, label: BandMarching, predict: WallPushups
id: 0219, acc: 16.44, label: BandMarching, predict: Shotput
id: 0220, acc: 16.82, label: BandMarching, predict: BandMarching
id: 0221, acc: 16.74, label: BandMarching, predict: BoxingPunchingBag
id: 0222, acc: 17.12, label: BandMarching, predict: BandMarching
id: 0223, acc: 17.49, label: BandMarching, predict: BandMarching
id: 0224, acc: 17.86, label: BandMarching, predict: BandMarching
id: 0225, acc: 18.22, label: BandMarching, predict: BandMarching
id: 0226, acc: 18.58, label: BandMarching, predict: BandMarching
id: 0227, acc: 18.50, label: BaseballPitch, predict: SoccerJuggling
id: 0228, acc: 18.42, label: BaseballPitch, predict: GolfSwing
id: 0229, acc: 18.34, label: BaseballPitch, predict: HandstandWalking
id: 0230, acc: 18.26, label: BaseballPitch, predict: TennisSwing
id: 0231, acc: 18.18, label: BaseballPitch, predict: HandstandWalking
id: 0232, acc: 18.10, label: BaseballPitch, predict: GolfSwing
id: 0233, acc: 18.03, label: BaseballPitch, predict: LongJump
id: 0234, acc: 17.95, label: BaseballPitch, predict: LongJump
id: 0235, acc: 17.87, label: BaseballPitch, predict: LongJump
id: 0236, acc: 17.80, label: BaseballPitch, predict: LongJump
id: 0237, acc: 17.72, label: BaseballPitch, predict: BandMarching
id: 0238, acc: 17.65, label: BaseballPitch, predict: HorseRace
id: 0239, acc: 17.57, label: BaseballPitch, predict: SoccerPenalty
id: 0240, acc: 17.50, label: BaseballPitch, predict: GolfSwing
id: 0241, acc: 17.43, label: BaseballPitch, predict: GolfSwing
id: 0242, acc: 17.36, label: BaseballPitch, predict: Nunchucks
id: 0243, acc: 17.28, label: BaseballPitch, predict: GolfSwing
id: 0244, acc: 17.21, label: BaseballPitch, predict: CricketBowling
id: 0245, acc: 17.14, label: BaseballPitch, predict: CricketBowling
id: 0246, acc: 17.07, label: BaseballPitch, predict: SoccerPenalty
id: 0247, acc: 17.00, label: BaseballPitch, predict: CricketBowling
id: 0248, acc: 16.94, label: BaseballPitch, predict: CricketBowling
id: 0249, acc: 16.87, label: BaseballPitch, predict: HorseRace
id: 0250, acc: 17.20, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 17.53, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 17.86, label: BaseballPitch, predict: BaseballPitch
id: 0253, acc: 18.18, label: BaseballPitch, predict: BaseballPitch
id: 0254, acc: 18.50, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 18.82, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 19.14, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 19.07, label: BaseballPitch, predict: JavelinThrow
id: 0258, acc: 19.38, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 19.69, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 20.00, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 20.31, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 20.23, label: BaseballPitch, predict: WritingOnBoard
id: 0263, acc: 20.53, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 20.83, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 21.13, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 21.43, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 21.72, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 22.01, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 22.30, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 22.22, label: Basketball, predict: TennisSwing
id: 0271, acc: 22.14, label: Basketball, predict: TennisSwing
id: 0272, acc: 22.06, label: Basketball, predict: TennisSwing
id: 0273, acc: 21.98, label: Basketball, predict: WritingOnBoard
id: 0274, acc: 21.90, label: Basketball, predict: TennisSwing
id: 0275, acc: 21.82, label: Basketball, predict: CricketBowling
id: 0276, acc: 21.74, label: Basketball, predict: CricketBowling
id: 0277, acc: 21.66, label: Basketball, predict: VolleyballSpiking
id: 0278, acc: 21.58, label: Basketball, predict: VolleyballSpiking
id: 0279, acc: 21.51, label: Basketball, predict: VolleyballSpiking
id: 0280, acc: 21.43, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 21.35, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 21.28, label: Basketball, predict: SalsaSpin
id: 0283, acc: 21.55, label: Basketball, predict: Basketball
id: 0284, acc: 21.83, label: Basketball, predict: Basketball
id: 0285, acc: 22.11, label: Basketball, predict: Basketball
id: 0286, acc: 22.38, label: Basketball, predict: Basketball
id: 0287, acc: 22.65, label: Basketball, predict: Basketball
id: 0288, acc: 22.92, label: Basketball, predict: Basketball
id: 0289, acc: 22.84, label: Basketball, predict: HandstandWalking
id: 0290, acc: 22.76, label: Basketball, predict: HandstandWalking
id: 0291, acc: 22.68, label: Basketball, predict: HandstandWalking
id: 0292, acc: 22.60, label: Basketball, predict: HandstandWalking
id: 0293, acc: 22.53, label: Basketball, predict: SoccerJuggling
id: 0294, acc: 22.45, label: Basketball, predict: RockClimbingIndoor
id: 0295, acc: 22.37, label: Basketball, predict: SalsaSpin
id: 0296, acc: 22.30, label: Basketball, predict: Biking
id: 0297, acc: 22.22, label: Basketball, predict: Shotput
id: 0298, acc: 22.15, label: Basketball, predict: BoxingPunchingBag
id: 0299, acc: 22.07, label: Basketball, predict: HandstandWalking
id: 0300, acc: 22.00, label: Basketball, predict: HandstandWalking
id: 0301, acc: 22.26, label: Basketball, predict: Basketball
id: 0302, acc: 22.19, label: Basketball, predict: HandstandWalking
id: 0303, acc: 22.11, label: Basketball, predict: Rowing
id: 0304, acc: 22.04, label: Basketball, predict: BoxingPunchingBag
id: 0305, acc: 22.30, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 22.55, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 22.80, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 23.05, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 23.30, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 23.55, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 23.79, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 23.72, label: BasketballDunk, predict: Rafting
id: 0313, acc: 23.64, label: BasketballDunk, predict: LongJump
id: 0314, acc: 23.57, label: BasketballDunk, predict: Rafting
id: 0315, acc: 23.81, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 23.73, label: BasketballDunk, predict: LongJump
id: 0317, acc: 23.97, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 24.21, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 24.14, label: BasketballDunk, predict: StillRings
id: 0320, acc: 24.38, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 24.30, label: BasketballDunk, predict: Rowing
id: 0322, acc: 24.53, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 24.46, label: BasketballDunk, predict: LongJump
id: 0324, acc: 24.69, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 24.62, label: BasketballDunk, predict: SoccerPenalty
id: 0326, acc: 24.85, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 24.77, label: BasketballDunk, predict: FrisbeeCatch
id: 0328, acc: 25.00, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 24.92, label: BasketballDunk, predict: Rafting
id: 0330, acc: 25.15, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 25.38, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 25.30, label: BasketballDunk, predict: WallPushups
id: 0333, acc: 25.53, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 25.75, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 25.67, label: BasketballDunk, predict: Shotput
id: 0336, acc: 25.89, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 25.82, label: BasketballDunk, predict: LongJump
id: 0338, acc: 26.04, label: BasketballDunk, predict: BasketballDunk
id: 0339, acc: 26.25, label: BasketballDunk, predict: BasketballDunk
id: 0340, acc: 26.18, label: BasketballDunk, predict: LongJump
id: 0341, acc: 26.10, label: BasketballDunk, predict: BalanceBeam
id: 0342, acc: 26.02, label: BenchPress, predict: ThrowDiscus
id: 0343, acc: 25.95, label: BenchPress, predict: HandstandWalking
id: 0344, acc: 25.87, label: BenchPress, predict: HandstandWalking
id: 0345, acc: 25.80, label: BenchPress, predict: HandstandWalking
id: 0346, acc: 25.72, label: BenchPress, predict: HandstandWalking
id: 0347, acc: 25.65, label: BenchPress, predict: HandstandWalking
id: 0348, acc: 25.57, label: BenchPress, predict: Lunges
id: 0349, acc: 25.50, label: BenchPress, predict: Lunges
id: 0350, acc: 25.43, label: BenchPress, predict: Lunges
id: 0351, acc: 25.36, label: BenchPress, predict: Lunges
id: 0352, acc: 25.28, label: BenchPress, predict: Lunges
id: 0353, acc: 25.21, label: BenchPress, predict: Lunges
id: 0354, acc: 25.14, label: BenchPress, predict: BodyWeightSquats
id: 0355, acc: 25.07, label: BenchPress, predict: BoxingPunchingBag
id: 0356, acc: 25.00, label: BenchPress, predict: BoxingPunchingBag
id: 0357, acc: 24.93, label: BenchPress, predict: BoxingPunchingBag
id: 0358, acc: 24.86, label: BenchPress, predict: BoxingPunchingBag
id: 0359, acc: 24.79, label: BenchPress, predict: BoxingPunchingBag
id: 0360, acc: 24.72, label: BenchPress, predict: BoxingPunchingBag
id: 0361, acc: 24.65, label: BenchPress, predict: BoxingPunchingBag
id: 0362, acc: 24.59, label: BenchPress, predict: WallPushups
id: 0363, acc: 24.52, label: BenchPress, predict: BoxingPunchingBag
id: 0364, acc: 24.45, label: BenchPress, predict: BoxingPunchingBag
id: 0365, acc: 24.38, label: BenchPress, predict: PullUps
id: 0366, acc: 24.32, label: BenchPress, predict: BoxingPunchingBag
id: 0367, acc: 24.25, label: BenchPress, predict: BoxingPunchingBag
id: 0368, acc: 24.18, label: BenchPress, predict: BoxingPunchingBag
id: 0369, acc: 24.12, label: BenchPress, predict: WallPushups
id: 0370, acc: 24.05, label: BenchPress, predict: PullUps
id: 0371, acc: 23.99, label: BenchPress, predict: WallPushups
id: 0372, acc: 23.92, label: BenchPress, predict: BoxingPunchingBag
id: 0373, acc: 23.86, label: BenchPress, predict: BodyWeightSquats
id: 0374, acc: 23.80, label: BenchPress, predict: WallPushups
id: 0375, acc: 23.73, label: BenchPress, predict: PullUps
id: 0376, acc: 23.67, label: BenchPress, predict: SoccerPenalty
id: 0377, acc: 23.61, label: BenchPress, predict: SoccerPenalty
id: 0378, acc: 23.54, label: BenchPress, predict: Typing
id: 0379, acc: 23.48, label: BenchPress, predict: SoccerPenalty
id: 0380, acc: 23.42, label: BenchPress, predict: SoccerPenalty
id: 0381, acc: 23.36, label: BenchPress, predict: Shotput
id: 0382, acc: 23.30, label: BenchPress, predict: SoccerPenalty
id: 0383, acc: 23.50, label: BenchPress, predict: BenchPress
id: 0384, acc: 23.44, label: BenchPress, predict: HulaHoop
id: 0385, acc: 23.64, label: BenchPress, predict: BenchPress
id: 0386, acc: 23.83, label: BenchPress, predict: BenchPress
id: 0387, acc: 24.03, label: BenchPress, predict: BenchPress
id: 0388, acc: 23.97, label: BenchPress, predict: TrampolineJumping
id: 0389, acc: 24.16, label: BenchPress, predict: BenchPress
id: 0390, acc: 24.36, label: Biking, predict: Biking
id: 0391, acc: 24.30, label: Biking, predict: Rowing
id: 0392, acc: 24.23, label: Biking, predict: Rowing
id: 0393, acc: 24.17, label: Biking, predict: Rowing
id: 0394, acc: 24.11, label: Biking, predict: Rafting
id: 0395, acc: 24.05, label: Biking, predict: Rafting
id: 0396, acc: 23.99, label: Biking, predict: Rafting
id: 0397, acc: 23.93, label: Biking, predict: Rafting
id: 0398, acc: 24.12, label: Biking, predict: Biking
id: 0399, acc: 24.31, label: Biking, predict: Biking
id: 0400, acc: 24.25, label: Biking, predict: Rafting
id: 0401, acc: 24.19, label: Biking, predict: Rafting
id: 0402, acc: 24.13, label: Biking, predict: Rafting
id: 0403, acc: 24.07, label: Biking, predict: Rafting
id: 0404, acc: 24.26, label: Biking, predict: Biking
id: 0405, acc: 24.44, label: Biking, predict: Biking
id: 0406, acc: 24.63, label: Biking, predict: Biking
id: 0407, acc: 24.82, label: Biking, predict: Biking
id: 0408, acc: 25.00, label: Biking, predict: Biking
id: 0409, acc: 25.18, label: Biking, predict: Biking
id: 0410, acc: 25.12, label: Biking, predict: HandstandWalking
id: 0411, acc: 25.30, label: Biking, predict: Biking
