PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: CuttingInKitchen
id: 0037, acc: 16.22, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0037, acc: 75.68, label: , predict: ApplyEyeMakeup
id: 0037, acc: 8.11, label: , predict: BrushingTeeth
id: 0038, acc: 15.79, label: ApplyEyeMakeup, predict: BenchPress
id: 0038, acc: 76.32, label: , predict: ApplyEyeMakeup
id: 0038, acc: 7.89, label: , predict: BenchPress
id: 0039, acc: 15.38, label: ApplyEyeMakeup, predict: BlowDryHair
id: 0039, acc: 76.92, label: , predict: ApplyEyeMakeup
id: 0039, acc: 7.69, label: , predict: BlowDryHair
id: 0040, acc: 17.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0040, acc: 77.50, label: , predict: ApplyEyeMakeup
id: 0040, acc: 10.00, label: , predict: ApplyEyeMakeup
id: 0041, acc: 17.07, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0041, acc: 78.05, label: , predict: ApplyEyeMakeup
id: 0041, acc: 12.20, label: , predict: ApplyEyeMakeup
id: 0042, acc: 16.67, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0042, acc: 78.57, label: , predict: ApplyEyeMakeup
id: 0042, acc: 11.90, label: , predict: ApplyLipstick
id: 0043, acc: 16.28, label: ApplyEyeMakeup, predict: Knitting
id: 0043, acc: 79.07, label: , predict: ApplyEyeMakeup
id: 0043, acc: 11.63, label: , predict: Knitting
id: 0044, acc: 15.91, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0044, acc: 79.55, label: , predict: ApplyEyeMakeup
id: 0044, acc: 11.36, label: , predict: BrushingTeeth
id: 0045, acc: 15.56, label: ApplyLipstick, predict: ShavingBeard
id: 0045, acc: 77.78, label: , predict: ShavingBeard
id: 0045, acc: 11.11, label: , predict: ShavingBeard
id: 0046, acc: 15.22, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 76.09, label: , predict: ShavingBeard
id: 0046, acc: 10.87, label: , predict: ShavingBeard
id: 0047, acc: 14.89, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 74.47, label: , predict: ShavingBeard
id: 0047, acc: 10.64, label: , predict: ShavingBeard
id: 0048, acc: 14.58, label: ApplyLipstick, predict: BrushingTeeth
id: 0048, acc: 72.92, label: , predict: ShavingBeard
id: 0048, acc: 10.42, label: , predict: BrushingTeeth
id: 0049, acc: 14.29, label: ApplyLipstick, predict: BrushingTeeth
id: 0049, acc: 71.43, label: , predict: BrushingTeeth
id: 0049, acc: 10.20, label: , predict: BrushingTeeth
id: 0050, acc: 14.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0050, acc: 70.00, label: , predict: ApplyEyeMakeup
id: 0050, acc: 10.00, label: , predict: ApplyEyeMakeup
id: 0051, acc: 13.73, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 68.63, label: , predict: ApplyEyeMakeup
id: 0051, acc: 9.80, label: , predict: ApplyEyeMakeup
id: 0052, acc: 13.46, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 67.31, label: , predict: ApplyEyeMakeup
id: 0052, acc: 9.62, label: , predict: ApplyEyeMakeup
id: 0053, acc: 13.21, label: ApplyLipstick, predict: ShavingBeard
id: 0053, acc: 66.04, label: , predict: ApplyEyeMakeup
id: 0053, acc: 9.43, label: , predict: ShavingBeard
id: 0054, acc: 12.96, label: ApplyLipstick, predict: BrushingTeeth
id: 0054, acc: 64.81, label: , predict: BrushingTeeth
id: 0054, acc: 9.26, label: , predict: BrushingTeeth
id: 0055, acc: 12.73, label: ApplyLipstick, predict: BrushingTeeth
id: 0055, acc: 63.64, label: , predict: BrushingTeeth
id: 0055, acc: 9.09, label: , predict: BrushingTeeth
id: 0056, acc: 12.50, label: ApplyLipstick, predict: BrushingTeeth
id: 0056, acc: 62.50, label: , predict: BrushingTeeth
id: 0056, acc: 8.93, label: , predict: BrushingTeeth
id: 0057, acc: 12.28, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 61.40, label: , predict: BrushingTeeth
id: 0057, acc: 8.77, label: , predict: BrushingTeeth
id: 0058, acc: 12.07, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 60.34, label: , predict: BrushingTeeth
id: 0058, acc: 8.62, label: , predict: BrushingTeeth
id: 0059, acc: 11.86, label: ApplyLipstick, predict: BrushingTeeth
id: 0059, acc: 59.32, label: , predict: BrushingTeeth
id: 0059, acc: 8.47, label: , predict: BrushingTeeth
id: 0060, acc: 11.67, label: ApplyLipstick, predict: BrushingTeeth
id: 0060, acc: 58.33, label: , predict: BrushingTeeth
id: 0060, acc: 8.33, label: , predict: BrushingTeeth
id: 0061, acc: 11.48, label: ApplyLipstick, predict: BrushingTeeth
id: 0061, acc: 57.38, label: , predict: BrushingTeeth
id: 0061, acc: 8.20, label: , predict: BrushingTeeth
id: 0062, acc: 11.29, label: ApplyLipstick, predict: BrushingTeeth
id: 0062, acc: 56.45, label: , predict: BrushingTeeth
id: 0062, acc: 8.06, label: , predict: BrushingTeeth
id: 0063, acc: 11.11, label: ApplyLipstick, predict: BrushingTeeth
id: 0063, acc: 55.56, label: , predict: BrushingTeeth
id: 0063, acc: 7.94, label: , predict: BrushingTeeth
id: 0064, acc: 10.94, label: ApplyLipstick, predict: ShavingBeard
id: 0064, acc: 54.69, label: , predict: ShavingBeard
id: 0064, acc: 7.81, label: , predict: ShavingBeard
id: 0065, acc: 10.77, label: ApplyLipstick, predict: BrushingTeeth
id: 0065, acc: 53.85, label: , predict: ShavingBeard
id: 0065, acc: 7.69, label: , predict: ShavingBeard
id: 0066, acc: 10.61, label: ApplyLipstick, predict: BrushingTeeth
id: 0066, acc: 53.03, label: , predict: BrushingTeeth
id: 0066, acc: 7.58, label: , predict: BrushingTeeth
id: 0067, acc: 10.45, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 52.24, label: , predict: BrushingTeeth
id: 0067, acc: 7.46, label: , predict: BrushingTeeth
id: 0068, acc: 10.29, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 51.47, label: , predict: BrushingTeeth
id: 0068, acc: 7.35, label: , predict: BrushingTeeth
id: 0069, acc: 10.14, label: ApplyLipstick, predict: BrushingTeeth
id: 0069, acc: 50.72, label: , predict: BrushingTeeth
id: 0069, acc: 7.25, label: , predict: BrushingTeeth
id: 0070, acc: 10.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0070, acc: 50.00, label: , predict: BrushingTeeth
id: 0070, acc: 7.14, label: , predict: BrushingTeeth
id: 0071, acc: 9.86, label: ApplyLipstick, predict: BrushingTeeth
id: 0071, acc: 49.30, label: , predict: BrushingTeeth
id: 0071, acc: 7.04, label: , predict: BrushingTeeth
id: 0072, acc: 9.72, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 48.61, label: , predict: BrushingTeeth
id: 0072, acc: 6.94, label: , predict: BrushingTeeth
id: 0073, acc: 9.59, label: ApplyLipstick, predict: BrushingTeeth
id: 0073, acc: 47.95, label: , predict: BrushingTeeth
id: 0073, acc: 6.85, label: , predict: BrushingTeeth
id: 0074, acc: 9.46, label: ApplyLipstick, predict: BrushingTeeth
id: 0074, acc: 47.30, label: , predict: BrushingTeeth
id: 0074, acc: 6.76, label: , predict: BrushingTeeth
id: 0075, acc: 9.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0075, acc: 46.67, label: , predict: BrushingTeeth
id: 0075, acc: 6.67, label: , predict: BrushingTeeth
id: 0076, acc: 9.21, label: ApplyLipstick, predict: BrushingTeeth
id: 0076, acc: 46.05, label: , predict: PlayingFlute
id: 0076, acc: 6.58, label: , predict: BrushingTeeth
id: 0077, acc: 9.09, label: Archery, predict: Diving
id: 0077, acc: 45.45, label: , predict: PlayingSitar
id: 0077, acc: 6.49, label: , predict: Diving
id: 0078, acc: 8.97, label: Archery, predict: Diving
id: 0078, acc: 44.87, label: , predict: Diving
id: 0078, acc: 6.41, label: , predict: Diving
id: 0079, acc: 8.86, label: Archery, predict: TrampolineJumping
id: 0079, acc: 45.57, label: , predict: Archery
id: 0079, acc: 6.33, label: , predict: TrampolineJumping
id: 0080, acc: 8.75, label: Archery, predict: PlayingViolin
id: 0080, acc: 46.25, label: , predict: Archery
id: 0080, acc: 6.25, label: , predict: PlayingViolin
id: 0081, acc: 8.64, label: Archery, predict: Nunchucks
id: 0081, acc: 45.68, label: , predict: PoleVault
id: 0081, acc: 6.17, label: , predict: Nunchucks
id: 0082, acc: 8.54, label: Archery, predict: TaiChi
id: 0082, acc: 45.12, label: , predict: Nunchucks
id: 0082, acc: 6.10, label: , predict: TaiChi
id: 0083, acc: 8.43, label: Archery, predict: Diving
id: 0083, acc: 44.58, label: , predict: Diving
id: 0083, acc: 6.02, label: , predict: Diving
id: 0084, acc: 8.33, label: Archery, predict: PlayingCello
id: 0084, acc: 45.24, label: , predict: Archery
id: 0084, acc: 5.95, label: , predict: PlayingCello
id: 0085, acc: 8.24, label: Archery, predict: SoccerJuggling
id: 0085, acc: 45.88, label: , predict: Archery
id: 0085, acc: 5.88, label: , predict: SoccerJuggling
id: 0086, acc: 8.14, label: Archery, predict: PlayingCello
id: 0086, acc: 46.51, label: , predict: Archery
id: 0086, acc: 5.81, label: , predict: PlayingCello
id: 0087, acc: 8.05, label: Archery, predict: PlayingSitar
id: 0087, acc: 47.13, label: , predict: Archery
id: 0087, acc: 5.75, label: , predict: PlayingSitar
id: 0088, acc: 7.95, label: Archery, predict: PlayingCello
id: 0088, acc: 47.73, label: , predict: Archery
id: 0088, acc: 5.68, label: , predict: PlayingCello
id: 0089, acc: 7.87, label: Archery, predict: PlayingCello
id: 0089, acc: 48.31, label: , predict: Archery
id: 0089, acc: 5.62, label: , predict: PlayingCello
id: 0090, acc: 7.78, label: Archery, predict: PlayingCello
id: 0090, acc: 48.89, label: , predict: Archery
id: 0090, acc: 5.56, label: , predict: PlayingCello
id: 0091, acc: 7.69, label: Archery, predict: GolfSwing
id: 0091, acc: 48.35, label: , predict: GolfSwing
id: 0091, acc: 5.49, label: , predict: GolfSwing
id: 0092, acc: 7.61, label: Archery, predict: JumpingJack
id: 0092, acc: 48.91, label: , predict: Archery
id: 0092, acc: 5.43, label: , predict: JumpingJack
id: 0093, acc: 7.53, label: Archery, predict: WallPushups
id: 0093, acc: 48.39, label: , predict: WallPushups
id: 0093, acc: 5.38, label: , predict: WallPushups
id: 0094, acc: 7.45, label: Archery, predict: BalanceBeam
id: 0094, acc: 47.87, label: , predict: BalanceBeam
id: 0094, acc: 5.32, label: , predict: BalanceBeam
id: 0095, acc: 7.37, label: Archery, predict: BlowDryHair
id: 0095, acc: 47.37, label: , predict: BlowDryHair
id: 0095, acc: 5.26, label: , predict: BlowDryHair
id: 0096, acc: 7.29, label: Archery, predict: PlayingCello
id: 0096, acc: 47.92, label: , predict: Archery
id: 0096, acc: 5.21, label: , predict: PlayingCello
id: 0097, acc: 7.22, label: Archery, predict: PlayingCello
id: 0097, acc: 47.42, label: , predict: JugglingBalls
id: 0097, acc: 5.15, label: , predict: PlayingCello
id: 0098, acc: 7.14, label: Archery, predict: PlayingCello
id: 0098, acc: 46.94, label: , predict: JugglingBalls
id: 0098, acc: 5.10, label: , predict: PlayingCello
id: 0099, acc: 7.07, label: Archery, predict: PlayingViolin
id: 0099, acc: 46.46, label: , predict: JugglingBalls
id: 0099, acc: 5.05, label: , predict: PlayingViolin
id: 0100, acc: 7.00, label: Archery, predict: JugglingBalls
id: 0100, acc: 46.00, label: , predict: JugglingBalls
id: 0100, acc: 5.00, label: , predict: JugglingBalls
id: 0101, acc: 6.93, label: Archery, predict: VolleyballSpiking
id: 0101, acc: 45.54, label: , predict: VolleyballSpiking
id: 0101, acc: 4.95, label: , predict: VolleyballSpiking
id: 0102, acc: 6.86, label: Archery, predict: ParallelBars
id: 0102, acc: 45.10, label: , predict: VolleyballSpiking
id: 0102, acc: 4.90, label: , predict: ParallelBars
id: 0103, acc: 6.80, label: Archery, predict: PoleVault
id: 0103, acc: 44.66, label: , predict: VolleyballSpiking
id: 0103, acc: 4.85, label: , predict: PoleVault
id: 0104, acc: 6.73, label: Archery, predict: RopeClimbing
id: 0104, acc: 45.19, label: , predict: Archery
id: 0104, acc: 4.81, label: , predict: HandstandWalking
id: 0105, acc: 6.67, label: Archery, predict: HandstandWalking
id: 0105, acc: 45.71, label: , predict: Archery
id: 0105, acc: 4.76, label: , predict: HandstandWalking
id: 0106, acc: 6.60, label: Archery, predict: UnevenBars
id: 0106, acc: 45.28, label: , predict: JugglingBalls
id: 0106, acc: 4.72, label: , predict: UnevenBars
id: 0107, acc: 6.54, label: Archery, predict: YoYo
id: 0107, acc: 44.86, label: , predict: YoYo
id: 0107, acc: 4.67, label: , predict: YoYo
id: 0108, acc: 6.48, label: Archery, predict: SkyDiving
id: 0108, acc: 44.44, label: , predict: JugglingBalls
id: 0108, acc: 4.63, label: , predict: UnevenBars
id: 0109, acc: 6.42, label: Archery, predict: YoYo
id: 0109, acc: 44.04, label: , predict: JugglingBalls
id: 0109, acc: 4.59, label: , predict: YoYo
id: 0110, acc: 6.36, label: Archery, predict: JugglingBalls
id: 0110, acc: 43.64, label: , predict: JugglingBalls
id: 0110, acc: 4.55, label: , predict: JugglingBalls
id: 0111, acc: 6.31, label: Archery, predict: YoYo
id: 0111, acc: 43.24, label: , predict: JugglingBalls
id: 0111, acc: 4.50, label: , predict: YoYo
id: 0112, acc: 6.25, label: Archery, predict: PlayingViolin
id: 0112, acc: 43.75, label: , predict: Archery
id: 0112, acc: 4.46, label: , predict: PlayingViolin
id: 0113, acc: 6.19, label: Archery, predict: PlayingViolin
id: 0113, acc: 44.25, label: , predict: Archery
id: 0113, acc: 4.42, label: , predict: PlayingViolin
id: 0114, acc: 6.14, label: Archery, predict: SkyDiving
id: 0114, acc: 44.74, label: , predict: Archery
id: 0114, acc: 4.39, label: , predict: SkyDiving
id: 0115, acc: 6.09, label: Archery, predict: PlayingViolin
id: 0115, acc: 45.22, label: , predict: Archery
id: 0115, acc: 4.35, label: , predict: PlayingViolin
id: 0116, acc: 6.03, label: Archery, predict: BlowDryHair
id: 0116, acc: 45.69, label: , predict: Archery
id: 0116, acc: 4.31, label: , predict: BlowDryHair
id: 0117, acc: 5.98, label: Archery, predict: PlayingViolin
id: 0117, acc: 45.30, label: , predict: PlayingViolin
id: 0117, acc: 4.27, label: , predict: PlayingViolin
id: 0118, acc: 5.93, label: BabyCrawling, predict: RockClimbingIndoor
id: 0118, acc: 44.92, label: , predict: RockClimbingIndoor
id: 0118, acc: 4.24, label: , predict: RockClimbingIndoor
id: 0119, acc: 5.88, label: BabyCrawling, predict: RockClimbingIndoor
id: 0119, acc: 44.54, label: , predict: WritingOnBoard
id: 0119, acc: 4.20, label: , predict: RockClimbingIndoor
id: 0120, acc: 5.83, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 44.17, label: , predict: RockClimbingIndoor
id: 0120, acc: 4.17, label: , predict: RockClimbingIndoor
id: 0121, acc: 5.79, label: BabyCrawling, predict: BlowDryHair
id: 0121, acc: 43.80, label: , predict: PlayingGuitar
id: 0121, acc: 4.13, label: , predict: BlowDryHair
id: 0122, acc: 5.74, label: BabyCrawling, predict: PlayingDaf
id: 0122, acc: 43.44, label: , predict: ShavingBeard
id: 0122, acc: 4.10, label: , predict: PlayingDaf
id: 0123, acc: 5.69, label: BabyCrawling, predict: FieldHockeyPenalty
id: 0123, acc: 43.09, label: , predict: FieldHockeyPenalty
id: 0123, acc: 4.07, label: , predict: FieldHockeyPenalty
id: 0124, acc: 5.65, label: BabyCrawling, predict: JugglingBalls
id: 0124, acc: 43.55, label: , predict: BabyCrawling
id: 0124, acc: 4.03, label: , predict: JugglingBalls
id: 0125, acc: 5.60, label: BabyCrawling, predict: RockClimbingIndoor
id: 0125, acc: 43.20, label: , predict: RockClimbingIndoor
id: 0125, acc: 4.00, label: , predict: RockClimbingIndoor
id: 0126, acc: 5.56, label: BabyCrawling, predict: MilitaryParade
id: 0126, acc: 43.65, label: , predict: BabyCrawling
id: 0126, acc: 3.97, label: , predict: MilitaryParade
id: 0127, acc: 5.51, label: BabyCrawling, predict: BrushingTeeth
id: 0127, acc: 43.31, label: , predict: RockClimbingIndoor
id: 0127, acc: 3.94, label: , predict: BrushingTeeth
id: 0128, acc: 5.47, label: BabyCrawling, predict: Rafting
id: 0128, acc: 42.97, label: , predict: Rafting
id: 0128, acc: 3.91, label: , predict: Rafting
id: 0129, acc: 5.43, label: BabyCrawling, predict: Rafting
id: 0129, acc: 42.64, label: , predict: Rafting
id: 0129, acc: 3.88, label: , predict: Rafting
id: 0130, acc: 5.38, label: BabyCrawling, predict: RockClimbingIndoor
id: 0130, acc: 42.31, label: , predict: RockClimbingIndoor
id: 0130, acc: 3.85, label: , predict: RockClimbingIndoor
id: 0131, acc: 5.34, label: BabyCrawling, predict: BrushingTeeth
id: 0131, acc: 41.98, label: , predict: RockClimbingIndoor
id: 0131, acc: 3.82, label: , predict: BrushingTeeth
id: 0132, acc: 5.30, label: BabyCrawling, predict: BrushingTeeth
id: 0132, acc: 42.42, label: , predict: BabyCrawling
id: 0132, acc: 3.79, label: , predict: BrushingTeeth
id: 0133, acc: 5.26, label: BabyCrawling, predict: Rafting
id: 0133, acc: 42.86, label: , predict: BabyCrawling
id: 0133, acc: 3.76, label: , predict: Rafting
id: 0134, acc: 5.22, label: BabyCrawling, predict: MilitaryParade
id: 0134, acc: 43.28, label: , predict: BabyCrawling
id: 0134, acc: 3.73, label: , predict: YoYo
id: 0135, acc: 5.19, label: BabyCrawling, predict: JugglingBalls
id: 0135, acc: 42.96, label: , predict: JugglingBalls
id: 0135, acc: 3.70, label: , predict: JugglingBalls
id: 0136, acc: 5.15, label: BabyCrawling, predict: CuttingInKitchen
id: 0136, acc: 43.38, label: , predict: BabyCrawling
id: 0136, acc: 3.68, label: , predict: CuttingInKitchen
id: 0137, acc: 5.11, label: BabyCrawling, predict: SumoWrestling
id: 0137, acc: 43.80, label: , predict: BabyCrawling
id: 0137, acc: 3.65, label: , predict: SumoWrestling
id: 0138, acc: 5.07, label: BabyCrawling, predict: SumoWrestling
id: 0138, acc: 44.20, label: , predict: BabyCrawling
id: 0138, acc: 3.62, label: , predict: SumoWrestling
id: 0139, acc: 5.04, label: BabyCrawling, predict: SumoWrestling
id: 0139, acc: 44.60, label: , predict: BabyCrawling
id: 0139, acc: 3.60, label: , predict: SumoWrestling
id: 0140, acc: 5.00, label: BabyCrawling, predict: HandstandWalking
id: 0140, acc: 45.00, label: , predict: BabyCrawling
id: 0140, acc: 3.57, label: , predict: HandstandWalking
id: 0141, acc: 4.96, label: BabyCrawling, predict: TaiChi
id: 0141, acc: 44.68, label: , predict: TaiChi
id: 0141, acc: 3.55, label: , predict: TaiChi
id: 0142, acc: 4.93, label: BabyCrawling, predict: HandstandWalking
id: 0142, acc: 44.37, label: , predict: PlayingSitar
id: 0142, acc: 3.52, label: , predict: HandstandWalking
id: 0143, acc: 4.90, label: BabyCrawling, predict: YoYo
id: 0143, acc: 44.06, label: , predict: HeadMassage
id: 0143, acc: 3.50, label: , predict: JugglingBalls
id: 0144, acc: 4.86, label: BabyCrawling, predict: HandstandPushups
id: 0144, acc: 43.75, label: , predict: FrontCrawl
id: 0144, acc: 3.47, label: , predict: HandstandPushups
id: 0145, acc: 4.83, label: BabyCrawling, predict: HeadMassage
id: 0145, acc: 43.45, label: , predict: HeadMassage
id: 0145, acc: 3.45, label: , predict: HeadMassage
id: 0146, acc: 4.79, label: BabyCrawling, predict: Swing
id: 0146, acc: 43.15, label: , predict: Swing
id: 0146, acc: 3.42, label: , predict: Swing
id: 0147, acc: 4.76, label: BabyCrawling, predict: WritingOnBoard
id: 0147, acc: 42.86, label: , predict: WritingOnBoard
id: 0147, acc: 3.40, label: , predict: WritingOnBoard
id: 0148, acc: 4.73, label: BabyCrawling, predict: Rafting
id: 0148, acc: 42.57, label: , predict: Rafting
id: 0148, acc: 3.38, label: , predict: Rafting
id: 0149, acc: 4.70, label: BabyCrawling, predict: BrushingTeeth
id: 0149, acc: 42.28, label: , predict: BrushingTeeth
id: 0149, acc: 3.36, label: , predict: BrushingTeeth
id: 0150, acc: 4.67, label: BabyCrawling, predict: SumoWrestling
id: 0150, acc: 42.67, label: , predict: BabyCrawling
id: 0150, acc: 3.33, label: , predict: SumoWrestling
id: 0151, acc: 4.64, label: BabyCrawling, predict: CuttingInKitchen
id: 0151, acc: 42.38, label: , predict: Rafting
