Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingDaf
id: 0165, acc: 43.03, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 42.77, label: BalanceBeam, predict: PushUps
id: 0167, acc: 42.51, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 42.26, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 42.60, label: BalanceBeam, predict: BalanceBeam
id: 0170, acc: 42.94, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 43.27, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 43.60, label: BalanceBeam, predict: BalanceBeam
id: 0173, acc: 43.35, label: BalanceBeam, predict: Rowing
id: 0174, acc: 43.10, label: BalanceBeam, predict: Diving
id: 0175, acc: 43.43, label: BalanceBeam, predict: BalanceBeam
id: 0176, acc: 43.18, label: BalanceBeam, predict: Rowing
id: 0177, acc: 42.94, label: BalanceBeam, predict: Rowing
id: 0178, acc: 42.70, label: BalanceBeam, predict: Diving
id: 0179, acc: 42.46, label: BalanceBeam, predict: Diving
id: 0180, acc: 42.78, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 43.09, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 42.86, label: BalanceBeam, predict: RockClimbingIndoor
id: 0183, acc: 42.62, label: BalanceBeam, predict: HulaHoop
id: 0184, acc: 42.93, label: BandMarching, predict: BandMarching
id: 0185, acc: 43.24, label: BandMarching, predict: BandMarching
id: 0186, acc: 43.55, label: BandMarching, predict: BandMarching
id: 0187, acc: 43.32, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 43.09, label: BandMarching, predict: FieldHockeyPenalty
id: 0189, acc: 42.86, label: BandMarching, predict: FieldHockeyPenalty
id: 0190, acc: 42.63, label: BandMarching, predict: FieldHockeyPenalty
id: 0191, acc: 42.41, label: BandMarching, predict: MilitaryParade
id: 0192, acc: 42.19, label: BandMarching, predict: MilitaryParade
id: 0193, acc: 41.97, label: BandMarching, predict: Rowing
id: 0194, acc: 42.27, label: BandMarching, predict: BandMarching
id: 0195, acc: 42.05, label: BandMarching, predict: HorseRiding
id: 0196, acc: 41.84, label: BandMarching, predict: SkateBoarding
id: 0197, acc: 41.62, label: BandMarching, predict: SkateBoarding
id: 0198, acc: 41.41, label: BandMarching, predict: Rowing
id: 0199, acc: 41.21, label: BandMarching, predict: IceDancing
id: 0200, acc: 41.00, label: BandMarching, predict: MilitaryParade
id: 0201, acc: 40.80, label: BandMarching, predict: PlayingTabla
id: 0202, acc: 40.59, label: BandMarching, predict: MilitaryParade
id: 0203, acc: 40.39, label: BandMarching, predict: YoYo
id: 0204, acc: 40.69, label: BandMarching, predict: BandMarching
id: 0205, acc: 40.49, label: BandMarching, predict: Archery
id: 0206, acc: 40.78, label: BandMarching, predict: BandMarching
id: 0207, acc: 41.06, label: BandMarching, predict: BandMarching
id: 0208, acc: 41.35, label: BandMarching, predict: BandMarching
id: 0209, acc: 41.15, label: BandMarching, predict: MilitaryParade
id: 0210, acc: 40.95, label: BandMarching, predict: Rowing
id: 0211, acc: 40.76, label: BandMarching, predict: MilitaryParade
id: 0212, acc: 40.57, label: BandMarching, predict: MilitaryParade
id: 0213, acc: 40.38, label: BandMarching, predict: Rafting
id: 0214, acc: 40.19, label: BandMarching, predict: CliffDiving
id: 0215, acc: 40.00, label: BandMarching, predict: MilitaryParade
id: 0216, acc: 39.81, label: BandMarching, predict: BasketballDunk
id: 0217, acc: 39.63, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 39.45, label: BandMarching, predict: MilitaryParade
id: 0219, acc: 39.27, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 39.09, label: BandMarching, predict: RockClimbingIndoor
id: 0221, acc: 38.91, label: BandMarching, predict: YoYo
id: 0222, acc: 39.19, label: BandMarching, predict: BandMarching
id: 0223, acc: 39.46, label: BandMarching, predict: BandMarching
id: 0224, acc: 39.73, label: BandMarching, predict: BandMarching
id: 0225, acc: 39.56, label: BandMarching, predict: SalsaSpin
id: 0226, acc: 39.38, label: BandMarching, predict: SalsaSpin
id: 0227, acc: 39.21, label: BaseballPitch, predict: TennisSwing
id: 0228, acc: 39.04, label: BaseballPitch, predict: TennisSwing
id: 0229, acc: 38.86, label: BaseballPitch, predict: Basketball
id: 0230, acc: 38.70, label: BaseballPitch, predict: TennisSwing
id: 0231, acc: 38.53, label: BaseballPitch, predict: Basketball
id: 0232, acc: 38.36, label: BaseballPitch, predict: Basketball
id: 0233, acc: 38.63, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 38.46, label: BaseballPitch, predict: LongJump
id: 0235, acc: 38.72, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 38.56, label: BaseballPitch, predict: LongJump
id: 0237, acc: 38.40, label: BaseballPitch, predict: BalanceBeam
id: 0238, acc: 38.24, label: BaseballPitch, predict: BabyCrawling
id: 0239, acc: 38.08, label: BaseballPitch, predict: BabyCrawling
id: 0240, acc: 37.92, label: BaseballPitch, predict: Fencing
id: 0241, acc: 37.76, label: BaseballPitch, predict: Fencing
id: 0242, acc: 37.60, label: BaseballPitch, predict: CricketShot
id: 0243, acc: 37.45, label: BaseballPitch, predict: CricketShot
id: 0244, acc: 37.30, label: BaseballPitch, predict: RockClimbingIndoor
id: 0245, acc: 37.14, label: BaseballPitch, predict: RockClimbingIndoor
id: 0246, acc: 36.99, label: BaseballPitch, predict: RockClimbingIndoor
id: 0247, acc: 36.84, label: BaseballPitch, predict: RockClimbingIndoor
id: 0248, acc: 36.69, label: BaseballPitch, predict: RockClimbingIndoor
id: 0249, acc: 36.95, label: BaseballPitch, predict: BaseballPitch
id: 0250, acc: 36.80, label: BaseballPitch, predict: Fencing
id: 0251, acc: 36.65, label: BaseballPitch, predict: TennisSwing
id: 0252, acc: 36.51, label: BaseballPitch, predict: TennisSwing
id: 0253, acc: 36.36, label: BaseballPitch, predict: TennisSwing
id: 0254, acc: 36.22, label: BaseballPitch, predict: TennisSwing
id: 0255, acc: 36.47, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 36.72, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 36.96, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 37.21, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 37.45, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 37.69, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 37.93, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 38.17, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 38.02, label: BaseballPitch, predict: Shotput
id: 0264, acc: 38.26, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 38.11, label: BaseballPitch, predict: GolfSwing
id: 0266, acc: 38.35, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 38.20, label: BaseballPitch, predict: Shotput
id: 0268, acc: 38.43, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 38.66, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 38.52, label: Basketball, predict: TennisSwing
id: 0271, acc: 38.38, label: Basketball, predict: TennisSwing
id: 0272, acc: 38.24, label: Basketball, predict: TennisSwing
id: 0273, acc: 38.10, label: Basketball, predict: TennisSwing
id: 0274, acc: 37.96, label: Basketball, predict: TennisSwing
id: 0275, acc: 37.82, label: Basketball, predict: TennisSwing
id: 0276, acc: 37.68, label: Basketball, predict: VolleyballSpiking
id: 0277, acc: 37.55, label: Basketball, predict: VolleyballSpiking
id: 0278, acc: 37.41, label: Basketball, predict: VolleyballSpiking
id: 0279, acc: 37.28, label: Basketball, predict: TaiChi
id: 0280, acc: 37.14, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 37.01, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 36.88, label: Basketball, predict: VolleyballSpiking
id: 0283, acc: 37.10, label: Basketball, predict: Basketball
id: 0284, acc: 37.32, label: Basketball, predict: Basketball
id: 0285, acc: 37.54, label: Basketball, predict: Basketball
id: 0286, acc: 37.76, label: Basketball, predict: Basketball
id: 0287, acc: 37.63, label: Basketball, predict: MoppingFloor
id: 0288, acc: 37.85, label: Basketball, predict: Basketball
id: 0289, acc: 37.72, label: Basketball, predict: Archery
id: 0290, acc: 37.59, label: Basketball, predict: Rowing
id: 0291, acc: 37.46, label: Basketball, predict: Rowing
id: 0292, acc: 37.33, label: Basketball, predict: SkateBoarding
id: 0293, acc: 37.20, label: Basketball, predict: FieldHockeyPenalty
id: 0294, acc: 37.07, label: Basketball, predict: HandstandPushups
id: 0295, acc: 36.95, label: Basketball, predict: VolleyballSpiking
id: 0296, acc: 36.82, label: Basketball, predict: Rowing
id: 0297, acc: 36.70, label: Basketball, predict: CliffDiving
id: 0298, acc: 36.58, label: Basketball, predict: TennisSwing
id: 0299, acc: 36.45, label: Basketball, predict: RopeClimbing
id: 0300, acc: 36.33, label: Basketball, predict: RopeClimbing
id: 0301, acc: 36.54, label: Basketball, predict: Basketball
id: 0302, acc: 36.75, label: Basketball, predict: Basketball
id: 0303, acc: 36.96, label: Basketball, predict: Basketball
id: 0304, acc: 36.84, label: Basketball, predict: Swing
id: 0305, acc: 37.05, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 37.25, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 37.46, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 37.66, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 37.86, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 38.06, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 38.26, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 38.46, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 38.66, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 38.85, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 38.73, label: BasketballDunk, predict: RockClimbingIndoor
id: 0316, acc: 38.92, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 39.12, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 38.99, label: BasketballDunk, predict: RockClimbingIndoor
id: 0319, acc: 38.87, label: BasketballDunk, predict: SumoWrestling
id: 0320, acc: 39.06, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 39.25, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 39.44, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 39.63, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 39.81, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 40.00, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 40.18, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 40.37, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 40.55, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 40.73, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 40.91, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 41.09, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 40.96, label: BasketballDunk, predict: TennisSwing
id: 0333, acc: 41.14, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 41.32, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 41.49, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 41.67, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 41.84, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 41.72, label: BasketballDunk, predict: Fencing
id: 0339, acc: 41.59, label: BasketballDunk, predict: Rowing
id: 0340, acc: 41.76, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 41.64, label: BasketballDunk, predict: SumoWrestling
id: 0342, acc: 41.52, label: BenchPress, predict: CleanAndJerk
id: 0343, acc: 41.40, label: BenchPress, predict: CleanAndJerk
id: 0344, acc: 41.28, label: BenchPress, predict: CleanAndJerk
id: 0345, acc: 41.16, label: BenchPress, predict: CleanAndJerk
id: 0346, acc: 41.33, label: BenchPress, predict: BenchPress
id: 0347, acc: 41.21, label: BenchPress, predict: CleanAndJerk
id: 0348, acc: 41.38, label: BenchPress, predict: BenchPress
id: 0349, acc: 41.55, label: BenchPress, predict: BenchPress
id: 0350, acc: 41.71, label: BenchPress, predict: BenchPress
id: 0351, acc: 41.88, label: BenchPress, predict: BenchPress
id: 0352, acc: 42.05, label: BenchPress, predict: BenchPress
id: 0353, acc: 42.21, label: BenchPress, predict: BenchPress
id: 0354, acc: 42.37, label: BenchPress, predict: BenchPress
id: 0355, acc: 42.54, label: BenchPress, predict: BenchPress
id: 0356, acc: 42.70, label: BenchPress, predict: BenchPress
id: 0357, acc: 42.86, label: BenchPress, predict: BenchPress
id: 0358, acc: 43.02, label: BenchPress, predict: BenchPress
id: 0359, acc: 43.18, label: BenchPress, predict: BenchPress
id: 0360, acc: 43.33, label: BenchPress, predict: BenchPress
id: 0361, acc: 43.21, label: BenchPress, predict: Drumming
id: 0362, acc: 43.37, label: BenchPress, predict: BenchPress
id: 0363, acc: 43.53, label: BenchPress, predict: BenchPress
id: 0364, acc: 43.41, label: BenchPress, predict: Hammering
id: 0365, acc: 43.56, label: BenchPress, predict: BenchPress
id: 0366, acc: 43.72, label: BenchPress, predict: BenchPress
id: 0367, acc: 43.87, label: BenchPress, predict: BenchPress
id: 0368, acc: 44.02, label: BenchPress, predict: BenchPress
id: 0369, acc: 44.17, label: BenchPress, predict: BenchPress
id: 0370, acc: 44.32, label: BenchPress, predict: BenchPress
id: 0371, acc: 44.47, label: BenchPress, predict: BenchPress
id: 0372, acc: 44.62, label: BenchPress, predict: BenchPress
id: 0373, acc: 44.77, label: BenchPress, predict: BenchPress
id: 0374, acc: 44.92, label: BenchPress, predict: BenchPress
id: 0375, acc: 45.07, label: BenchPress, predict: BenchPress
id: 0376, acc: 45.21, label: BenchPress, predict: BenchPress
id: 0377, acc: 45.36, label: BenchPress, predict: BenchPress
id: 0378, acc: 45.50, label: BenchPress, predict: BenchPress
id: 0379, acc: 45.65, label: BenchPress, predict: BenchPress
id: 0380, acc: 45.79, label: BenchPress, predict: BenchPress
id: 0381, acc: 45.93, label: BenchPress, predict: BenchPress
id: 0382, acc: 46.07, label: BenchPress, predict: BenchPress
id: 0383, acc: 46.21, label: BenchPress, predict: BenchPress
id: 0384, acc: 46.35, label: BenchPress, predict: BenchPress
id: 0385, acc: 46.49, label: BenchPress, predict: BenchPress
id: 0386, acc: 46.63, label: BenchPress, predict: BenchPress
id: 0387, acc: 46.77, label: BenchPress, predict: BenchPress
id: 0388, acc: 46.91, label: BenchPress, predict: BenchPress
id: 0389, acc: 47.04, label: BenchPress, predict: BenchPress
id: 0390, acc: 46.92, label: Biking, predict: Rowing
id: 0391, acc: 46.80, label: Biking, predict: Rowing
id: 0392, acc: 46.68, label: Biking, predict: Rowing
id: 0393, acc: 46.56, label: Biking, predict: SkateBoarding
id: 0394, acc: 46.45, label: Biking, predict: Skiing
id: 0395, acc: 46.33, label: Biking, predict: PizzaTossing
id: 0396, acc: 46.21, label: Biking, predict: PizzaTossing
id: 0397, acc: 46.10, label: Biking, predict: PizzaTossing
id: 0398, acc: 46.23, label: Biking, predict: Biking
id: 0399, acc: 46.12, label: Biking, predict: Skiing
id: 0400, acc: 46.00, label: Biking, predict: Skiing
id: 0401, acc: 45.89, label: Biking, predict: BabyCrawling
id: 0402, acc: 45.77, label: Biking, predict: BlowingCandles
id: 0403, acc: 45.66, label: Biking, predict: BlowingCandles
id: 0404, acc: 45.54, label: Biking, predict: BabyCrawling
id: 0405, acc: 45.43, label: Biking, predict: BabyCrawling
id: 0406, acc: 45.32, label: Biking, predict: CuttingInKitchen
id: 0407, acc: 45.21, label: Biking, predict: SkateBoarding
id: 0408, acc: 45.10, label: Biking, predict: WalkingWithDog
id: 0409, acc: 44.99, label: Biking, predict: WalkingWithDog
id: 0410, acc: 44.88, label: Biking, predict: PlayingDaf
