Namespace(arch='resnext-101', attack_bn='clean', attack_iter=5, attack_type='clean', batch_size=32, epsilon=4, exp_name='mix_avg', framing_width=5, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/mix_clean_pgd_roa3/save_3.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)PGD

Namespace(arch='resnext-101', attack_bn='clean', attack_iter=5, attack_type='clean', batch_size=32, epsilon=4, exp_name='mix_avg', framing_width=5, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/mix_clean_pgd_roa3/save_3.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)PGD

Namespace(arch='resnext-101', attack_bn='clean', attack_iter=5, attack_type='clean', batch_size=32, epsilon=4, exp_name='mix_avg', framing_width=5, inf_bn='clean', input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/mix_clean_pgd_roa3/save_3.pth', model_depth=101, model_name='resnext', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Typing
id: 0031, acc: 77.42, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 78.12, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 75.76, label: ApplyEyeMakeup, predict: BoxingPunchingBag
id: 0034, acc: 76.47, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 77.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0037, acc: 72.97, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0038, acc: 71.05, label: ApplyEyeMakeup, predict: PlayingFlute
id: 0039, acc: 69.23, label: ApplyEyeMakeup, predict: CliffDiving
id: 0040, acc: 70.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 70.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 69.77, label: ApplyEyeMakeup, predict: Knitting
id: 0044, acc: 68.18, label: ApplyEyeMakeup, predict: Haircut
id: 0045, acc: 66.67, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 65.22, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 63.83, label: ApplyLipstick, predict: ShavingBeard
id: 0048, acc: 62.50, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 61.22, label: ApplyLipstick, predict: ShavingBeard
id: 0050, acc: 60.00, label: ApplyLipstick, predict: CliffDiving
id: 0051, acc: 58.82, label: ApplyLipstick, predict: CliffDiving
id: 0052, acc: 57.69, label: ApplyLipstick, predict: ShavingBeard
id: 0053, acc: 56.60, label: ApplyLipstick, predict: CliffDiving
id: 0054, acc: 55.56, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 54.55, label: ApplyLipstick, predict: ShavingBeard
id: 0056, acc: 53.57, label: ApplyLipstick, predict: PullUps
id: 0057, acc: 52.63, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 51.72, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0059, acc: 50.85, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0060, acc: 50.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0061, acc: 49.18, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0062, acc: 48.39, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0063, acc: 47.62, label: ApplyLipstick, predict: BlowingCandles
id: 0064, acc: 46.88, label: ApplyLipstick, predict: BlowingCandles
id: 0065, acc: 46.15, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 45.45, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0067, acc: 44.78, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0068, acc: 44.12, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0069, acc: 43.48, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0070, acc: 42.86, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0071, acc: 42.25, label: ApplyLipstick, predict: ShavingBeard
id: 0072, acc: 41.67, label: ApplyLipstick, predict: BoxingPunchingBag
id: 0073, acc: 41.10, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0074, acc: 40.54, label: ApplyLipstick, predict: BlowingCandles
id: 0075, acc: 40.00, label: ApplyLipstick, predict: BlowingCandles
id: 0076, acc: 39.47, label: ApplyLipstick, predict: BlowingCandles
id: 0077, acc: 38.96, label: Archery, predict: Hammering
id: 0078, acc: 38.46, label: Archery, predict: ThrowDiscus
id: 0079, acc: 37.97, label: Archery, predict: ThrowDiscus
id: 0080, acc: 37.50, label: Archery, predict: ThrowDiscus
id: 0081, acc: 37.04, label: Archery, predict: Knitting
id: 0082, acc: 36.59, label: Archery, predict: ThrowDiscus
id: 0083, acc: 36.14, label: Archery, predict: Hammering
id: 0084, acc: 36.90, label: Archery, predict: Archery
id: 0085, acc: 37.65, label: Archery, predict: Archery
id: 0086, acc: 38.37, label: Archery, predict: Archery
id: 0087, acc: 37.93, label: Archery, predict: HandstandWalking
id: 0088, acc: 38.64, label: Archery, predict: Archery
id: 0089, acc: 39.33, label: Archery, predict: Archery
id: 0090, acc: 40.00, label: Archery, predict: Archery
id: 0091, acc: 39.56, label: Archery, predict: GolfSwing
id: 0092, acc: 40.22, label: Archery, predict: Archery
id: 0093, acc: 39.78, label: Archery, predict: WallPushups
id: 0094, acc: 39.36, label: Archery, predict: RockClimbingIndoor
id: 0095, acc: 38.95, label: Archery, predict: RopeClimbing
id: 0096, acc: 38.54, label: Archery, predict: PlayingViolin
id: 0097, acc: 38.14, label: Archery, predict: PlayingViolin
id: 0098, acc: 37.76, label: Archery, predict: PlayingViolin
id: 0099, acc: 37.37, label: Archery, predict: PlayingViolin
id: 0100, acc: 37.00, label: Archery, predict: PlayingViolin
id: 0101, acc: 36.63, label: Archery, predict: VolleyballSpiking
id: 0102, acc: 36.27, label: Archery, predict: WritingOnBoard
id: 0103, acc: 35.92, label: Archery, predict: BoxingSpeedBag
id: 0104, acc: 35.58, label: Archery, predict: HandstandWalking
id: 0105, acc: 35.24, label: Archery, predict: MoppingFloor
id: 0106, acc: 34.91, label: Archery, predict: Haircut
id: 0107, acc: 34.58, label: Archery, predict: Haircut
id: 0108, acc: 34.26, label: Archery, predict: PlayingViolin
id: 0109, acc: 33.94, label: Archery, predict: Haircut
id: 0110, acc: 33.64, label: Archery, predict: Haircut
id: 0111, acc: 33.33, label: Archery, predict: Drumming
id: 0112, acc: 33.04, label: Archery, predict: PlayingViolin
id: 0113, acc: 32.74, label: Archery, predict: PlayingViolin
id: 0114, acc: 32.46, label: Archery, predict: WritingOnBoard
id: 0115, acc: 32.17, label: Archery, predict: WritingOnBoard
id: 0116, acc: 31.90, label: Archery, predict: HandstandPushups
id: 0117, acc: 31.62, label: Archery, predict: PushUps
id: 0118, acc: 31.36, label: BabyCrawling, predict: RockClimbingIndoor
id: 0119, acc: 31.09, label: BabyCrawling, predict: PlayingDaf
id: 0120, acc: 30.83, label: BabyCrawling, predict: PushUps
id: 0121, acc: 31.40, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 31.97, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 32.52, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 33.06, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 32.80, label: BabyCrawling, predict: RockClimbingIndoor
id: 0126, acc: 33.33, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 33.07, label: BabyCrawling, predict: RockClimbingIndoor
id: 0128, acc: 33.59, label: BabyCrawling, predict: BabyCrawling
id: 0129, acc: 33.33, label: BabyCrawling, predict: Rafting
id: 0130, acc: 33.08, label: BabyCrawling, predict: Rafting
id: 0131, acc: 32.82, label: BabyCrawling, predict: MoppingFloor
id: 0132, acc: 33.33, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 33.83, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 34.33, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 34.81, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 34.56, label: BabyCrawling, predict: SumoWrestling
id: 0137, acc: 34.31, label: BabyCrawling, predict: PushUps
id: 0138, acc: 34.06, label: BabyCrawling, predict: PushUps
id: 0139, acc: 33.81, label: BabyCrawling, predict: PushUps
id: 0140, acc: 33.57, label: BabyCrawling, predict: SumoWrestling
id: 0141, acc: 33.33, label: BabyCrawling, predict: HandstandPushups
id: 0142, acc: 33.10, label: BabyCrawling, predict: HandstandWalking
id: 0143, acc: 32.87, label: BabyCrawling, predict: PullUps
id: 0144, acc: 32.64, label: BabyCrawling, predict: HandstandPushups
id: 0145, acc: 32.41, label: BabyCrawling, predict: BlowingCandles
id: 0146, acc: 32.19, label: BabyCrawling, predict: PlayingDaf
id: 0147, acc: 31.97, label: BabyCrawling, predict: WritingOnBoard
id: 0148, acc: 31.76, label: BabyCrawling, predict: SumoWrestling
id: 0149, acc: 32.21, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 32.00, label: BabyCrawling, predict: MoppingFloor
id: 0151, acc: 31.79, label: BabyCrawling, predict: Rafting
id: 0152, acc: 31.58, label: BabyCrawling, predict: MoppingFloor
id: 0153, acc: 31.37, label: BalanceBeam, predict: WallPushups
id: 0154, acc: 31.17, label: BalanceBeam, predict: Shotput
id: 0155, acc: 30.97, label: BalanceBeam, predict: Shotput
id: 0156, acc: 30.77, label: BalanceBeam, predict: HammerThrow
id: 0157, acc: 31.21, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 31.65, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 31.45, label: BalanceBeam, predict: Shotput
id: 0160, acc: 31.87, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 31.68, label: BalanceBeam, predict: Shotput
id: 0162, acc: 32.10, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 31.90, label: BalanceBeam, predict: Shotput
id: 0164, acc: 31.71, label: BalanceBeam, predict: Shotput
id: 0165, acc: 32.12, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 31.93, label: BalanceBeam, predict: Shotput
id: 0167, acc: 32.34, label: BalanceBeam, predict: BalanceBeam
id: 0168, acc: 32.14, label: BalanceBeam, predict: Rafting
id: 0169, acc: 31.95, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 32.35, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 32.16, label: BalanceBeam, predict: Shotput
id: 0172, acc: 31.98, label: BalanceBeam, predict: Shotput
id: 0173, acc: 31.79, label: BalanceBeam, predict: Shotput
id: 0174, acc: 31.61, label: BalanceBeam, predict: LongJump
id: 0175, acc: 31.43, label: BalanceBeam, predict: Shotput
id: 0176, acc: 31.25, label: BalanceBeam, predict: LongJump
id: 0177, acc: 31.07, label: BalanceBeam, predict: Shotput
id: 0178, acc: 30.90, label: BalanceBeam, predict: LongJump
id: 0179, acc: 30.73, label: BalanceBeam, predict: LongJump
id: 0180, acc: 30.56, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 30.39, label: BalanceBeam, predict: SumoWrestling
id: 0182, acc: 30.22, label: BalanceBeam, predict: UnevenBars
id: 0183, acc: 30.05, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 30.43, label: BandMarching, predict: BandMarching
id: 0185, acc: 30.81, label: BandMarching, predict: BandMarching
id: 0186, acc: 31.18, label: BandMarching, predict: BandMarching
id: 0187, acc: 31.02, label: BandMarching, predict: UnevenBars
id: 0188, acc: 30.85, label: BandMarching, predict: CricketShot
id: 0189, acc: 30.69, label: BandMarching, predict: Shotput
id: 0190, acc: 30.53, label: BandMarching, predict: Shotput
id: 0191, acc: 30.89, label: BandMarching, predict: BandMarching
id: 0192, acc: 31.25, label: BandMarching, predict: BandMarching
id: 0193, acc: 31.61, label: BandMarching, predict: BandMarching
id: 0194, acc: 31.96, label: BandMarching, predict: BandMarching
id: 0195, acc: 32.31, label: BandMarching, predict: BandMarching
id: 0196, acc: 32.14, label: BandMarching, predict: Biking
id: 0197, acc: 31.98, label: BandMarching, predict: Biking
id: 0198, acc: 32.32, label: BandMarching, predict: BandMarching
id: 0199, acc: 32.16, label: BandMarching, predict: SalsaSpin
id: 0200, acc: 32.50, label: BandMarching, predict: BandMarching
id: 0201, acc: 32.84, label: BandMarching, predict: BandMarching
id: 0202, acc: 33.17, label: BandMarching, predict: BandMarching
id: 0203, acc: 33.00, label: BandMarching, predict: LongJump
id: 0204, acc: 33.33, label: BandMarching, predict: BandMarching
id: 0205, acc: 33.17, label: BandMarching, predict: HighJump
id: 0206, acc: 33.50, label: BandMarching, predict: BandMarching
id: 0207, acc: 33.82, label: BandMarching, predict: BandMarching
id: 0208, acc: 34.13, label: BandMarching, predict: BandMarching
id: 0209, acc: 33.97, label: BandMarching, predict: HulaHoop
id: 0210, acc: 33.81, label: BandMarching, predict: Shotput
id: 0211, acc: 33.65, label: BandMarching, predict: Drumming
id: 0212, acc: 33.49, label: BandMarching, predict: JavelinThrow
id: 0213, acc: 33.80, label: BandMarching, predict: BandMarching
id: 0214, acc: 33.64, label: BandMarching, predict: HandstandWalking
id: 0215, acc: 33.49, label: BandMarching, predict: SalsaSpin
id: 0216, acc: 33.80, label: BandMarching, predict: BandMarching
id: 0217, acc: 33.64, label: BandMarching, predict: HorseRace
id: 0218, acc: 33.49, label: BandMarching, predict: Drumming
id: 0219, acc: 33.33, label: BandMarching, predict: ParallelBars
id: 0220, acc: 33.64, label: BandMarching, predict: BandMarching
id: 0221, acc: 33.48, label: BandMarching, predict: PlayingViolin
id: 0222, acc: 33.78, label: BandMarching, predict: BandMarching
id: 0223, acc: 34.08, label: BandMarching, predict: BandMarching
id: 0224, acc: 34.38, label: BandMarching, predict: BandMarching
id: 0225, acc: 34.67, label: BandMarching, predict: BandMarching
id: 0226, acc: 34.96, label: BandMarching, predict: BandMarching
id: 0227, acc: 34.80, label: BaseballPitch, predict: GolfSwing
id: 0228, acc: 34.65, label: BaseballPitch, predict: GolfSwing
id: 0229, acc: 34.50, label: BaseballPitch, predict: Basketball
id: 0230, acc: 34.35, label: BaseballPitch, predict: GolfSwing
id: 0231, acc: 34.20, label: BaseballPitch, predict: TennisSwing
id: 0232, acc: 34.05, label: BaseballPitch, predict: TennisSwing
id: 0233, acc: 33.91, label: BaseballPitch, predict: JavelinThrow
id: 0234, acc: 33.76, label: BaseballPitch, predict: LongJump
id: 0235, acc: 33.62, label: BaseballPitch, predict: LongJump
id: 0236, acc: 33.47, label: BaseballPitch, predict: LongJump
id: 0237, acc: 33.33, label: BaseballPitch, predict: TennisSwing
id: 0238, acc: 33.19, label: BaseballPitch, predict: Nunchucks
id: 0239, acc: 33.05, label: BaseballPitch, predict: CliffDiving
id: 0240, acc: 32.92, label: BaseballPitch, predict: GolfSwing
id: 0241, acc: 32.78, label: BaseballPitch, predict: GolfSwing
id: 0242, acc: 32.64, label: BaseballPitch, predict: TaiChi
id: 0243, acc: 32.51, label: BaseballPitch, predict: GolfSwing
id: 0244, acc: 32.38, label: BaseballPitch, predict: CricketBowling
id: 0245, acc: 32.24, label: BaseballPitch, predict: CricketBowling
id: 0246, acc: 32.11, label: BaseballPitch, predict: CricketBowling
id: 0247, acc: 31.98, label: BaseballPitch, predict: CricketBowling
id: 0248, acc: 31.85, label: BaseballPitch, predict: CricketShot
id: 0249, acc: 32.13, label: BaseballPitch, predict: BaseballPitch
id: 0250, acc: 32.40, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 32.67, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 32.94, label: BaseballPitch, predict: BaseballPitch
id: 0253, acc: 32.81, label: BaseballPitch, predict: TennisSwing
id: 0254, acc: 33.07, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 33.33, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 33.59, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 33.85, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 34.11, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 34.36, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 34.62, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 34.87, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 35.11, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 35.36, label: BaseballPitch, predict: BaseballPitch
id: 0264, acc: 35.61, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 35.85, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 36.09, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 36.33, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 36.57, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 36.80, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 36.67, label: Basketball, predict: TennisSwing
id: 0271, acc: 36.53, label: Basketball, predict: TennisSwing
id: 0272, acc: 36.40, label: Basketball, predict: TennisSwing
id: 0273, acc: 36.26, label: Basketball, predict: TennisSwing
id: 0274, acc: 36.13, label: Basketball, predict: TennisSwing
id: 0275, acc: 36.00, label: Basketball, predict: TennisSwing
id: 0276, acc: 35.87, label: Basketball, predict: TennisSwing
id: 0277, acc: 35.74, label: Basketball, predict: VolleyballSpiking
id: 0278, acc: 35.61, label: Basketball, predict: VolleyballSpiking
id: 0279, acc: 35.48, label: Basketball, predict: TaiChi
id: 0280, acc: 35.36, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 35.23, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 35.11, label: Basketball, predict: VolleyballSpiking
id: 0283, acc: 35.34, label: Basketball, predict: Basketball
id: 0284, acc: 35.56, label: Basketball, predict: Basketball
id: 0285, acc: 35.79, label: Basketball, predict: Basketball
id: 0286, acc: 36.01, label: Basketball, predict: Basketball
id: 0287, acc: 35.89, label: Basketball, predict: TennisSwing
id: 0288, acc: 36.11, label: Basketball, predict: Basketball
id: 0289, acc: 35.99, label: Basketball, predict: HandstandWalking
id: 0290, acc: 35.86, label: Basketball, predict: HandstandWalking
id: 0291, acc: 35.74, label: Basketball, predict: HandstandWalking
id: 0292, acc: 35.62, label: Basketball, predict: HandstandWalking
id: 0293, acc: 35.49, label: Basketball, predict: TennisSwing
id: 0294, acc: 35.37, label: Basketball, predict: RockClimbingIndoor
id: 0295, acc: 35.25, label: Basketball, predict: TennisSwing
id: 0296, acc: 35.14, label: Basketball, predict: TennisSwing
id: 0297, acc: 35.02, label: Basketball, predict: WritingOnBoard
id: 0298, acc: 34.90, label: Basketball, predict: TennisSwing
id: 0299, acc: 34.78, label: Basketball, predict: HandstandWalking
id: 0300, acc: 34.67, label: Basketball, predict: HandstandWalking
id: 0301, acc: 34.88, label: Basketball, predict: Basketball
id: 0302, acc: 35.10, label: Basketball, predict: Basketball
id: 0303, acc: 35.31, label: Basketball, predict: Basketball
id: 0304, acc: 35.20, label: Basketball, predict: Swing
id: 0305, acc: 35.41, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 35.62, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 35.83, label: BasketballDunk, predict: BasketballDunk
id: 0308, acc: 36.04, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 36.25, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 36.45, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 36.66, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 36.86, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 37.06, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 37.26, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 37.46, label: BasketballDunk, predict: BasketballDunk
id: 0316, acc: 37.66, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 37.85, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 38.05, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 38.24, label: BasketballDunk, predict: BasketballDunk
id: 0320, acc: 38.44, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 38.63, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 38.82, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 39.01, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 39.20, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 39.38, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 39.57, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 39.76, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 39.94, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 40.12, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 40.30, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 40.48, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 40.66, label: BasketballDunk, predict: BasketballDunk
id: 0333, acc: 40.84, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 41.02, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 41.19, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 41.37, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 41.54, label: BasketballDunk, predict: BasketballDunk
