Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingDaf
id: 0166, acc: 50.60, label: BalanceBeam, predict: Shotput
id: 0167, acc: 50.30, label: BalanceBeam, predict: Shotput
id: 0168, acc: 50.00, label: BalanceBeam, predict: Punch
id: 0169, acc: 49.70, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 50.00, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 50.29, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 50.58, label: BalanceBeam, predict: BalanceBeam
id: 0173, acc: 50.29, label: BalanceBeam, predict: Shotput
id: 0174, acc: 50.57, label: BalanceBeam, predict: BalanceBeam
id: 0175, acc: 50.86, label: BalanceBeam, predict: BalanceBeam
id: 0176, acc: 50.57, label: BalanceBeam, predict: Shotput
id: 0177, acc: 50.28, label: BalanceBeam, predict: Rowing
id: 0178, acc: 50.00, label: BalanceBeam, predict: Rowing
id: 0179, acc: 50.28, label: BalanceBeam, predict: BalanceBeam
id: 0180, acc: 50.00, label: BalanceBeam, predict: UnevenBars
id: 0181, acc: 50.28, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 50.00, label: BalanceBeam, predict: MilitaryParade
id: 0183, acc: 49.73, label: BalanceBeam, predict: UnevenBars
id: 0184, acc: 50.00, label: BandMarching, predict: BandMarching
id: 0185, acc: 49.73, label: BandMarching, predict: MilitaryParade
id: 0186, acc: 50.00, label: BandMarching, predict: BandMarching
id: 0187, acc: 49.73, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 49.47, label: BandMarching, predict: MilitaryParade
id: 0189, acc: 49.21, label: BandMarching, predict: FieldHockeyPenalty
id: 0190, acc: 48.95, label: BandMarching, predict: FieldHockeyPenalty
id: 0191, acc: 48.69, label: BandMarching, predict: MilitaryParade
id: 0192, acc: 48.44, label: BandMarching, predict: MilitaryParade
id: 0193, acc: 48.70, label: BandMarching, predict: BandMarching
id: 0194, acc: 48.97, label: BandMarching, predict: BandMarching
id: 0195, acc: 48.72, label: BandMarching, predict: MilitaryParade
id: 0196, acc: 48.47, label: BandMarching, predict: MilitaryParade
id: 0197, acc: 48.22, label: BandMarching, predict: SkateBoarding
id: 0198, acc: 48.48, label: BandMarching, predict: BandMarching
id: 0199, acc: 48.24, label: BandMarching, predict: SalsaSpin
id: 0200, acc: 48.00, label: BandMarching, predict: JugglingBalls
id: 0201, acc: 47.76, label: BandMarching, predict: MilitaryParade
id: 0202, acc: 47.52, label: BandMarching, predict: MilitaryParade
id: 0203, acc: 47.29, label: BandMarching, predict: MilitaryParade
id: 0204, acc: 47.55, label: BandMarching, predict: BandMarching
id: 0205, acc: 47.32, label: BandMarching, predict: Fencing
id: 0206, acc: 47.57, label: BandMarching, predict: BandMarching
id: 0207, acc: 47.83, label: BandMarching, predict: BandMarching
id: 0208, acc: 48.08, label: BandMarching, predict: BandMarching
id: 0209, acc: 47.85, label: BandMarching, predict: MilitaryParade
id: 0210, acc: 48.10, label: BandMarching, predict: BandMarching
id: 0211, acc: 47.87, label: BandMarching, predict: MilitaryParade
id: 0212, acc: 47.64, label: BandMarching, predict: MilitaryParade
id: 0213, acc: 47.42, label: BandMarching, predict: MilitaryParade
id: 0214, acc: 47.66, label: BandMarching, predict: BandMarching
id: 0215, acc: 47.44, label: BandMarching, predict: MilitaryParade
id: 0216, acc: 47.22, label: BandMarching, predict: MilitaryParade
id: 0217, acc: 47.00, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 46.79, label: BandMarching, predict: MilitaryParade
id: 0219, acc: 46.58, label: BandMarching, predict: MilitaryParade
id: 0220, acc: 46.36, label: BandMarching, predict: MilitaryParade
id: 0221, acc: 46.15, label: BandMarching, predict: Skiing
id: 0222, acc: 46.40, label: BandMarching, predict: BandMarching
id: 0223, acc: 46.64, label: BandMarching, predict: BandMarching
id: 0224, acc: 46.88, label: BandMarching, predict: BandMarching
id: 0225, acc: 46.67, label: BandMarching, predict: MilitaryParade
id: 0226, acc: 46.46, label: BandMarching, predict: MilitaryParade
id: 0227, acc: 46.26, label: BaseballPitch, predict: FrisbeeCatch
id: 0228, acc: 46.05, label: BaseballPitch, predict: FrisbeeCatch
id: 0229, acc: 45.85, label: BaseballPitch, predict: Shotput
id: 0230, acc: 45.65, label: BaseballPitch, predict: FrisbeeCatch
id: 0231, acc: 45.45, label: BaseballPitch, predict: Shotput
id: 0232, acc: 45.26, label: BaseballPitch, predict: Shotput
id: 0233, acc: 45.49, label: BaseballPitch, predict: BaseballPitch
id: 0234, acc: 45.73, label: BaseballPitch, predict: BaseballPitch
id: 0235, acc: 45.96, label: BaseballPitch, predict: BaseballPitch
id: 0236, acc: 46.19, label: BaseballPitch, predict: BaseballPitch
id: 0237, acc: 45.99, label: BaseballPitch, predict: CliffDiving
id: 0238, acc: 45.80, label: BaseballPitch, predict: BabyCrawling
id: 0239, acc: 45.61, label: BaseballPitch, predict: PushUps
id: 0240, acc: 45.83, label: BaseballPitch, predict: BaseballPitch
id: 0241, acc: 45.64, label: BaseballPitch, predict: CricketBowling
id: 0242, acc: 45.45, label: BaseballPitch, predict: Shotput
id: 0243, acc: 45.68, label: BaseballPitch, predict: BaseballPitch
id: 0244, acc: 45.49, label: BaseballPitch, predict: CricketShot
id: 0245, acc: 45.31, label: BaseballPitch, predict: CliffDiving
id: 0246, acc: 45.12, label: BaseballPitch, predict: CliffDiving
id: 0247, acc: 44.94, label: BaseballPitch, predict: CliffDiving
id: 0248, acc: 44.76, label: BaseballPitch, predict: RopeClimbing
id: 0249, acc: 44.98, label: BaseballPitch, predict: BaseballPitch
id: 0250, acc: 45.20, label: BaseballPitch, predict: BaseballPitch
id: 0251, acc: 45.42, label: BaseballPitch, predict: BaseballPitch
id: 0252, acc: 45.24, label: BaseballPitch, predict: Basketball
id: 0253, acc: 45.06, label: BaseballPitch, predict: PlayingPiano
id: 0254, acc: 45.28, label: BaseballPitch, predict: BaseballPitch
id: 0255, acc: 45.49, label: BaseballPitch, predict: BaseballPitch
id: 0256, acc: 45.70, label: BaseballPitch, predict: BaseballPitch
id: 0257, acc: 45.91, label: BaseballPitch, predict: BaseballPitch
id: 0258, acc: 46.12, label: BaseballPitch, predict: BaseballPitch
id: 0259, acc: 46.33, label: BaseballPitch, predict: BaseballPitch
id: 0260, acc: 46.54, label: BaseballPitch, predict: BaseballPitch
id: 0261, acc: 46.74, label: BaseballPitch, predict: BaseballPitch
id: 0262, acc: 46.95, label: BaseballPitch, predict: BaseballPitch
id: 0263, acc: 46.77, label: BaseballPitch, predict: Shotput
id: 0264, acc: 46.97, label: BaseballPitch, predict: BaseballPitch
id: 0265, acc: 47.17, label: BaseballPitch, predict: BaseballPitch
id: 0266, acc: 47.37, label: BaseballPitch, predict: BaseballPitch
id: 0267, acc: 47.57, label: BaseballPitch, predict: BaseballPitch
id: 0268, acc: 47.76, label: BaseballPitch, predict: BaseballPitch
id: 0269, acc: 47.96, label: BaseballPitch, predict: BaseballPitch
id: 0270, acc: 47.78, label: Basketball, predict: TennisSwing
id: 0271, acc: 47.60, label: Basketball, predict: TennisSwing
id: 0272, acc: 47.43, label: Basketball, predict: TennisSwing
id: 0273, acc: 47.25, label: Basketball, predict: TennisSwing
id: 0274, acc: 47.08, label: Basketball, predict: TennisSwing
id: 0275, acc: 46.91, label: Basketball, predict: TennisSwing
id: 0276, acc: 46.74, label: Basketball, predict: VolleyballSpiking
id: 0277, acc: 46.57, label: Basketball, predict: Shotput
id: 0278, acc: 46.40, label: Basketball, predict: VolleyballSpiking
id: 0279, acc: 46.24, label: Basketball, predict: BabyCrawling
id: 0280, acc: 46.07, label: Basketball, predict: VolleyballSpiking
id: 0281, acc: 45.91, label: Basketball, predict: VolleyballSpiking
id: 0282, acc: 45.74, label: Basketball, predict: VolleyballSpiking
id: 0283, acc: 45.94, label: Basketball, predict: Basketball
id: 0284, acc: 45.77, label: Basketball, predict: SoccerJuggling
id: 0285, acc: 45.96, label: Basketball, predict: Basketball
id: 0286, acc: 46.15, label: Basketball, predict: Basketball
id: 0287, acc: 45.99, label: Basketball, predict: SoccerJuggling
id: 0288, acc: 45.83, label: Basketball, predict: TaiChi
id: 0289, acc: 45.67, label: Basketball, predict: CliffDiving
id: 0290, acc: 45.52, label: Basketball, predict: SkateBoarding
id: 0291, acc: 45.36, label: Basketball, predict: FrisbeeCatch
id: 0292, acc: 45.21, label: Basketball, predict: SkateBoarding
id: 0293, acc: 45.05, label: Basketball, predict: HandstandWalking
id: 0294, acc: 44.90, label: Basketball, predict: VolleyballSpiking
id: 0295, acc: 44.75, label: Basketball, predict: VolleyballSpiking
id: 0296, acc: 44.59, label: Basketball, predict: Shotput
id: 0297, acc: 44.44, label: Basketball, predict: CliffDiving
id: 0298, acc: 44.30, label: Basketball, predict: WritingOnBoard
id: 0299, acc: 44.15, label: Basketball, predict: BlowingCandles
id: 0300, acc: 44.00, label: Basketball, predict: SkyDiving
id: 0301, acc: 44.19, label: Basketball, predict: Basketball
id: 0302, acc: 44.04, label: Basketball, predict: HandstandWalking
id: 0303, acc: 43.89, label: Basketball, predict: VolleyballSpiking
id: 0304, acc: 43.75, label: Basketball, predict: TrampolineJumping
id: 0305, acc: 43.93, label: BasketballDunk, predict: BasketballDunk
id: 0306, acc: 44.12, label: BasketballDunk, predict: BasketballDunk
id: 0307, acc: 43.97, label: BasketballDunk, predict: Shotput
id: 0308, acc: 44.16, label: BasketballDunk, predict: BasketballDunk
id: 0309, acc: 44.34, label: BasketballDunk, predict: BasketballDunk
id: 0310, acc: 44.52, label: BasketballDunk, predict: BasketballDunk
id: 0311, acc: 44.69, label: BasketballDunk, predict: BasketballDunk
id: 0312, acc: 44.87, label: BasketballDunk, predict: BasketballDunk
id: 0313, acc: 45.05, label: BasketballDunk, predict: BasketballDunk
id: 0314, acc: 45.22, label: BasketballDunk, predict: BasketballDunk
id: 0315, acc: 45.08, label: BasketballDunk, predict: RockClimbingIndoor
id: 0316, acc: 45.25, label: BasketballDunk, predict: BasketballDunk
id: 0317, acc: 45.43, label: BasketballDunk, predict: BasketballDunk
id: 0318, acc: 45.60, label: BasketballDunk, predict: BasketballDunk
id: 0319, acc: 45.45, label: BasketballDunk, predict: BandMarching
id: 0320, acc: 45.62, label: BasketballDunk, predict: BasketballDunk
id: 0321, acc: 45.79, label: BasketballDunk, predict: BasketballDunk
id: 0322, acc: 45.96, label: BasketballDunk, predict: BasketballDunk
id: 0323, acc: 46.13, label: BasketballDunk, predict: BasketballDunk
id: 0324, acc: 46.30, label: BasketballDunk, predict: BasketballDunk
id: 0325, acc: 46.46, label: BasketballDunk, predict: BasketballDunk
id: 0326, acc: 46.63, label: BasketballDunk, predict: BasketballDunk
id: 0327, acc: 46.79, label: BasketballDunk, predict: BasketballDunk
id: 0328, acc: 46.95, label: BasketballDunk, predict: BasketballDunk
id: 0329, acc: 47.11, label: BasketballDunk, predict: BasketballDunk
id: 0330, acc: 47.27, label: BasketballDunk, predict: BasketballDunk
id: 0331, acc: 47.43, label: BasketballDunk, predict: BasketballDunk
id: 0332, acc: 47.29, label: BasketballDunk, predict: Bowling
id: 0333, acc: 47.45, label: BasketballDunk, predict: BasketballDunk
id: 0334, acc: 47.60, label: BasketballDunk, predict: BasketballDunk
id: 0335, acc: 47.76, label: BasketballDunk, predict: BasketballDunk
id: 0336, acc: 47.92, label: BasketballDunk, predict: BasketballDunk
id: 0337, acc: 48.07, label: BasketballDunk, predict: BasketballDunk
id: 0338, acc: 48.22, label: BasketballDunk, predict: BasketballDunk
id: 0339, acc: 48.38, label: BasketballDunk, predict: BasketballDunk
id: 0340, acc: 48.53, label: BasketballDunk, predict: BasketballDunk
id: 0341, acc: 48.68, label: BasketballDunk, predict: BasketballDunk
id: 0342, acc: 48.83, label: BenchPress, predict: BenchPress
id: 0343, acc: 48.98, label: BenchPress, predict: BenchPress
id: 0344, acc: 49.13, label: BenchPress, predict: BenchPress
id: 0345, acc: 49.28, label: BenchPress, predict: BenchPress
id: 0346, acc: 49.42, label: BenchPress, predict: BenchPress
id: 0347, acc: 49.57, label: BenchPress, predict: BenchPress
id: 0348, acc: 49.71, label: BenchPress, predict: BenchPress
id: 0349, acc: 49.86, label: BenchPress, predict: BenchPress
id: 0350, acc: 50.00, label: BenchPress, predict: BenchPress
id: 0351, acc: 50.14, label: BenchPress, predict: BenchPress
id: 0352, acc: 50.28, label: BenchPress, predict: BenchPress
id: 0353, acc: 50.42, label: BenchPress, predict: BenchPress
id: 0354, acc: 50.56, label: BenchPress, predict: BenchPress
id: 0355, acc: 50.70, label: BenchPress, predict: BenchPress
id: 0356, acc: 50.84, label: BenchPress, predict: BenchPress
id: 0357, acc: 50.98, label: BenchPress, predict: BenchPress
id: 0358, acc: 51.12, label: BenchPress, predict: BenchPress
id: 0359, acc: 51.25, label: BenchPress, predict: BenchPress
id: 0360, acc: 51.39, label: BenchPress, predict: BenchPress
id: 0361, acc: 51.52, label: BenchPress, predict: BenchPress
id: 0362, acc: 51.66, label: BenchPress, predict: BenchPress
id: 0363, acc: 51.79, label: BenchPress, predict: BenchPress
id: 0364, acc: 51.65, label: BenchPress, predict: JugglingBalls
id: 0365, acc: 51.78, label: BenchPress, predict: BenchPress
id: 0366, acc: 51.91, label: BenchPress, predict: BenchPress
id: 0367, acc: 52.04, label: BenchPress, predict: BenchPress
id: 0368, acc: 52.17, label: BenchPress, predict: BenchPress
id: 0369, acc: 52.30, label: BenchPress, predict: BenchPress
id: 0370, acc: 52.43, label: BenchPress, predict: BenchPress
id: 0371, acc: 52.56, label: BenchPress, predict: BenchPress
id: 0372, acc: 52.69, label: BenchPress, predict: BenchPress
id: 0373, acc: 52.82, label: BenchPress, predict: BenchPress
id: 0374, acc: 52.94, label: BenchPress, predict: BenchPress
id: 0375, acc: 53.07, label: BenchPress, predict: BenchPress
id: 0376, acc: 53.19, label: BenchPress, predict: BenchPress
id: 0377, acc: 53.32, label: BenchPress, predict: BenchPress
id: 0378, acc: 53.44, label: BenchPress, predict: BenchPress
id: 0379, acc: 53.56, label: BenchPress, predict: BenchPress
id: 0380, acc: 53.68, label: BenchPress, predict: BenchPress
id: 0381, acc: 53.81, label: BenchPress, predict: BenchPress
id: 0382, acc: 53.93, label: BenchPress, predict: BenchPress
id: 0383, acc: 54.05, label: BenchPress, predict: BenchPress
id: 0384, acc: 54.17, label: BenchPress, predict: BenchPress
id: 0385, acc: 54.29, label: BenchPress, predict: BenchPress
id: 0386, acc: 54.40, label: BenchPress, predict: BenchPress
id: 0387, acc: 54.52, label: BenchPress, predict: BenchPress
id: 0388, acc: 54.64, label: BenchPress, predict: BenchPress
id: 0389, acc: 54.76, label: BenchPress, predict: BenchPress
id: 0390, acc: 54.87, label: Biking, predict: Biking
id: 0391, acc: 54.73, label: Biking, predict: SkateBoarding
id: 0392, acc: 54.59, label: Biking, predict: SkateBoarding
id: 0393, acc: 54.45, label: Biking, predict: SkateBoarding
id: 0394, acc: 54.31, label: Biking, predict: Skiing
id: 0395, acc: 54.18, label: Biking, predict: SkyDiving
id: 0396, acc: 54.04, label: Biking, predict: PizzaTossing
id: 0397, acc: 53.90, label: Biking, predict: ShavingBeard
id: 0398, acc: 54.02, label: Biking, predict: Biking
id: 0399, acc: 53.88, label: Biking, predict: Skiing
id: 0400, acc: 53.75, label: Biking, predict: Skiing
id: 0401, acc: 53.62, label: Biking, predict: Skijet
id: 0402, acc: 53.48, label: Biking, predict: Skijet
id: 0403, acc: 53.35, label: Biking, predict: Surfing
id: 0404, acc: 53.22, label: Biking, predict: Skijet
id: 0405, acc: 53.09, label: Biking, predict: Skijet
id: 0406, acc: 52.96, label: Biking, predict: Mixing
id: 0407, acc: 52.83, label: Biking, predict: SkateBoarding
id: 0408, acc: 52.70, label: Biking, predict: BoxingPunchingBag
id: 0409, acc: 52.57, label: Biking, predict: WalkingWithDog
id: 0410, acc: 52.44, label: Biking, predict: Surfing
id: 0411, acc: 52.55, label: Biking, predict: Biking
