ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Swing
id: 0056, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0057, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0058, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0059, acc: 0.00, label: ApplyLipstick, predict: Rowing
id: 0060, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0061, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0062, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0063, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0064, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0065, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0066, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0067, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0068, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0069, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0070, acc: 0.00, label: ApplyLipstick, predict: Lunges
id: 0071, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0072, acc: 0.00, label: ApplyLipstick, predict: Swing
id: 0073, acc: 0.00, label: ApplyLipstick, predict: Lunges
id: 0074, acc: 0.00, label: ApplyLipstick, predict: Lunges
id: 0075, acc: 0.00, label: ApplyLipstick, predict: Lunges
id: 0076, acc: 0.00, label: ApplyLipstick, predict: Lunges
id: 0077, acc: 0.00, label: Archery, predict: Swing
id: 0078, acc: 0.00, label: Archery, predict: Swing
id: 0079, acc: 0.00, label: Archery, predict: Swing
id: 0080, acc: 0.00, label: Archery, predict: Swing
id: 0081, acc: 0.00, label: Archery, predict: Rowing
id: 0082, acc: 0.00, label: Archery, predict: Rowing
id: 0083, acc: 0.00, label: Archery, predict: Swing
id: 0084, acc: 0.00, label: Archery, predict: Swing
id: 0085, acc: 0.00, label: Archery, predict: Swing
id: 0086, acc: 0.00, label: Archery, predict: Swing
id: 0087, acc: 0.00, label: Archery, predict: Swing
id: 0088, acc: 0.00, label: Archery, predict: Swing
id: 0089, acc: 0.00, label: Archery, predict: Swing
id: 0090, acc: 0.00, label: Archery, predict: Swing
id: 0091, acc: 0.00, label: Archery, predict: Swing
id: 0092, acc: 0.00, label: Archery, predict: Swing
id: 0093, acc: 0.00, label: Archery, predict: Swing
id: 0094, acc: 0.00, label: Archery, predict: Swing
id: 0095, acc: 0.00, label: Archery, predict: Swing
id: 0096, acc: 0.00, label: Archery, predict: Swing
id: 0097, acc: 0.00, label: Archery, predict: Swing
id: 0098, acc: 0.00, label: Archery, predict: Swing
id: 0099, acc: 0.00, label: Archery, predict: Swing
id: 0100, acc: 0.00, label: Archery, predict: Swing
id: 0101, acc: 0.00, label: Archery, predict: Swing
id: 0102, acc: 0.00, label: Archery, predict: Swing
id: 0103, acc: 0.00, label: Archery, predict: Swing
id: 0104, acc: 0.00, label: Archery, predict: SkyDiving
id: 0105, acc: 0.00, label: Archery, predict: SkyDiving
id: 0106, acc: 0.00, label: Archery, predict: Swing
id: 0107, acc: 0.00, label: Archery, predict: Swing
id: 0108, acc: 0.00, label: Archery, predict: Swing
id: 0109, acc: 0.00, label: Archery, predict: Swing
id: 0110, acc: 0.00, label: Archery, predict: Swing
id: 0111, acc: 0.00, label: Archery, predict: Swing
id: 0112, acc: 0.00, label: Archery, predict: Swing
id: 0113, acc: 0.00, label: Archery, predict: Swing
id: 0114, acc: 0.00, label: Archery, predict: Swing
id: 0115, acc: 0.00, label: Archery, predict: Swing
id: 0116, acc: 0.00, label: Archery, predict: Swing
id: 0117, acc: 0.00, label: Archery, predict: Swing
id: 0118, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0119, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0120, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0121, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0122, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0123, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0124, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0125, acc: 0.00, label: BabyCrawling, predict: Rowing
id: 0126, acc: 0.00, label: BabyCrawling, predict: Rowing
id: 0127, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0128, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0129, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0130, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0131, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0132, acc: 0.00, label: BabyCrawling, predict: Rowing
id: 0133, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0134, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0135, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0136, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0137, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0138, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0139, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0140, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0141, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0142, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0143, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0144, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0145, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0146, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0147, acc: 0.00, label: BabyCrawling, predict: Rowing
id: 0148, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0149, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0150, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0151, acc: 0.00, label: BabyCrawling, predict: Swing
id: 0152, acc: 0.00, label: BabyCrawling, predict: Lunges
id: 0153, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0154, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0155, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0156, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0157, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0158, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0159, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0160, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0161, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0162, acc: 0.00, label: BalanceBeam, predict: Rowing
id: 0163, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0164, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0165, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0166, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0167, acc: 0.00, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 0.00, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0170, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0171, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0172, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0173, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0174, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0175, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0176, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0177, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0178, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0179, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0180, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0181, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0182, acc: 0.00, label: BalanceBeam, predict: Swing
id: 0183, acc: 0.00, label: BalanceBeam, predict: Rowing
id: 0184, acc: 0.00, label: BandMarching, predict: Lunges
id: 0185, acc: 0.00, label: BandMarching, predict: Swing
id: 0186, acc: 0.00, label: BandMarching, predict: Swing
id: 0187, acc: 0.00, label: BandMarching, predict: Swing
id: 0188, acc: 0.00, label: BandMarching, predict: Swing
id: 0189, acc: 0.00, label: BandMarching, predict: Swing
id: 0190, acc: 0.00, label: BandMarching, predict: Swing
id: 0191, acc: 0.00, label: BandMarching, predict: Lunges
id: 0192, acc: 0.00, label: BandMarching, predict: Lunges
id: 0193, acc: 0.00, label: BandMarching, predict: Swing
id: 0194, acc: 0.00, label: BandMarching, predict: Swing
id: 0195, acc: 0.00, label: BandMarching, predict: Lunges
id: 0196, acc: 0.00, label: BandMarching, predict: Swing
id: 0197, acc: 0.00, label: BandMarching, predict: Lunges
id: 0198, acc: 0.00, label: BandMarching, predict: Rowing
id: 0199, acc: 0.00, label: BandMarching, predict: Swing
id: 0200, acc: 0.00, label: BandMarching, predict: Lunges
id: 0201, acc: 0.00, label: BandMarching, predict: Swing
id: 0202, acc: 0.00, label: BandMarching, predict: Lunges
id: 0203, acc: 0.00, label: BandMarching, predict: Lunges
id: 0204, acc: 0.00, label: BandMarching, predict: Swing
id: 0205, acc: 0.00, label: BandMarching, predict: Swing
id: 0206, acc: 0.00, label: BandMarching, predict: Swing
id: 0207, acc: 0.00, label: BandMarching, predict: Swing
id: 0208, acc: 0.00, label: BandMarching, predict: Swing
id: 0209, acc: 0.00, label: BandMarching, predict: Swing
id: 0210, acc: 0.00, label: BandMarching, predict: Swing
id: 0211, acc: 0.00, label: BandMarching, predict: Swing
id: 0212, acc: 0.00, label: BandMarching, predict: Swing
id: 0213, acc: 0.00, label: BandMarching, predict: BodyWeightSquats
id: 0214, acc: 0.00, label: BandMarching, predict: Swing
id: 0215, acc: 0.00, label: BandMarching, predict: Swing
id: 0216, acc: 0.00, label: BandMarching, predict: Swing
id: 0217, acc: 0.00, label: BandMarching, predict: Swing
id: 0218, acc: 0.00, label: BandMarching, predict: Swing
id: 0219, acc: 0.00, label: BandMarching, predict: Swing
id: 0220, acc: 0.00, label: BandMarching, predict: Swing
id: 0221, acc: 0.00, label: BandMarching, predict: Swing
id: 0222, acc: 0.00, label: BandMarching, predict: Swing
id: 0223, acc: 0.00, label: BandMarching, predict: Swing
id: 0224, acc: 0.00, label: BandMarching, predict: Swing
id: 0225, acc: 0.00, label: BandMarching, predict: Swing
id: 0226, acc: 0.00, label: BandMarching, predict: Swing
id: 0227, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0228, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0229, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0230, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0231, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0232, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0233, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0234, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0235, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0236, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0237, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0238, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0239, acc: 0.00, label: BaseballPitch, predict: Lunges
id: 0240, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0241, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0242, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0243, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0244, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0245, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0246, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0247, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0248, acc: 0.00, label: BaseballPitch, predict: Lunges
id: 0249, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0250, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0251, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0252, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0253, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0254, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0255, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0256, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0257, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0258, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0259, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0260, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0261, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0262, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0263, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0264, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0265, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0266, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0267, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0268, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0269, acc: 0.00, label: BaseballPitch, predict: Swing
id: 0270, acc: 0.00, label: Basketball, predict: Swing
id: 0271, acc: 0.00, label: Basketball, predict: Lunges
id: 0272, acc: 0.00, label: Basketball, predict: Swing
id: 0273, acc: 0.00, label: Basketball, predict: Swing
id: 0274, acc: 0.00, label: Basketball, predict: Swing
id: 0275, acc: 0.00, label: Basketball, predict: Swing
id: 0276, acc: 0.00, label: Basketball, predict: Swing
id: 0277, acc: 0.00, label: Basketball, predict: Swing
id: 0278, acc: 0.00, label: Basketball, predict: Swing
id: 0279, acc: 0.00, label: Basketball, predict: Swing
id: 0280, acc: 0.00, label: Basketball, predict: Swing
id: 0281, acc: 0.00, label: Basketball, predict: Swing
id: 0282, acc: 0.00, label: Basketball, predict: Swing
id: 0283, acc: 0.00, label: Basketball, predict: Swing
id: 0284, acc: 0.00, label: Basketball, predict: Swing
id: 0285, acc: 0.00, label: Basketball, predict: Swing
id: 0286, acc: 0.00, label: Basketball, predict: Swing
id: 0287, acc: 0.00, label: Basketball, predict: Swing
id: 0288, acc: 0.00, label: Basketball, predict: Swing
id: 0289, acc: 0.00, label: Basketball, predict: Swing
id: 0290, acc: 0.00, label: Basketball, predict: Rowing
id: 0291, acc: 0.00, label: Basketball, predict: Swing
id: 0292, acc: 0.00, label: Basketball, predict: Swing
id: 0293, acc: 0.00, label: Basketball, predict: Swing
id: 0294, acc: 0.00, label: Basketball, predict: Swing
id: 0295, acc: 0.00, label: Basketball, predict: Swing
id: 0296, acc: 0.00, label: Basketball, predict: Swing
id: 0297, acc: 0.00, label: Basketball, predict: BoxingPunchingBag
id: 0298, acc: 0.00, label: Basketball, predict: Swing
id: 0299, acc: 0.00, label: Basketball, predict: Swing
id: 0300, acc: 0.00, label: Basketball, predict: Swing
id: 0301, acc: 0.00, label: Basketball, predict: Swing
id: 0302, acc: 0.00, label: Basketball, predict: Swing
id: 0303, acc: 0.00, label: Basketball, predict: Swing
id: 0304, acc: 0.00, label: Basketball, predict: Swing
id: 0305, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0306, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0307, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0308, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0309, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0310, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0311, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0312, acc: 0.00, label: BasketballDunk, predict: Rowing
id: 0313, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0314, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0315, acc: 0.00, label: BasketballDunk, predict: Lunges
id: 0316, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0317, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0318, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0319, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0320, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0321, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0322, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0323, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0324, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0325, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0326, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0327, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0328, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0329, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0330, acc: 0.00, label: BasketballDunk, predict: Lunges
id: 0331, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0332, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0333, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0334, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0335, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0336, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0337, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0338, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0339, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0340, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0341, acc: 0.00, label: BasketballDunk, predict: Swing
id: 0342, acc: 0.00, label: BenchPress, predict: Swing
id: 0343, acc: 0.00, label: BenchPress, predict: Swing
id: 0344, acc: 0.00, label: BenchPress, predict: Swing
id: 0345, acc: 0.00, label: BenchPress, predict: Swing
id: 0346, acc: 0.00, label: BenchPress, predict: Swing
id: 0347, acc: 0.00, label: BenchPress, predict: Swing
id: 0348, acc: 0.00, label: BenchPress, predict: Lunges
id: 0349, acc: 0.00, label: BenchPress, predict: Lunges
id: 0350, acc: 0.00, label: BenchPress, predict: Lunges
id: 0351, acc: 0.00, label: BenchPress, predict: BodyWeightSquats
id: 0352, acc: 0.00, label: BenchPress, predict: BodyWeightSquats
id: 0353, acc: 0.00, label: BenchPress, predict: Swing
id: 0354, acc: 0.00, label: BenchPress, predict: Swing
id: 0355, acc: 0.00, label: BenchPress, predict: BoxingPunchingBag
id: 0356, acc: 0.00, label: BenchPress, predict: BoxingPunchingBag
id: 0357, acc: 0.00, label: BenchPress, predict: BoxingPunchingBag
id: 0358, acc: 0.00, label: BenchPress, predict: BoxingPunchingBag
id: 0359, acc: 0.00, label: BenchPress, predict: Lunges
id: 0360, acc: 0.00, label: BenchPress, predict: Lunges
id: 0361, acc: 0.00, label: BenchPress, predict: BoxingPunchingBag
id: 0362, acc: 0.00, label: BenchPress, predict: Swing
id: 0363, acc: 0.00, label: BenchPress, predict: Swing
id: 0364, acc: 0.00, label: BenchPress, predict: Swing
id: 0365, acc: 0.00, label: BenchPress, predict: Lunges
id: 0366, acc: 0.00, label: BenchPress, predict: Swing
id: 0367, acc: 0.00, label: BenchPress, predict: Swing
id: 0368, acc: 0.00, label: BenchPress, predict: Swing
id: 0369, acc: 0.00, label: BenchPress, predict: Swing
id: 0370, acc: 0.00, label: BenchPress, predict: Swing
id: 0371, acc: 0.00, label: BenchPress, predict: Swing
id: 0372, acc: 0.00, label: BenchPress, predict: Swing
id: 0373, acc: 0.00, label: BenchPress, predict: Swing
id: 0374, acc: 0.00, label: BenchPress, predict: Swing
id: 0375, acc: 0.00, label: BenchPress, predict: Swing
id: 0376, acc: 0.00, label: BenchPress, predict: Swing
id: 0377, acc: 0.00, label: BenchPress, predict: Swing
id: 0378, acc: 0.00, label: BenchPress, predict: Swing
id: 0379, acc: 0.00, label: BenchPress, predict: Swing
id: 0380, acc: 0.00, label: BenchPress, predict: Swing
id: 0381, acc: 0.00, label: BenchPress, predict: Swing
id: 0382, acc: 0.00, label: BenchPress, predict: Swing
id: 0383, acc: 0.00, label: BenchPress, predict: Swing
id: 0384, acc: 0.00, label: BenchPress, predict: Swing
id: 0385, acc: 0.00, label: BenchPress, predict: Swing
id: 0386, acc: 0.00, label: BenchPress, predict: Swing
id: 0387, acc: 0.00, label: BenchPress, predict: Swing
id: 0388, acc: 0.00, label: BenchPress, predict: Swing
id: 0389, acc: 0.00, label: BenchPress, predict: Swing
id: 0390, acc: 0.00, label: Biking, predict: Rowing
id: 0391, acc: 0.00, label: Biking, predict: Rowing
id: 0392, acc: 0.00, label: Biking, predict: Rowing
id: 0393, acc: 0.00, label: Biking, predict: Rowing
id: 0394, acc: 0.00, label: Biking, predict: Swing
id: 0395, acc: 0.00, label: Biking, predict: Swing
id: 0396, acc: 0.00, label: Biking, predict: Swing
id: 0397, acc: 0.00, label: Biking, predict: Swing
id: 0398, acc: 0.00, label: Biking, predict: Swing
id: 0399, acc: 0.00, label: Biking, predict: Swing
id: 0400, acc: 0.00, label: Biking, predict: Swing
id: 0401, acc: 0.00, label: Biking, predict: Swing
id: 0402, acc: 0.00, label: Biking, predict: Swing
id: 0403, acc: 0.00, label: Biking, predict: Swing
id: 0404, acc: 0.00, label: Biking, predict: Swing
id: 0405, acc: 0.00, label: Biking, predict: Rowing
id: 0406, acc: 0.00, label: Biking, predict: Swing
id: 0407, acc: 0.00, label: Biking, predict: Swing
id: 0408, acc: 0.00, label: Biking, predict: Swing
id: 0409, acc: 0.00, label: Biking, predict: Swing
id: 0410, acc: 0.00, label: Biking, predict: Swing
id: 0411, acc: 0.00, label: Biking, predict: Swing
id: 0412, acc: 0.00, label: Biking, predict: Swing
id: 0413, acc: 0.00, label: Biking, predict: Rowing
id: 0414, acc: 0.00, label: Biking, predict: Rowing
id: 0415, acc: 0.00, label: Biking, predict: Swing
id: 0416, acc: 0.00, label: Biking, predict: Swing
id: 0417, acc: 0.00, label: Biking, predict: Swing
id: 0418, acc: 0.00, label: Biking, predict: Swing
id: 0419, acc: 0.00, label: Biking, predict: Lunges
id: 0420, acc: 0.00, label: Biking, predict: Swing
id: 0421, acc: 0.00, label: Biking, predict: Swing
id: 0422, acc: 0.00, label: Biking, predict: Swing
id: 0423, acc: 0.00, label: Biking, predict: TrampolineJumping
id: 0424, acc: 0.00, label: Biking, predict: Swing
id: 0425, acc: 0.00, label: Biking, predict: Swing
id: 0426, acc: 0.00, label: Biking, predict: Swing
id: 0427, acc: 0.00, label: Biking, predict: Swing
id: 0428, acc: 0.00, label: Billiards, predict: JumpingJack
id: 0429, acc: 0.00, label: Billiards, predict: Lunges
id: 0430, acc: 0.00, label: Billiards, predict: Swing
id: 0431, acc: 0.00, label: Billiards, predict: Swing
id: 0432, acc: 0.00, label: Billiards, predict: Swing
id: 0433, acc: 0.00, label: Billiards, predict: Lunges
id: 0434, acc: 0.00, label: Billiards, predict: Lunges
id: 0435, acc: 0.00, label: Billiards, predict: Swing
id: 0436, acc: 0.00, label: Billiards, predict: Lunges
id: 0437, acc: 0.00, label: Billiards, predict: Swing
id: 0438, acc: 0.00, label: Billiards, predict: Lunges
id: 0439, acc: 0.00, label: Billiards, predict: Lunges
id: 0440, acc: 0.00, label: Billiards, predict: Swing
id: 0441, acc: 0.00, label: Billiards, predict: Lunges
id: 0442, acc: 0.00, label: Billiards, predict: Swing
id: 0443, acc: 0.00, label: Billiards, predict: Swing
id: 0444, acc: 0.00, label: Billiards, predict: Lunges
id: 0445, acc: 0.00, label: Billiards, predict: BoxingPunchingBag
id: 0446, acc: 0.00, label: Billiards, predict: Lunges
id: 0447, acc: 0.00, label: Billiards, predict: BodyWeightSquats
id: 0448, acc: 0.00, label: Billiards, predict: Swing
id: 0449, acc: 0.00, label: Billiards, predict: Lunges
id: 0450, acc: 0.00, label: Billiards, predict: Lunges
id: 0451, acc: 0.00, label: Billiards, predict: Lunges
id: 0452, acc: 0.00, label: Billiards, predict: Lunges
id: 0453, acc: 0.00, label: Billiards, predict: BoxingPunchingBag
id: 0454, acc: 0.00, label: Billiards, predict: BoxingPunchingBag
id: 0455, acc: 0.00, label: Billiards, predict: Lunges
id: 0456, acc: 0.00, label: Billiards, predict: BoxingPunchingBag
id: 0457, acc: 0.00, label: Billiards, predict: Rowing
id: 0458, acc: 0.00, label: Billiards, predict: Lunges
id: 0459, acc: 0.00, label: Billiards, predict: BodyWeightSquats
