Clean

Clean

Clean

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Haircut
id: 0082, acc: 53.66, label: Archery, predict: Archery
id: 0083, acc: 54.22, label: Archery, predict: Archery
id: 0084, acc: 54.76, label: Archery, predict: Archery
id: 0085, acc: 55.29, label: Archery, predict: Archery
id: 0086, acc: 55.81, label: Archery, predict: Archery
id: 0087, acc: 56.32, label: Archery, predict: Archery
id: 0088, acc: 56.82, label: Archery, predict: Archery
id: 0089, acc: 57.30, label: Archery, predict: Archery
id: 0090, acc: 57.78, label: Archery, predict: Archery
id: 0091, acc: 57.14, label: Archery, predict: TaiChi
id: 0092, acc: 57.61, label: Archery, predict: Archery
id: 0093, acc: 56.99, label: Archery, predict: WallPushups
id: 0094, acc: 57.45, label: Archery, predict: Archery
id: 0095, acc: 57.89, label: Archery, predict: Archery
id: 0096, acc: 58.33, label: Archery, predict: Archery
id: 0097, acc: 58.76, label: Archery, predict: Archery
id: 0098, acc: 59.18, label: Archery, predict: Archery
id: 0099, acc: 59.60, label: Archery, predict: Archery
id: 0100, acc: 60.00, label: Archery, predict: Archery
id: 0101, acc: 60.40, label: Archery, predict: Archery
id: 0102, acc: 60.78, label: Archery, predict: Archery
id: 0103, acc: 61.17, label: Archery, predict: Archery
id: 0104, acc: 61.54, label: Archery, predict: Archery
id: 0105, acc: 61.90, label: Archery, predict: Archery
id: 0106, acc: 61.32, label: Archery, predict: UnevenBars
id: 0107, acc: 61.68, label: Archery, predict: Archery
id: 0108, acc: 61.11, label: Archery, predict: SkyDiving
id: 0109, acc: 60.55, label: Archery, predict: RopeClimbing
id: 0110, acc: 60.00, label: Archery, predict: JugglingBalls
id: 0111, acc: 59.46, label: Archery, predict: SkyDiving
id: 0112, acc: 59.82, label: Archery, predict: Archery
id: 0113, acc: 60.18, label: Archery, predict: Archery
id: 0114, acc: 60.53, label: Archery, predict: Archery
id: 0115, acc: 60.87, label: Archery, predict: Archery
id: 0116, acc: 61.21, label: Archery, predict: Archery
id: 0117, acc: 61.54, label: Archery, predict: Archery
id: 0118, acc: 61.86, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 61.34, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 61.67, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 61.98, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 62.30, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 62.60, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 62.90, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 63.20, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 63.49, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 63.78, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 64.06, label: BabyCrawling, predict: BabyCrawling
id: 0129, acc: 63.57, label: BabyCrawling, predict: Rafting
id: 0130, acc: 63.08, label: BabyCrawling, predict: RockClimbingIndoor
id: 0131, acc: 62.60, label: BabyCrawling, predict: BrushingTeeth
id: 0132, acc: 62.88, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 63.16, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 63.43, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 63.70, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 63.97, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 64.23, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 64.49, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 64.75, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 65.00, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 64.54, label: BabyCrawling, predict: HandstandWalking
id: 0142, acc: 64.79, label: BabyCrawling, predict: BabyCrawling
id: 0143, acc: 64.34, label: BabyCrawling, predict: Swing
id: 0144, acc: 63.89, label: BabyCrawling, predict: HandstandWalking
id: 0145, acc: 64.14, label: BabyCrawling, predict: BabyCrawling
id: 0146, acc: 64.38, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 64.63, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 64.19, label: BabyCrawling, predict: Rafting
id: 0149, acc: 64.43, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 64.00, label: BabyCrawling, predict: SumoWrestling
id: 0151, acc: 63.58, label: BabyCrawling, predict: CuttingInKitchen
id: 0152, acc: 63.82, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 63.40, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 62.99, label: BalanceBeam, predict: ParallelBars
id: 0155, acc: 62.58, label: BalanceBeam, predict: ParallelBars
id: 0156, acc: 62.82, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 63.06, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 63.29, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 63.52, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 63.75, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 63.98, label: BalanceBeam, predict: BalanceBeam
id: 0162, acc: 64.20, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 64.42, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 64.63, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 64.85, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 65.06, label: BalanceBeam, predict: BalanceBeam
id: 0167, acc: 65.27, label: BalanceBeam, predict: BalanceBeam
id: 0168, acc: 65.48, label: BalanceBeam, predict: BalanceBeam
id: 0169, acc: 65.68, label: BalanceBeam, predict: BalanceBeam
Clean

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Haircut
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: Haircut
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 70.00, label: ApplyEyeMakeup, predict: BlowDryHair
id: 0011, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 66.67, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0013, acc: 69.23, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 73.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 68.75, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0017, acc: 70.59, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 72.22, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 68.42, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0020, acc: 70.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 73.91, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 76.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 76.92, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 78.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 79.31, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 80.65, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 81.25, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 81.82, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 82.35, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 82.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 83.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 84.21, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 84.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0040, acc: 85.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 85.37, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 86.05, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 86.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 84.44, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 82.61, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 80.85, label: ApplyLipstick, predict: ShavingBeard
id: 0048, acc: 79.17, label: ApplyLipstick, predict: BrushingTeeth
id: 0049, acc: 77.55, label: ApplyLipstick, predict: BrushingTeeth
id: 0050, acc: 76.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 74.51, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 73.08, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 71.70, label: ApplyLipstick, predict: ShavingBeard
id: 0054, acc: 70.37, label: ApplyLipstick, predict: BrushingTeeth
id: 0055, acc: 69.09, label: ApplyLipstick, predict: BrushingTeeth
id: 0056, acc: 67.86, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 66.67, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 65.52, label: ApplyLipstick, predict: BrushingTeeth
id: 0059, acc: 64.41, label: ApplyLipstick, predict: BrushingTeeth
id: 0060, acc: 63.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0061, acc: 62.30, label: ApplyLipstick, predict: BrushingTeeth
id: 0062, acc: 61.29, label: ApplyLipstick, predict: BrushingTeeth
id: 0063, acc: 60.32, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 59.38, label: ApplyLipstick, predict: ShavingBeard
id: 0065, acc: 58.46, label: ApplyLipstick, predict: ShavingBeard
id: 0066, acc: 57.58, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 56.72, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 55.88, label: ApplyLipstick, predict: BrushingTeeth
id: 0069, acc: 55.07, label: ApplyLipstick, predict: BrushingTeeth
id: 0070, acc: 54.29, label: ApplyLipstick, predict: BrushingTeeth
id: 0071, acc: 53.52, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 52.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0073, acc: 52.05, label: ApplyLipstick, predict: BrushingTeeth
id: 0074, acc: 51.35, label: ApplyLipstick, predict: BrushingTeeth
id: 0075, acc: 50.67, label: ApplyLipstick, predict: BrushingTeeth
id: 0076, acc: 50.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0077, acc: 50.65, label: Archery, predict: Archery
id: 0078, acc: 51.28, label: Archery, predict: Archery
id: 0079, acc: 51.90, label: Archery, predict: Archery
id: 0080, acc: 52.50, label: Archery, predict: Archery
id: 0081, acc: 53.09, label: Archery, predict: Archery
id: 0082, acc: 53.66, label: Archery, predict: Archery
id: 0083, acc: 54.22, label: Archery, predict: Archery
id: 0084, acc: 54.76, label: Archery, predict: Archery
id: 0085, acc: 55.29, label: Archery, predict: Archery
id: 0086, acc: 55.81, label: Archery, predict: Archery
id: 0087, acc: 56.32, label: Archery, predict: Archery
id: 0088, acc: 56.82, label: Archery, predict: Archery
id: 0089, acc: 57.30, label: Archery, predict: Archery
id: 0090, acc: 57.78, label: Archery, predict: Archery
id: 0091, acc: 57.14, label: Archery, predict: TaiChi
id: 0092, acc: 57.61, label: Archery, predict: Archery
id: 0093, acc: 56.99, label: Archery, predict: WallPushups
id: 0094, acc: 57.45, label: Archery, predict: Archery
id: 0095, acc: 57.89, label: Archery, predict: Archery
id: 0096, acc: 58.33, label: Archery, predict: Archery
id: 0097, acc: 58.76, label: Archery, predict: Archery
id: 0098, acc: 59.18, label: Archery, predict: Archery
id: 0099, acc: 59.60, label: Archery, predict: Archery
id: 0100, acc: 60.00, label: Archery, predict: Archery
id: 0101, acc: 60.40, label: Archery, predict: Archery
id: 0102, acc: 60.78, label: Archery, predict: Archery
id: 0103, acc: 61.17, label: Archery, predict: Archery
id: 0104, acc: 61.54, label: Archery, predict: Archery
id: 0105, acc: 61.90, label: Archery, predict: Archery
id: 0106, acc: 61.32, label: Archery, predict: UnevenBars
id: 0107, acc: 61.68, label: Archery, predict: Archery
id: 0108, acc: 61.11, label: Archery, predict: SkyDiving
id: 0109, acc: 60.55, label: Archery, predict: RopeClimbing
id: 0110, acc: 60.00, label: Archery, predict: JugglingBalls
id: 0111, acc: 59.46, label: Archery, predict: SkyDiving
id: 0112, acc: 59.82, label: Archery, predict: Archery
id: 0113, acc: 60.18, label: Archery, predict: Archery
id: 0114, acc: 60.53, label: Archery, predict: Archery
id: 0115, acc: 60.87, label: Archery, predict: Archery
id: 0116, acc: 61.21, label: Archery, predict: Archery
id: 0117, acc: 61.54, label: Archery, predict: Archery
id: 0118, acc: 61.86, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 61.34, label: BabyCrawling, predict: RockClimbingIndoor
id: 0120, acc: 61.67, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 61.98, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 62.30, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 62.60, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 62.90, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 63.20, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 63.49, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 63.78, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 64.06, label: BabyCrawling, predict: BabyCrawling
id: 0129, acc: 63.57, label: BabyCrawling, predict: Rafting
id: 0130, acc: 63.08, label: BabyCrawling, predict: RockClimbingIndoor
id: 0131, acc: 62.60, label: BabyCrawling, predict: BrushingTeeth
id: 0132, acc: 62.88, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 63.16, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 63.43, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 63.70, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 63.97, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 64.23, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 64.49, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 64.75, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 65.00, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 64.54, label: BabyCrawling, predict: HandstandWalking
id: 0142, acc: 64.79, label: BabyCrawling, predict: BabyCrawling
id: 0143, acc: 64.34, label: BabyCrawling, predict: Swing
id: 0144, acc: 63.89, label: BabyCrawling, predict: HandstandWalking
id: 0145, acc: 64.14, label: BabyCrawling, predict: BabyCrawling
id: 0146, acc: 64.38, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 64.63, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 64.19, label: BabyCrawling, predict: Rafting
id: 0149, acc: 64.43, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 64.00, label: BabyCrawling, predict: SumoWrestling
id: 0151, acc: 63.58, label: BabyCrawling, predict: CuttingInKitchen
id: 0152, acc: 63.82, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 63.40, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 62.99, label: BalanceBeam, predict: ParallelBars
id: 0155, acc: 62.58, label: BalanceBeam, predict: ParallelBars
id: 0156, acc: 62.82, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 63.06, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 63.29, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 63.52, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 63.75, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 63.98, label: BalanceBeam, predict: BalanceBeam
id: 0162, acc: 64.20, label: BalanceBeam, predict: BalanceBeam
id: 0163, acc: 64.42, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 64.63, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 64.85, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 65.06, label: BalanceBeam, predict: BalanceBeam
id: 0167, acc: 65.27, label: BalanceBeam, predict: BalanceBeam
id: 0168, acc: 65.48, label: BalanceBeam, predict: BalanceBeam
id: 0169, acc: 65.68, label: BalanceBeam, predict: BalanceBeam
id: 0170, acc: 65.88, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 66.08, label: BalanceBeam, predict: BalanceBeam
id: 0172, acc: 66.28, label: BalanceBeam, predict: BalanceBeam
id: 0173, acc: 66.47, label: BalanceBeam, predict: BalanceBeam
id: 0174, acc: 66.09, label: BalanceBeam, predict: Diving
id: 0175, acc: 66.29, label: BalanceBeam, predict: BalanceBeam
id: 0176, acc: 65.91, label: BalanceBeam, predict: WritingOnBoard
id: 0177, acc: 66.10, label: BalanceBeam, predict: BalanceBeam
id: 0178, acc: 66.29, label: BalanceBeam, predict: BalanceBeam
id: 0179, acc: 66.48, label: BalanceBeam, predict: BalanceBeam
id: 0180, acc: 66.67, label: BalanceBeam, predict: BalanceBeam
id: 0181, acc: 66.85, label: BalanceBeam, predict: BalanceBeam
id: 0182, acc: 66.48, label: BalanceBeam, predict: Typing
id: 0183, acc: 66.67, label: BalanceBeam, predict: BalanceBeam
id: 0184, acc: 66.85, label: BandMarching, predict: BandMarching
id: 0185, acc: 67.03, label: BandMarching, predict: BandMarching
id: 0186, acc: 67.20, label: BandMarching, predict: BandMarching
id: 0187, acc: 66.84, label: BandMarching, predict: MilitaryParade
id: 0188, acc: 66.49, label: BandMarching, predict: MilitaryParade
id: 0189, acc: 66.14, label: BandMarching, predict: MilitaryParade
id: 0190, acc: 66.32, label: BandMarching, predict: BandMarching
id: 0191, acc: 66.49, label: BandMarching, predict: BandMarching
id: 0192, acc: 66.67, label: BandMarching, predict: BandMarching
id: 0193, acc: 66.84, label: BandMarching, predict: BandMarching
id: 0194, acc: 67.01, label: BandMarching, predict: BandMarching
id: 0195, acc: 66.67, label: BandMarching, predict: Rowing
id: 0196, acc: 66.84, label: BandMarching, predict: BandMarching
id: 0197, acc: 66.50, label: BandMarching, predict: Rowing
id: 0198, acc: 66.67, label: BandMarching, predict: BandMarching
id: 0199, acc: 66.83, label: BandMarching, predict: BandMarching
id: 0200, acc: 67.00, label: BandMarching, predict: BandMarching
id: 0201, acc: 67.16, label: BandMarching, predict: BandMarching
id: 0202, acc: 67.33, label: BandMarching, predict: BandMarching
id: 0203, acc: 67.49, label: BandMarching, predict: BandMarching
id: 0204, acc: 67.65, label: BandMarching, predict: BandMarching
id: 0205, acc: 67.80, label: BandMarching, predict: BandMarching
id: 0206, acc: 67.96, label: BandMarching, predict: BandMarching
id: 0207, acc: 68.12, label: BandMarching, predict: BandMarching
id: 0208, acc: 68.27, label: BandMarching, predict: BandMarching
id: 0209, acc: 68.42, label: BandMarching, predict: BandMarching
id: 0210, acc: 68.57, label: BandMarching, predict: BandMarching
id: 0211, acc: 68.72, label: BandMarching, predict: BandMarching
id: 0212, acc: 68.40, label: BandMarching, predict: MilitaryParade
id: 0213, acc: 68.54, label: BandMarching, predict: BandMarching
id: 0214, acc: 68.69, label: BandMarching, predict: BandMarching
id: 0215, acc: 68.84, label: BandMarching, predict: BandMarching
id: 0216, acc: 68.98, label: BandMarching, predict: BandMarching
id: 0217, acc: 68.66, label: BandMarching, predict: MilitaryParade
id: 0218, acc: 68.81, label: BandMarching, predict: BandMarching
id: 0219, acc: 68.95, label: BandMarching, predict: BandMarching
id: 0220, acc: 69.09, label: BandMarching, predict: BandMarching
id: 0221, acc: 69.23, label: BandMarching, predict: BandMarching
id: 0222, acc: 69.37, label: BandMarching, predict: BandMarching
id: 0223, acc: 69.51, label: BandMarching, predict: BandMarching
id: 0224, acc: 69.64, label: BandMarching, predict: BandMarching
id: 0225, acc: 69.78, label: BandMarching, predict: BandMarching
id: 0226, acc: 69.91, label: BandMarching, predict: BandMarching
id: 0227, acc: 69.60, label: BaseballPitch, predict: SoccerJuggling
id: 0228, acc: 69.30, label: BaseballPitch, predict: SoccerJuggling
id: 0229, acc: 69.00, label: BaseballPitch, predict: Basketball
