Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0070, acc: 2.86, label: ApplyLipstick, predict: BlowingCandles
id: 0071, acc: 2.82, label: ApplyLipstick, predict: Bowling
id: 0072, acc: 2.78, label: ApplyLipstick, predict: BlowingCandles
id: 0073, acc: 2.74, label: ApplyLipstick, predict: BlowingCandles
id: 0074, acc: 2.70, label: ApplyLipstick, predict: BlowingCandles
id: 0075, acc: 2.67, label: ApplyLipstick, predict: BlowingCandles
id: 0076, acc: 2.63, label: ApplyLipstick, predict: BlowingCandles
id: 0077, acc: 2.60, label: Archery, predict: MoppingFloor
id: 0078, acc: 2.56, label: Archery, predict: BlowingCandles
id: 0079, acc: 2.53, label: Archery, predict: Bowling
id: 0080, acc: 2.50, label: Archery, predict: BlowingCandles
id: 0081, acc: 2.47, label: Archery, predict: HulaHoop
id: 0082, acc: 2.44, label: Archery, predict: Bowling
id: 0083, acc: 2.41, label: Archery, predict: MoppingFloor
id: 0084, acc: 2.38, label: Archery, predict: Bowling
id: 0085, acc: 2.35, label: Archery, predict: Bowling
id: 0086, acc: 2.33, label: Archery, predict: Bowling
id: 0087, acc: 2.30, label: Archery, predict: Bowling
id: 0088, acc: 2.27, label: Archery, predict: Bowling
id: 0089, acc: 2.25, label: Archery, predict: Bowling
id: 0090, acc: 2.22, label: Archery, predict: Bowling
id: 0091, acc: 2.20, label: Archery, predict: BlowingCandles
id: 0092, acc: 2.17, label: Archery, predict: BlowingCandles
id: 0093, acc: 2.15, label: Archery, predict: Bowling
id: 0094, acc: 2.13, label: Archery, predict: UnevenBars
id: 0095, acc: 2.11, label: Archery, predict: HulaHoop
id: 0096, acc: 2.08, label: Archery, predict: BlowingCandles
id: 0097, acc: 2.06, label: Archery, predict: BlowingCandles
id: 0098, acc: 2.04, label: Archery, predict: BlowingCandles
id: 0099, acc: 2.02, label: Archery, predict: BlowingCandles
id: 0100, acc: 2.00, label: Archery, predict: HulaHoop
id: 0101, acc: 1.98, label: Archery, predict: BlowingCandles
id: 0102, acc: 1.96, label: Archery, predict: BlowingCandles
id: 0103, acc: 1.94, label: Archery, predict: BlowingCandles
id: 0104, acc: 1.92, label: Archery, predict: BlowingCandles
id: 0105, acc: 1.90, label: Archery, predict: Billiards
id: 0106, acc: 1.89, label: Archery, predict: BlowingCandles
id: 0107, acc: 1.87, label: Archery, predict: BlowingCandles
id: 0108, acc: 1.85, label: Archery, predict: BlowingCandles
id: 0109, acc: 1.83, label: Archery, predict: BlowingCandles
id: 0110, acc: 1.82, label: Archery, predict: BlowingCandles
id: 0111, acc: 1.80, label: Archery, predict: BlowingCandles
id: 0112, acc: 1.79, label: Archery, predict: HulaHoop
id: 0113, acc: 1.77, label: Archery, predict: HulaHoop
id: 0114, acc: 1.75, label: Archery, predict: HulaHoop
id: 0115, acc: 1.74, label: Archery, predict: HulaHoop
id: 0116, acc: 1.72, label: Archery, predict: BlowingCandles
id: 0117, acc: 1.71, label: Archery, predict: Bowling
id: 0118, acc: 2.54, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 2.52, label: BabyCrawling, predict: Bowling
id: 0120, acc: 2.50, label: BabyCrawling, predict: HulaHoop
id: 0121, acc: 2.48, label: BabyCrawling, predict: Bowling
id: 0122, acc: 2.46, label: BabyCrawling, predict: HulaHoop
id: 0123, acc: 2.44, label: BabyCrawling, predict: HulaHoop
id: 0124, acc: 3.23, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 4.00, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 3.97, label: BabyCrawling, predict: HulaHoop
id: 0127, acc: 4.72, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 4.69, label: BabyCrawling, predict: Bowling
id: 0129, acc: 4.65, label: BabyCrawling, predict: HulaHoop
id: 0130, acc: 4.62, label: BabyCrawling, predict: HulaHoop
id: 0131, acc: 4.58, label: BabyCrawling, predict: Bowling
id: 0132, acc: 4.55, label: BabyCrawling, predict: Bowling
id: 0133, acc: 4.51, label: BabyCrawling, predict: HulaHoop
id: 0134, acc: 4.48, label: BabyCrawling, predict: HulaHoop
id: 0135, acc: 4.44, label: BabyCrawling, predict: BlowingCandles
id: 0136, acc: 4.41, label: BabyCrawling, predict: HulaHoop
id: 0137, acc: 4.38, label: BabyCrawling, predict: HulaHoop
id: 0138, acc: 4.35, label: BabyCrawling, predict: HulaHoop
id: 0139, acc: 4.32, label: BabyCrawling, predict: Bowling
id: 0140, acc: 4.29, label: BabyCrawling, predict: HulaHoop
id: 0141, acc: 4.26, label: BabyCrawling, predict: BlowingCandles
id: 0142, acc: 4.23, label: BabyCrawling, predict: Bowling
id: 0143, acc: 4.20, label: BabyCrawling, predict: BlowingCandles
id: 0144, acc: 4.17, label: BabyCrawling, predict: BlowingCandles
id: 0145, acc: 4.14, label: BabyCrawling, predict: BlowingCandles
id: 0146, acc: 4.11, label: BabyCrawling, predict: Bowling
id: 0147, acc: 4.08, label: BabyCrawling, predict: HulaHoop
id: 0148, acc: 4.05, label: BabyCrawling, predict: HulaHoop
id: 0149, acc: 4.03, label: BabyCrawling, predict: Bowling
id: 0150, acc: 4.00, label: BabyCrawling, predict: HulaHoop
id: 0151, acc: 3.97, label: BabyCrawling, predict: HulaHoop
id: 0152, acc: 3.95, label: BabyCrawling, predict: HulaHoop
id: 0153, acc: 3.92, label: BalanceBeam, predict: HulaHoop
id: 0154, acc: 3.90, label: BalanceBeam, predict: HulaHoop
id: 0155, acc: 3.87, label: BalanceBeam, predict: Bowling
id: 0156, acc: 3.85, label: BalanceBeam, predict: PommelHorse
id: 0157, acc: 3.82, label: BalanceBeam, predict: UnevenBars
id: 0158, acc: 3.80, label: BalanceBeam, predict: PommelHorse
id: 0159, acc: 3.77, label: BalanceBeam, predict: Bowling
id: 0160, acc: 3.75, label: BalanceBeam, predict: PommelHorse
id: 0161, acc: 3.73, label: BalanceBeam, predict: UnevenBars
id: 0162, acc: 3.70, label: BalanceBeam, predict: UnevenBars
id: 0163, acc: 3.68, label: BalanceBeam, predict: UnevenBars
id: 0164, acc: 3.66, label: BalanceBeam, predict: UnevenBars
id: 0165, acc: 3.64, label: BalanceBeam, predict: PommelHorse
id: 0166, acc: 3.61, label: BalanceBeam, predict: HulaHoop
id: 0167, acc: 3.59, label: BalanceBeam, predict: UnevenBars
id: 0168, acc: 3.57, label: BalanceBeam, predict: UnevenBars
id: 0169, acc: 3.55, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 3.53, label: BalanceBeam, predict: PommelHorse
id: 0171, acc: 3.51, label: BalanceBeam, predict: Bowling
id: 0172, acc: 3.49, label: BalanceBeam, predict: Bowling
id: 0173, acc: 3.47, label: BalanceBeam, predict: Bowling
id: 0174, acc: 3.45, label: BalanceBeam, predict: Bowling
id: 0175, acc: 3.43, label: BalanceBeam, predict: Bowling
id: 0176, acc: 3.41, label: BalanceBeam, predict: Bowling
id: 0177, acc: 3.39, label: BalanceBeam, predict: Bowling
id: 0178, acc: 3.37, label: BalanceBeam, predict: Bowling
id: 0179, acc: 3.35, label: BalanceBeam, predict: Bowling
id: 0180, acc: 3.33, label: BalanceBeam, predict: PommelHorse
id: 0181, acc: 3.31, label: BalanceBeam, predict: HulaHoop
id: 0182, acc: 3.30, label: BalanceBeam, predict: Bowling
id: 0183, acc: 3.28, label: BalanceBeam, predict: Bowling
id: 0184, acc: 3.26, label: BandMarching, predict: Bowling
id: 0185, acc: 3.24, label: BandMarching, predict: MilitaryParade
id: 0186, acc: 3.23, label: BandMarching, predict: BlowingCandles
id: 0187, acc: 3.21, label: BandMarching, predict: HulaHoop
id: 0188, acc: 3.19, label: BandMarching, predict: HulaHoop
id: 0189, acc: 3.17, label: BandMarching, predict: HulaHoop
id: 0190, acc: 3.16, label: BandMarching, predict: BlowingCandles
id: 0191, acc: 3.14, label: BandMarching, predict: MilitaryParade
id: 0192, acc: 3.12, label: BandMarching, predict: MilitaryParade
id: 0193, acc: 3.11, label: BandMarching, predict: HulaHoop
id: 0194, acc: 3.09, label: BandMarching, predict: HulaHoop
id: 0195, acc: 3.08, label: BandMarching, predict: MilitaryParade
id: 0196, acc: 3.06, label: BandMarching, predict: Bowling
id: 0197, acc: 3.05, label: BandMarching, predict: MilitaryParade
id: 0198, acc: 3.03, label: BandMarching, predict: BabyCrawling
id: 0199, acc: 3.02, label: BandMarching, predict: Bowling
id: 0200, acc: 3.00, label: BandMarching, predict: Bowling
id: 0201, acc: 2.99, label: BandMarching, predict: Bowling
id: 0202, acc: 2.97, label: BandMarching, predict: Bowling
id: 0203, acc: 2.96, label: BandMarching, predict: Bowling
id: 0204, acc: 2.94, label: BandMarching, predict: Bowling
id: 0205, acc: 2.93, label: BandMarching, predict: HulaHoop
id: 0206, acc: 2.91, label: BandMarching, predict: HulaHoop
id: 0207, acc: 2.90, label: BandMarching, predict: HulaHoop
id: 0208, acc: 2.88, label: BandMarching, predict: HulaHoop
id: 0209, acc: 2.87, label: BandMarching, predict: Bowling
id: 0210, acc: 2.86, label: BandMarching, predict: Bowling
id: 0211, acc: 2.84, label: BandMarching, predict: Bowling
id: 0212, acc: 2.83, label: BandMarching, predict: HulaHoop
id: 0213, acc: 2.82, label: BandMarching, predict: Bowling
id: 0214, acc: 2.80, label: BandMarching, predict: HulaHoop
id: 0215, acc: 2.79, label: BandMarching, predict: Bowling
id: 0216, acc: 2.78, label: BandMarching, predict: Bowling
id: 0217, acc: 2.76, label: BandMarching, predict: Bowling
id: 0218, acc: 2.75, label: BandMarching, predict: Bowling
id: 0219, acc: 2.74, label: BandMarching, predict: Bowling
id: 0220, acc: 2.73, label: BandMarching, predict: Bowling
id: 0221, acc: 2.71, label: BandMarching, predict: Bowling
id: 0222, acc: 2.70, label: BandMarching, predict: Bowling
id: 0223, acc: 2.69, label: BandMarching, predict: Bowling
id: 0224, acc: 2.68, label: BandMarching, predict: Bowling
id: 0225, acc: 2.67, label: BandMarching, predict: Bowling
id: 0226, acc: 2.65, label: BandMarching, predict: Bowling
id: 0227, acc: 2.64, label: BaseballPitch, predict: Bowling
id: 0228, acc: 2.63, label: BaseballPitch, predict: HulaHoop
id: 0229, acc: 2.62, label: BaseballPitch, predict: BlowingCandles
id: 0230, acc: 2.61, label: BaseballPitch, predict: BlowingCandles
id: 0231, acc: 2.60, label: BaseballPitch, predict: BlowingCandles
id: 0232, acc: 2.59, label: BaseballPitch, predict: HulaHoop
id: 0233, acc: 2.58, label: BaseballPitch, predict: Bowling
id: 0234, acc: 2.56, label: BaseballPitch, predict: Bowling
id: 0235, acc: 2.55, label: BaseballPitch, predict: Bowling
id: 0236, acc: 2.54, label: BaseballPitch, predict: BlowingCandles
id: 0237, acc: 2.53, label: BaseballPitch, predict: Bowling
id: 0238, acc: 2.52, label: BaseballPitch, predict: Bowling
id: 0239, acc: 2.51, label: BaseballPitch, predict: Bowling
id: 0240, acc: 2.50, label: BaseballPitch, predict: Bowling
id: 0241, acc: 2.49, label: BaseballPitch, predict: Bowling
id: 0242, acc: 2.48, label: BaseballPitch, predict: Bowling
id: 0243, acc: 2.47, label: BaseballPitch, predict: Bowling
id: 0244, acc: 2.46, label: BaseballPitch, predict: BlowingCandles
id: 0245, acc: 2.45, label: BaseballPitch, predict: BlowingCandles
id: 0246, acc: 2.44, label: BaseballPitch, predict: BlowingCandles
id: 0247, acc: 2.43, label: BaseballPitch, predict: BlowingCandles
id: 0248, acc: 2.42, label: BaseballPitch, predict: BlowingCandles
id: 0249, acc: 2.41, label: BaseballPitch, predict: Bowling
id: 0250, acc: 2.40, label: BaseballPitch, predict: Bowling
id: 0251, acc: 2.39, label: BaseballPitch, predict: Bowling
id: 0252, acc: 2.38, label: BaseballPitch, predict: Bowling
id: 0253, acc: 2.37, label: BaseballPitch, predict: Bowling
id: 0254, acc: 2.36, label: BaseballPitch, predict: Bowling
id: 0255, acc: 2.35, label: BaseballPitch, predict: Bowling
id: 0256, acc: 2.34, label: BaseballPitch, predict: HulaHoop
id: 0257, acc: 2.33, label: BaseballPitch, predict: HulaHoop
id: 0258, acc: 2.33, label: BaseballPitch, predict: Bowling
id: 0259, acc: 2.32, label: BaseballPitch, predict: HulaHoop
id: 0260, acc: 2.31, label: BaseballPitch, predict: Bowling
id: 0261, acc: 2.30, label: BaseballPitch, predict: Bowling
id: 0262, acc: 2.29, label: BaseballPitch, predict: BlowingCandles
id: 0263, acc: 2.28, label: BaseballPitch, predict: HulaHoop
id: 0264, acc: 2.27, label: BaseballPitch, predict: BlowingCandles
id: 0265, acc: 2.26, label: BaseballPitch, predict: BlowingCandles
id: 0266, acc: 2.26, label: BaseballPitch, predict: HulaHoop
id: 0267, acc: 2.25, label: BaseballPitch, predict: BlowingCandles
id: 0268, acc: 2.24, label: BaseballPitch, predict: BlowingCandles
id: 0269, acc: 2.23, label: BaseballPitch, predict: HulaHoop
id: 0270, acc: 2.22, label: Basketball, predict: BlowingCandles
id: 0271, acc: 2.21, label: Basketball, predict: BlowingCandles
id: 0272, acc: 2.21, label: Basketball, predict: BlowingCandles
id: 0273, acc: 2.20, label: Basketball, predict: BlowingCandles
id: 0274, acc: 2.19, label: Basketball, predict: BlowingCandles
id: 0275, acc: 2.18, label: Basketball, predict: BlowingCandles
id: 0276, acc: 2.17, label: Basketball, predict: BlowingCandles
id: 0277, acc: 2.17, label: Basketball, predict: BlowingCandles
id: 0278, acc: 2.16, label: Basketball, predict: Bowling
id: 0279, acc: 2.15, label: Basketball, predict: Bowling
id: 0280, acc: 2.14, label: Basketball, predict: Bowling
id: 0281, acc: 2.14, label: Basketball, predict: Bowling
id: 0282, acc: 2.13, label: Basketball, predict: Bowling
id: 0283, acc: 2.12, label: Basketball, predict: BlowingCandles
id: 0284, acc: 2.11, label: Basketball, predict: BlowingCandles
id: 0285, acc: 2.11, label: Basketball, predict: BlowingCandles
id: 0286, acc: 2.10, label: Basketball, predict: BlowingCandles
id: 0287, acc: 2.09, label: Basketball, predict: BlowingCandles
id: 0288, acc: 2.08, label: Basketball, predict: BlowingCandles
id: 0289, acc: 2.08, label: Basketball, predict: BlowingCandles
id: 0290, acc: 2.07, label: Basketball, predict: FieldHockeyPenalty
id: 0291, acc: 2.06, label: Basketball, predict: HulaHoop
id: 0292, acc: 2.05, label: Basketball, predict: Bowling
id: 0293, acc: 2.05, label: Basketball, predict: FieldHockeyPenalty
id: 0294, acc: 2.04, label: Basketball, predict: BlowingCandles
id: 0295, acc: 2.03, label: Basketball, predict: BlowingCandles
id: 0296, acc: 2.03, label: Basketball, predict: BlowingCandles
id: 0297, acc: 2.02, label: Basketball, predict: BlowingCandles
id: 0298, acc: 2.01, label: Basketball, predict: HulaHoop
id: 0299, acc: 2.01, label: Basketball, predict: Bowling
id: 0300, acc: 2.00, label: Basketball, predict: BlowingCandles
id: 0301, acc: 1.99, label: Basketball, predict: HulaHoop
id: 0302, acc: 1.99, label: Basketball, predict: HulaHoop
id: 0303, acc: 1.98, label: Basketball, predict: BlowingCandles
id: 0304, acc: 1.97, label: Basketball, predict: BlowingCandles
id: 0305, acc: 1.97, label: BasketballDunk, predict: BlowingCandles
id: 0306, acc: 1.96, label: BasketballDunk, predict: BlowingCandles
id: 0307, acc: 1.95, label: BasketballDunk, predict: BlowingCandles
id: 0308, acc: 1.95, label: BasketballDunk, predict: Bowling
id: 0309, acc: 1.94, label: BasketballDunk, predict: HulaHoop
id: 0310, acc: 1.94, label: BasketballDunk, predict: Bowling
id: 0311, acc: 1.93, label: BasketballDunk, predict: Bowling
id: 0312, acc: 1.92, label: BasketballDunk, predict: Bowling
id: 0313, acc: 1.92, label: BasketballDunk, predict: Bowling
id: 0314, acc: 1.91, label: BasketballDunk, predict: Bowling
id: 0315, acc: 1.90, label: BasketballDunk, predict: Bowling
id: 0316, acc: 1.90, label: BasketballDunk, predict: BlowingCandles
id: 0317, acc: 1.89, label: BasketballDunk, predict: Bowling
id: 0318, acc: 1.89, label: BasketballDunk, predict: Bowling
id: 0319, acc: 1.88, label: BasketballDunk, predict: Bowling
id: 0320, acc: 1.88, label: BasketballDunk, predict: HulaHoop
id: 0321, acc: 1.87, label: BasketballDunk, predict: Bowling
id: 0322, acc: 1.86, label: BasketballDunk, predict: Bowling
id: 0323, acc: 1.86, label: BasketballDunk, predict: Bowling
id: 0324, acc: 1.85, label: BasketballDunk, predict: Bowling
id: 0325, acc: 1.85, label: BasketballDunk, predict: Bowling
id: 0326, acc: 1.84, label: BasketballDunk, predict: Bowling
id: 0327, acc: 1.83, label: BasketballDunk, predict: Bowling
id: 0328, acc: 1.83, label: BasketballDunk, predict: Bowling
id: 0329, acc: 1.82, label: BasketballDunk, predict: Bowling
id: 0330, acc: 1.82, label: BasketballDunk, predict: Bowling
id: 0331, acc: 1.81, label: BasketballDunk, predict: Bowling
id: 0332, acc: 1.81, label: BasketballDunk, predict: BlowingCandles
id: 0333, acc: 1.80, label: BasketballDunk, predict: Bowling
id: 0334, acc: 1.80, label: BasketballDunk, predict: Bowling
id: 0335, acc: 1.79, label: BasketballDunk, predict: HulaHoop
id: 0336, acc: 1.79, label: BasketballDunk, predict: HulaHoop
id: 0337, acc: 1.78, label: BasketballDunk, predict: Bowling
id: 0338, acc: 1.78, label: BasketballDunk, predict: HulaHoop
id: 0339, acc: 1.77, label: BasketballDunk, predict: Bowling
id: 0340, acc: 1.76, label: BasketballDunk, predict: Bowling
id: 0341, acc: 1.76, label: BasketballDunk, predict: Bowling
id: 0342, acc: 1.75, label: BenchPress, predict: BlowingCandles
id: 0343, acc: 1.75, label: BenchPress, predict: Bowling
id: 0344, acc: 1.74, label: BenchPress, predict: Bowling
id: 0345, acc: 1.74, label: BenchPress, predict: Bowling
id: 0346, acc: 2.02, label: BenchPress, predict: BenchPress
id: 0347, acc: 2.02, label: BenchPress, predict: Bowling
id: 0348, acc: 2.30, label: BenchPress, predict: BenchPress
id: 0349, acc: 2.58, label: BenchPress, predict: BenchPress
id: 0350, acc: 2.86, label: BenchPress, predict: BenchPress
id: 0351, acc: 3.13, label: BenchPress, predict: BenchPress
id: 0352, acc: 3.12, label: BenchPress, predict: BlowingCandles
id: 0353, acc: 3.12, label: BenchPress, predict: BlowingCandles
id: 0354, acc: 3.11, label: BenchPress, predict: BlowingCandles
id: 0355, acc: 3.10, label: BenchPress, predict: BlowingCandles
id: 0356, acc: 3.09, label: BenchPress, predict: HulaHoop
id: 0357, acc: 3.08, label: BenchPress, predict: Bowling
id: 0358, acc: 3.07, label: BenchPress, predict: BlowingCandles
id: 0359, acc: 3.06, label: BenchPress, predict: HulaHoop
id: 0360, acc: 3.06, label: BenchPress, predict: HulaHoop
id: 0361, acc: 3.05, label: BenchPress, predict: BlowingCandles
id: 0362, acc: 3.04, label: BenchPress, predict: BlowingCandles
id: 0363, acc: 3.03, label: BenchPress, predict: BlowingCandles
id: 0364, acc: 3.02, label: BenchPress, predict: BlowingCandles
id: 0365, acc: 3.01, label: BenchPress, predict: BlowingCandles
id: 0366, acc: 3.01, label: BenchPress, predict: BlowingCandles
id: 0367, acc: 3.00, label: BenchPress, predict: BlowingCandles
id: 0368, acc: 2.99, label: BenchPress, predict: BlowingCandles
id: 0369, acc: 2.98, label: BenchPress, predict: BlowingCandles
id: 0370, acc: 2.97, label: BenchPress, predict: BlowingCandles
id: 0371, acc: 2.96, label: BenchPress, predict: BlowingCandles
id: 0372, acc: 3.23, label: BenchPress, predict: BenchPress
id: 0373, acc: 3.22, label: BenchPress, predict: HulaHoop
id: 0374, acc: 3.21, label: BenchPress, predict: BlowingCandles
id: 0375, acc: 3.20, label: BenchPress, predict: BlowingCandles
id: 0376, acc: 3.19, label: BenchPress, predict: HulaHoop
id: 0377, acc: 3.18, label: BenchPress, predict: HulaHoop
id: 0378, acc: 3.17, label: BenchPress, predict: HulaHoop
id: 0379, acc: 3.43, label: BenchPress, predict: BenchPress
id: 0380, acc: 3.42, label: BenchPress, predict: HulaHoop
id: 0381, acc: 3.41, label: BenchPress, predict: HulaHoop
id: 0382, acc: 3.40, label: BenchPress, predict: HulaHoop
id: 0383, acc: 3.39, label: BenchPress, predict: BlowingCandles
id: 0384, acc: 3.39, label: BenchPress, predict: BlowingCandles
id: 0385, acc: 3.38, label: BenchPress, predict: BlowingCandles
id: 0386, acc: 3.63, label: BenchPress, predict: BenchPress
id: 0387, acc: 3.88, label: BenchPress, predict: BenchPress
id: 0388, acc: 4.12, label: BenchPress, predict: BenchPress
id: 0389, acc: 4.37, label: BenchPress, predict: BenchPress
id: 0390, acc: 4.36, label: Biking, predict: Bowling
id: 0391, acc: 4.35, label: Biking, predict: Bowling
id: 0392, acc: 4.34, label: Biking, predict: Bowling
id: 0393, acc: 4.33, label: Biking, predict: Bowling
id: 0394, acc: 4.31, label: Biking, predict: Bowling
id: 0395, acc: 4.30, label: Biking, predict: Bowling
id: 0396, acc: 4.29, label: Biking, predict: HulaHoop
id: 0397, acc: 4.28, label: Biking, predict: Bowling
id: 0398, acc: 4.27, label: Biking, predict: HulaHoop
id: 0399, acc: 4.26, label: Biking, predict: BlowingCandles
id: 0400, acc: 4.25, label: Biking, predict: Bowling
id: 0401, acc: 4.24, label: Biking, predict: Bowling
id: 0402, acc: 4.23, label: Biking, predict: Bowling
id: 0403, acc: 4.22, label: Biking, predict: BlowingCandles
id: 0404, acc: 4.21, label: Biking, predict: BabyCrawling
id: 0405, acc: 4.20, label: Biking, predict: Bowling
id: 0406, acc: 4.19, label: Biking, predict: Bowling
id: 0407, acc: 4.18, label: Biking, predict: Bowling
id: 0408, acc: 4.17, label: Biking, predict: Bowling
id: 0409, acc: 4.16, label: Biking, predict: Bowling
id: 0410, acc: 4.15, label: Biking, predict: Bowling
id: 0411, acc: 4.14, label: Biking, predict: Bowling
id: 0412, acc: 4.13, label: Biking, predict: Bowling
id: 0413, acc: 4.12, label: Biking, predict: Bowling
id: 0414, acc: 4.11, label: Biking, predict: Bowling
id: 0415, acc: 4.10, label: Biking, predict: Bowling
id: 0416, acc: 4.09, label: Biking, predict: Bowling
id: 0417, acc: 4.08, label: Biking, predict: Bowling
id: 0418, acc: 4.07, label: Biking, predict: Bowling
id: 0419, acc: 4.06, label: Biking, predict: Bowling
id: 0420, acc: 4.05, label: Biking, predict: HulaHoop
id: 0421, acc: 4.04, label: Biking, predict: HulaHoop
id: 0422, acc: 4.03, label: Biking, predict: Bowling
id: 0423, acc: 4.02, label: Biking, predict: HulaHoop
id: 0424, acc: 4.01, label: Biking, predict: Bowling
id: 0425, acc: 4.00, label: Biking, predict: Bowling
