Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: CuttingInKitchen
id: 0047, acc: 85.11, label: , predict: ShavingBeard
id: 0048, acc: 81.25, label: ApplyLipstick, predict: ShavingBeard
id: 0048, acc: 25.00, label: , predict: ShavingBeard
id: 0048, acc: 83.33, label: , predict: ShavingBeard
id: 0049, acc: 79.59, label: ApplyLipstick, predict: BrushingTeeth
id: 0049, acc: 24.49, label: , predict: BrushingTeeth
id: 0049, acc: 81.63, label: , predict: BrushingTeeth
id: 0050, acc: 78.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0050, acc: 24.00, label: , predict: PullUps
id: 0050, acc: 80.00, label: , predict: ApplyEyeMakeup
id: 0051, acc: 76.47, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 23.53, label: , predict: PullUps
id: 0051, acc: 78.43, label: , predict: ApplyEyeMakeup
id: 0052, acc: 75.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 23.08, label: , predict: PullUps
id: 0052, acc: 76.92, label: , predict: ApplyEyeMakeup
id: 0053, acc: 73.58, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 22.64, label: , predict: BandMarching
id: 0053, acc: 75.47, label: , predict: ApplyEyeMakeup
id: 0054, acc: 72.22, label: ApplyLipstick, predict: BrushingTeeth
id: 0054, acc: 22.22, label: , predict: BandMarching
id: 0054, acc: 74.07, label: , predict: BrushingTeeth
id: 0055, acc: 70.91, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 21.82, label: , predict: BandMarching
id: 0055, acc: 72.73, label: , predict: BrushingTeeth
id: 0056, acc: 69.64, label: ApplyLipstick, predict: Haircut
id: 0056, acc: 21.43, label: , predict: BandMarching
id: 0056, acc: 71.43, label: , predict: BrushingTeeth
id: 0057, acc: 68.42, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 21.05, label: , predict: BandMarching
id: 0057, acc: 70.18, label: , predict: BrushingTeeth
id: 0058, acc: 67.24, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 20.69, label: , predict: Bowling
id: 0058, acc: 68.97, label: , predict: BrushingTeeth
id: 0059, acc: 66.10, label: ApplyLipstick, predict: BrushingTeeth
id: 0059, acc: 20.34, label: , predict: BandMarching
id: 0059, acc: 67.80, label: , predict: BrushingTeeth
id: 0060, acc: 65.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0060, acc: 20.00, label: , predict: Bowling
id: 0060, acc: 66.67, label: , predict: BrushingTeeth
id: 0061, acc: 63.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0061, acc: 19.67, label: , predict: Bowling
id: 0061, acc: 65.57, label: , predict: BrushingTeeth
id: 0062, acc: 62.90, label: ApplyLipstick, predict: BrushingTeeth
id: 0062, acc: 19.35, label: , predict: PullUps
id: 0062, acc: 64.52, label: , predict: BrushingTeeth
id: 0063, acc: 61.90, label: ApplyLipstick, predict: BrushingTeeth
id: 0063, acc: 19.05, label: , predict: BlowingCandles
id: 0063, acc: 63.49, label: , predict: BrushingTeeth
id: 0064, acc: 60.94, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 18.75, label: , predict: HeadMassage
id: 0064, acc: 62.50, label: , predict: BrushingTeeth
id: 0065, acc: 60.00, label: ApplyLipstick, predict: ShavingBeard
id: 0065, acc: 18.46, label: , predict: HeadMassage
id: 0065, acc: 61.54, label: , predict: ShavingBeard
id: 0066, acc: 59.09, label: ApplyLipstick, predict: BrushingTeeth
id: 0066, acc: 18.18, label: , predict: BrushingTeeth
id: 0066, acc: 60.61, label: , predict: BrushingTeeth
id: 0067, acc: 58.21, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 17.91, label: , predict: ShavingBeard
id: 0067, acc: 59.70, label: , predict: BrushingTeeth
id: 0068, acc: 57.35, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 17.65, label: , predict: BrushingTeeth
id: 0068, acc: 58.82, label: , predict: BrushingTeeth
id: 0069, acc: 56.52, label: ApplyLipstick, predict: BrushingTeeth
id: 0069, acc: 17.39, label: , predict: BrushingTeeth
id: 0069, acc: 57.97, label: , predict: BrushingTeeth
id: 0070, acc: 55.71, label: ApplyLipstick, predict: BrushingTeeth
id: 0070, acc: 17.14, label: , predict: PlayingFlute
id: 0070, acc: 57.14, label: , predict: BrushingTeeth
id: 0071, acc: 54.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0071, acc: 16.90, label: , predict: BrushingTeeth
id: 0071, acc: 56.34, label: , predict: BrushingTeeth
id: 0072, acc: 54.17, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 16.67, label: , predict: BrushingTeeth
id: 0072, acc: 55.56, label: , predict: BrushingTeeth
id: 0073, acc: 53.42, label: ApplyLipstick, predict: BrushingTeeth
id: 0073, acc: 16.44, label: , predict: HeadMassage
id: 0073, acc: 54.79, label: , predict: ShavingBeard
id: 0074, acc: 52.70, label: ApplyLipstick, predict: BrushingTeeth
id: 0074, acc: 16.22, label: , predict: HeadMassage
id: 0074, acc: 54.05, label: , predict: BrushingTeeth
id: 0075, acc: 52.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0075, acc: 16.00, label: , predict: HeadMassage
id: 0075, acc: 53.33, label: , predict: BrushingTeeth
id: 0076, acc: 51.32, label: ApplyLipstick, predict: BrushingTeeth
id: 0076, acc: 15.79, label: , predict: HeadMassage
id: 0076, acc: 52.63, label: , predict: BrushingTeeth
id: 0077, acc: 50.65, label: Archery, predict: MoppingFloor
id: 0077, acc: 15.58, label: , predict: Diving
id: 0077, acc: 53.25, label: , predict: Archery
id: 0078, acc: 51.28, label: Archery, predict: Archery
id: 0078, acc: 15.38, label: , predict: Swing
id: 0078, acc: 53.85, label: , predict: Archery
id: 0079, acc: 51.90, label: Archery, predict: Archery
id: 0079, acc: 15.19, label: , predict: Diving
id: 0079, acc: 54.43, label: , predict: Archery
id: 0080, acc: 52.50, label: Archery, predict: Archery
id: 0080, acc: 15.00, label: , predict: BandMarching
id: 0080, acc: 55.00, label: , predict: Archery
id: 0081, acc: 51.85, label: Archery, predict: Billiards
id: 0081, acc: 14.81, label: , predict: BandMarching
id: 0081, acc: 55.56, label: , predict: Archery
id: 0082, acc: 52.44, label: Archery, predict: Archery
id: 0082, acc: 14.63, label: , predict: Swing
id: 0082, acc: 54.88, label: , predict: TaiChi
id: 0083, acc: 51.81, label: Archery, predict: BoxingPunchingBag
id: 0083, acc: 14.46, label: , predict: Diving
id: 0083, acc: 55.42, label: , predict: Archery
id: 0084, acc: 52.38, label: Archery, predict: Archery
id: 0084, acc: 14.29, label: , predict: Swing
id: 0084, acc: 55.95, label: , predict: Archery
id: 0085, acc: 52.94, label: Archery, predict: Archery
id: 0085, acc: 14.12, label: , predict: Swing
id: 0085, acc: 56.47, label: , predict: Archery
id: 0086, acc: 53.49, label: Archery, predict: Archery
id: 0086, acc: 13.95, label: , predict: Swing
id: 0086, acc: 56.98, label: , predict: Archery
id: 0087, acc: 54.02, label: Archery, predict: Archery
id: 0087, acc: 13.79, label: , predict: Swing
id: 0087, acc: 57.47, label: , predict: Archery
id: 0088, acc: 54.55, label: Archery, predict: Archery
id: 0088, acc: 13.64, label: , predict: Swing
id: 0088, acc: 57.95, label: , predict: Archery
id: 0089, acc: 55.06, label: Archery, predict: Archery
id: 0089, acc: 13.48, label: , predict: Swing
id: 0089, acc: 58.43, label: , predict: Archery
id: 0090, acc: 55.56, label: Archery, predict: Archery
id: 0090, acc: 13.33, label: , predict: Swing
id: 0090, acc: 58.89, label: , predict: Archery
id: 0091, acc: 54.95, label: Archery, predict: GolfSwing
id: 0091, acc: 13.19, label: , predict: CricketBowling
id: 0091, acc: 58.24, label: , predict: GolfSwing
id: 0092, acc: 55.43, label: Archery, predict: Archery
id: 0092, acc: 13.04, label: , predict: Swing
id: 0092, acc: 58.70, label: , predict: Archery
id: 0093, acc: 54.84, label: Archery, predict: WallPushups
id: 0093, acc: 12.90, label: , predict: BandMarching
id: 0093, acc: 58.06, label: , predict: WritingOnBoard
id: 0094, acc: 55.32, label: Archery, predict: Archery
id: 0094, acc: 12.77, label: , predict: RopeClimbing
id: 0094, acc: 58.51, label: , predict: Archery
id: 0095, acc: 55.79, label: Archery, predict: Archery
id: 0095, acc: 12.63, label: , predict: Swing
id: 0095, acc: 58.95, label: , predict: Archery
id: 0096, acc: 56.25, label: Archery, predict: Archery
id: 0096, acc: 12.50, label: , predict: YoYo
id: 0096, acc: 59.38, label: , predict: Archery
id: 0097, acc: 56.70, label: Archery, predict: Archery
id: 0097, acc: 12.37, label: , predict: HeadMassage
id: 0097, acc: 59.79, label: , predict: Archery
id: 0098, acc: 57.14, label: Archery, predict: Archery
id: 0098, acc: 12.24, label: , predict: BandMarching
id: 0098, acc: 60.20, label: , predict: Archery
id: 0099, acc: 57.58, label: Archery, predict: Archery
id: 0099, acc: 12.12, label: , predict: YoYo
id: 0099, acc: 60.61, label: , predict: Archery
id: 0100, acc: 58.00, label: Archery, predict: Archery
id: 0100, acc: 12.00, label: , predict: BandMarching
id: 0100, acc: 61.00, label: , predict: Archery
id: 0101, acc: 57.43, label: Archery, predict: Diving
id: 0101, acc: 11.88, label: , predict: CricketBowling
id: 0101, acc: 61.39, label: , predict: Archery
id: 0102, acc: 56.86, label: Archery, predict: Billiards
id: 0102, acc: 11.76, label: , predict: CricketBowling
id: 0102, acc: 60.78, label: , predict: TableTennisShot
id: 0103, acc: 56.31, label: Archery, predict: TableTennisShot
id: 0103, acc: 11.65, label: , predict: CricketBowling
id: 0103, acc: 60.19, label: , predict: TableTennisShot
id: 0104, acc: 55.77, label: Archery, predict: HandstandWalking
id: 0104, acc: 11.54, label: , predict: BandMarching
id: 0104, acc: 60.58, label: , predict: Archery
id: 0105, acc: 56.19, label: Archery, predict: Archery
id: 0105, acc: 11.43, label: , predict: BandMarching
id: 0105, acc: 60.95, label: , predict: Archery
id: 0106, acc: 55.66, label: Archery, predict: SkyDiving
id: 0106, acc: 11.32, label: , predict: YoYo
id: 0106, acc: 60.38, label: , predict: HulaHoop
id: 0107, acc: 55.14, label: Archery, predict: YoYo
id: 0107, acc: 11.21, label: , predict: YoYo
id: 0107, acc: 60.75, label: , predict: Archery
id: 0108, acc: 54.63, label: Archery, predict: SkyDiving
id: 0108, acc: 11.11, label: , predict: YoYo
id: 0108, acc: 60.19, label: , predict: SkyDiving
id: 0109, acc: 54.13, label: Archery, predict: YoYo
id: 0109, acc: 11.01, label: , predict: YoYo
id: 0109, acc: 59.63, label: , predict: YoYo
id: 0110, acc: 53.64, label: Archery, predict: YoYo
id: 0110, acc: 10.91, label: , predict: YoYo
id: 0110, acc: 59.09, label: , predict: JugglingBalls
id: 0111, acc: 53.15, label: Archery, predict: SkyDiving
id: 0111, acc: 10.81, label: , predict: YoYo
id: 0111, acc: 58.56, label: , predict: SkyDiving
id: 0112, acc: 53.57, label: Archery, predict: Archery
id: 0112, acc: 10.71, label: , predict: RopeClimbing
id: 0112, acc: 58.93, label: , predict: Archery
id: 0113, acc: 53.98, label: Archery, predict: Archery
id: 0113, acc: 10.62, label: , predict: RopeClimbing
id: 0113, acc: 59.29, label: , predict: Archery
id: 0114, acc: 54.39, label: Archery, predict: Archery
id: 0114, acc: 10.53, label: , predict: RopeClimbing
id: 0114, acc: 59.65, label: , predict: Archery
id: 0115, acc: 54.78, label: Archery, predict: Archery
id: 0115, acc: 10.43, label: , predict: RopeClimbing
id: 0115, acc: 60.00, label: , predict: Archery
id: 0116, acc: 54.31, label: Archery, predict: SkyDiving
id: 0116, acc: 10.34, label: , predict: BandMarching
id: 0116, acc: 60.34, label: , predict: Archery
id: 0117, acc: 54.70, label: Archery, predict: Archery
id: 0117, acc: 10.26, label: , predict: RopeClimbing
id: 0117, acc: 60.68, label: , predict: Archery
id: 0118, acc: 55.08, label: BabyCrawling, predict: BabyCrawling
id: 0118, acc: 10.17, label: , predict: BasketballDunk
id: 0118, acc: 61.02, label: , predict: BabyCrawling
id: 0119, acc: 54.62, label: BabyCrawling, predict: RockClimbingIndoor
id: 0119, acc: 10.08, label: , predict: WritingOnBoard
id: 0119, acc: 60.50, label: , predict: WritingOnBoard
id: 0120, acc: 55.00, label: BabyCrawling, predict: BabyCrawling
id: 0120, acc: 10.00, label: , predict: BandMarching
id: 0120, acc: 60.83, label: , predict: BabyCrawling
id: 0121, acc: 55.37, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 9.92, label: , predict: BandMarching
id: 0121, acc: 61.16, label: , predict: BabyCrawling
id: 0122, acc: 55.74, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 9.84, label: , predict: CricketBowling
id: 0122, acc: 61.48, label: , predict: BabyCrawling
id: 0123, acc: 56.10, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 9.76, label: , predict: CricketBowling
id: 0123, acc: 61.79, label: , predict: BabyCrawling
id: 0124, acc: 56.45, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 9.68, label: , predict: BandMarching
id: 0124, acc: 62.10, label: , predict: BabyCrawling
id: 0125, acc: 56.80, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 9.60, label: , predict: BandMarching
id: 0125, acc: 62.40, label: , predict: BabyCrawling
id: 0126, acc: 57.14, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 9.52, label: , predict: CricketBowling
id: 0126, acc: 62.70, label: , predict: BabyCrawling
id: 0127, acc: 57.48, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 9.45, label: , predict: RopeClimbing
id: 0127, acc: 62.99, label: , predict: BabyCrawling
id: 0128, acc: 57.03, label: BabyCrawling, predict: Rafting
id: 0128, acc: 9.38, label: , predict: BandMarching
id: 0128, acc: 62.50, label: , predict: Rafting
id: 0129, acc: 56.59, label: BabyCrawling, predict: Rafting
id: 0129, acc: 9.30, label: , predict: BandMarching
id: 0129, acc: 62.02, label: , predict: Rafting
id: 0130, acc: 56.15, label: BabyCrawling, predict: RockClimbingIndoor
id: 0130, acc: 9.23, label: , predict: BandMarching
id: 0130, acc: 61.54, label: , predict: RockClimbingIndoor
id: 0131, acc: 55.73, label: BabyCrawling, predict: BrushingTeeth
id: 0131, acc: 9.16, label: , predict: PoleVault
id: 0131, acc: 61.07, label: , predict: BrushingTeeth
id: 0132, acc: 56.06, label: BabyCrawling, predict: BabyCrawling
id: 0132, acc: 9.09, label: , predict: HeadMassage
id: 0132, acc: 61.36, label: , predict: BabyCrawling
id: 0133, acc: 56.39, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 9.02, label: , predict: FieldHockeyPenalty
id: 0133, acc: 61.65, label: , predict: BabyCrawling
id: 0134, acc: 56.72, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 8.96, label: , predict: BandMarching
id: 0134, acc: 61.94, label: , predict: BabyCrawling
id: 0135, acc: 57.04, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 8.89, label: , predict: YoYo
id: 0135, acc: 62.22, label: , predict: BabyCrawling
id: 0136, acc: 57.35, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 8.82, label: , predict: BandMarching
id: 0136, acc: 62.50, label: , predict: BabyCrawling
id: 0137, acc: 57.66, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 8.76, label: , predict: HeadMassage
id: 0137, acc: 62.77, label: , predict: BabyCrawling
id: 0138, acc: 57.97, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 8.70, label: , predict: BandMarching
id: 0138, acc: 63.04, label: , predict: BabyCrawling
id: 0139, acc: 58.27, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 8.63, label: , predict: HeadMassage
id: 0139, acc: 63.31, label: , predict: BabyCrawling
id: 0140, acc: 58.57, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 8.57, label: , predict: BandMarching
id: 0140, acc: 63.57, label: , predict: BabyCrawling
id: 0141, acc: 58.16, label: BabyCrawling, predict: Fencing
id: 0141, acc: 8.51, label: , predict: Swing
id: 0141, acc: 63.12, label: , predict: TaiChi
id: 0142, acc: 57.75, label: BabyCrawling, predict: HandstandWalking
id: 0142, acc: 8.45, label: , predict: BandMarching
id: 0142, acc: 62.68, label: , predict: HandstandWalking
id: 0143, acc: 57.34, label: BabyCrawling, predict: HeadMassage
id: 0143, acc: 8.39, label: , predict: HeadMassage
id: 0143, acc: 62.24, label: , predict: PizzaTossing
id: 0144, acc: 56.94, label: BabyCrawling, predict: CuttingInKitchen
id: 0144, acc: 8.33, label: , predict: CricketBowling
id: 0144, acc: 61.81, label: , predict: TaiChi
id: 0145, acc: 56.55, label: BabyCrawling, predict: HeadMassage
id: 0145, acc: 8.28, label: , predict: HeadMassage
id: 0145, acc: 61.38, label: , predict: PizzaTossing
id: 0146, acc: 56.16, label: BabyCrawling, predict: CuttingInKitchen
id: 0146, acc: 8.22, label: , predict: HeadMassage
id: 0146, acc: 60.96, label: , predict: CuttingInKitchen
id: 0147, acc: 56.46, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 8.16, label: , predict: WritingOnBoard
id: 0147, acc: 61.22, label: , predict: BabyCrawling
id: 0148, acc: 56.08, label: BabyCrawling, predict: Rafting
id: 0148, acc: 8.11, label: , predict: BandMarching
id: 0148, acc: 60.81, label: , predict: Rafting
id: 0149, acc: 56.38, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 8.05, label: , predict: YoYo
id: 0149, acc: 61.07, label: , predict: BabyCrawling
id: 0150, acc: 56.00, label: BabyCrawling, predict: SumoWrestling
id: 0150, acc: 8.00, label: , predict: BandMarching
id: 0150, acc: 61.33, label: , predict: BabyCrawling
id: 0151, acc: 55.63, label: BabyCrawling, predict: CuttingInKitchen
id: 0151, acc: 7.95, label: , predict: BasketballDunk
id: 0151, acc: 60.93, label: , predict: CuttingInKitchen
id: 0152, acc: 55.92, label: BabyCrawling, predict: BabyCrawling
id: 0152, acc: 7.89, label: , predict: BandMarching
id: 0152, acc: 61.18, label: , predict: BabyCrawling
id: 0153, acc: 55.56, label: BalanceBeam, predict: ParallelBars
id: 0153, acc: 7.84, label: , predict: CricketBowling
id: 0153, acc: 60.78, label: , predict: ParallelBars
id: 0154, acc: 55.19, label: BalanceBeam, predict: Diving
